日期,类别,省份,城市,新增确诊,新增死亡,新增治愈,累计确诊,累计死亡,累计治愈
1月26日,地区级,海南,澄迈,1,,,2,,
1月26日,地区级,海南,不详,,,,,,
1月26日,地区级,甘肃,白银,,,,1,,
1月26日,地区级,甘肃,兰州,4,,,8,,
1月26日,地区级,甘肃,临夏州,1,,,2,,
1月26日,地区级,甘肃,定西,,,,1,,
1月26日,地区级,甘肃,陇南,1,,,1,,
1月26日,地区级,甘肃,张掖,1,,,1,,
1月26日,地区级,贵州,贵阳,,,,1,,
1月26日,地区级,贵州,黔南州,1,,,2,,
1月26日,地区级,贵州,铜仁,,,,2,,
1月26日,地区级,贵州,黔西南州,,,,1,,
1月26日,地区级,贵州,六盘水,1,,,1,,
1月26日,地区级,陕西,西安,4,,,12,,
1月26日,地区级,陕西,咸阳,1,,,4,,
1月26日,地区级,陕西,安康,4,,,7,,
1月26日,地区级,陕西,延安,1,,,2,,
1月26日,地区级,陕西,商洛,,,,1,,
1月26日,地区级,陕西,铜川,,,,5,,
1月26日,地区级,陕西,汉中,2,,,3,,
1月26日,地区级,陕西,渭南,1,,,1,,
1月26日,地区级,青海,西宁,3,,,4,,
1月26日,国家级,,,769,24,2,2715,74,47
1月26日,国外,日本,NA,,,,6,,2
1月26日,国外,泰国,NA,1,,,11,,2
1月26日,国外,韩国,NA,1,,,6,,
1月26日,国外,美国,NA,2,,,8,,
1月26日,国外,新加坡,NA,,,,5,,
1月26日,国外,越南,NA,,,,2,,
1月26日,国外,尼泊尔,NA,,,,1,,2
1月26日,国外,澳大利亚,NA,1,,,10,,
1月26日,国外,马来西亚,NA,,,,8,,
1月26日,国外,加拿大,NA,,,,2,,
1月26日,国外,斯里兰卡,NA,1,,,2,,
1月26日,国外,柬埔寨,NA,1,,,2,,
1月27日,省级,上海,,13,,2,66,1,3
1月27日,省级,云南,,25,,,44,,
1月27日,省级,内蒙古,,2,,,13,,
1月27日,省级,北京,,19,1,,91,1,2
1月27日,省级,台湾,,1,,,5,,
1月27日,省级,吉林,,2,,,8,,
1月27日,省级,四川,,21,,,90,,
1月27日,省级,天津,,9,,,23,,
1月27日,省级,宁夏,,4,,,11,,
1月27日,省级,安徽,,36,,,106,,
1月27日,省级,山东,,24,,,87,,
1月27日,省级,山西,,7,,,20,,
1月27日,省级,广东,,42,,2,188,,4
1月27日,省级,广西,,5,,,51,,
1月27日,省级,新疆,,5,,,10,,
1月27日,省级,江苏,,23,,,70,,1
1月27日,省级,江西,,24,,2,72,,2
1月27日,省级,河北,,15,,,33,1,
1月27日,省级,河南,,40,,,168,1,
1月27日,省级,浙江,,45,,,173,,1
1月27日,省级,湖北,,1291,24,3,2714,100,47
1月27日,省级,湖南,,43,,,143,,
1月27日,省级,澳门,,2,,,7,,
1月27日,省级,甘肃,,5,,,19,,
1月27日,省级,西藏,,,,,,,
1月27日,省级,贵州,,2,,,9,,
1月27日,省级,辽宁,,8,,,30,,
1月27日,省级,福建,,21,,,80,,
1月27日,省级,重庆,,22,,,132,,
1月27日,省级,陕西,,11,,,46,,
1月27日,省级,青海,,2,,,6,,
1月27日,省级,香港,,,,,8,,
1月27日,省级,黑龙江,,9,,,30,1,
1月27日,省级,海南,,9,1,,40,1,
1月27日,地区级,湖北,武汉,892,22,,1590,84,42
1月27日,地区级,湖北,地区待确认,,,,,1,
1月27日,地区级,湖北,黄冈,59,,,213,4,2
1月27日,地区级,湖北,荆门,24,,,114,3,
1月27日,地区级,湖北,荆州,24,,,71,2,
1月27日,地区级,湖北,十堰,25,,,65,,
1月27日,地区级,湖北,仙桃,15,,,27,,
1月27日,地区级,湖北,孝感,73,,,173,1,
1月27日,地区级,湖北,宜昌,20,,,51,1,
1月27日,地区级,湖北,鄂州,37,,,57,,
1月27日,地区级,湖北,恩施州,13,,,38,,
1月27日,地区级,湖北,随州,18,,,70,,
1月27日,地区级,湖北,天门,10,2,,23,2,
1月27日,地区级,湖北,黄石,17,,,53,1,
1月27日,地区级,湖北,咸宁,27,,,91,,
1月27日,地区级,湖北,襄阳,34,,,70,,
1月27日,地区级,湖北,潜江,2,,,7,1,
1月27日,地区级,湖北,神农架,1,,,1,,
1月27日,地区级,湖北,地区待确定,,,3,,,3
1月27日,地区级,上海,地区待确认,,,,52,1,1
1月27日,地区级,上海,输入性病例,,,,1,,
1月27日,地区级,上海,外地来沪,10,,,10,,2
1月27日,地区级,上海,黄浦,1,,,1,,
1月27日,地区级,上海,浦东,2,,,2,,
1月27日,地区级,北京,大兴,2,,,7,,2
1月27日,地区级,北京,昌平,,,,7,,
1月27日,地区级,北京,外地来京,,,,11,,
1月27日,地区级,北京,丰台,3,,,7,,
1月27日,地区级,北京,海淀,4,,,21,,
1月27日,地区级,北京,通州,1,,,7,,
1月27日,地区级,北京,西城,1,,,8,,
1月27日,地区级,北京,朝阳,6,,,17,,
1月27日,地区级,北京,石景山,,,,2,,
1月27日,地区级,北京,顺义,1,,,2,,
1月27日,地区级,北京,东城,1,,,2,,
1月27日,地区级,北京,地区待确认,,1,,,1,
1月27日,地区级,四川,成都,4,,,37,,
1月27日,地区级,四川,广安,1,,,7,,
1月27日,地区级,四川,达州,,,,3,,
1月27日,地区级,四川,绵阳,1,,,8,,
1月27日,地区级,四川,德阳,,,,1,,
1月27日,地区级,四川,遂宁,1,,,3,,
1月27日,地区级,四川,雅安,1,,,2,,
1月27日,地区级,四川,泸州,1,,,4,,
1月27日,地区级,四川,内江,2,,,3,,
1月27日,地区级,四川,自贡,5,,,7,,
1月27日,地区级,四川,甘孜,1,,,3,,
1月27日,地区级,四川,乐山,1,,,2,,
1月27日,地区级,四川,眉山,,,,1,,
1月27日,地区级,四川,南充,2,,,4,,
1月27日,地区级,四川,凉山,1,,,2,,
1月27日,地区级,四川,宜宾,,,,1,,
1月27日,地区级,四川,资阳,,,,2,,
1月27日,地区级,广东,深圳,13,,,49,,2
1月27日,地区级,广东,惠州,3,,,11,,
1月27日,地区级,广东,湛江,,,,5,,
1月27日,地区级,广东,珠海,,,,12,,
1月27日,地区级,广东,佛山,4,,,18,,
1月27日,地区级,广东,广州,12,,,51,,
1月27日,地区级,广东,韶关,,,,4,,
1月27日,地区级,广东,肇庆,,,,4,,
1月27日,地区级,广东,中山,2,,,6,,
1月27日,地区级,广东,清远,2,,,5,,
1月27日,地区级,广东,阳江,,,,8,,
1月27日,地区级,广东,东莞,,,,2,,
1月27日,地区级,广东,汕头,3,,,5,,
1月27日,地区级,广东,揭阳,1,,,4,,
1月27日,地区级,广东,梅州,2,,,3,,
1月27日,地区级,广东,汕尾,,,,1,,
1月27日,地区级,广东,地区未确定,,,2,,,2
1月27日,地区级,天津,地区待确认,,,,6,,
1月27日,地区级,天津,河北区,2,,,6,,
1月27日,地区级,天津,滨海新区,,,,1,,
1月27日,地区级,天津,河东区,3,,,5,,
1月27日,地区级,天津,外地来津,,,,1,,
1月27日,地区级,天津,红桥区,1,,,1,,
1月27日,地区级,天津,河西区,3,,,3,,
1月27日,地区级,浙江,杭州,5,,,32,,
1月27日,地区级,浙江,台州,,,,22,,
1月27日,地区级,浙江,温州,28,,,60,,1
1月27日,地区级,浙江,舟山,,,,4,,
1月27日,地区级,浙江,宁波,4,,,17,,
1月27日,地区级,浙江,金华,2,,,7,,
1月27日,地区级,浙江,衢州,,,,5,,
1月27日,地区级,浙江,绍兴,1,,,7,,
1月27日,地区级,浙江,嘉兴,3,,,11,,
1月27日,地区级,浙江,湖州,,,,3,,
1月27日,地区级,浙江,丽水,2,,,5,,
1月27日,地区级,香港,香港,,,,8,,
1月27日,地区级,黑龙江,牡丹江,,,,1,,
1月27日,地区级,黑龙江,哈尔滨,2,,,10,,
1月27日,地区级,黑龙江,大庆,,,,5,,
1月27日,地区级,黑龙江,绥化,5,,,8,1,
1月27日,地区级,黑龙江,齐齐哈尔,1,,,2,,
1月27日,地区级,黑龙江,佳木斯,,,,1,,
1月27日,地区级,黑龙江,七台河,1,,,2,,
1月27日,地区级,黑龙江,双鸭山,,,,1,,
1月27日,地区级,云南,昆明,5,,,12,,
1月27日,地区级,云南,丽江,4,,,6,,
1月27日,地区级,云南,西双版纳州,5,,,6,,
1月27日,地区级,云南,曲靖,1,,,2,,
1月27日,地区级,云南,玉溪,4,,,5,,
1月27日,地区级,云南,红河,1,,,2,,
1月27日,地区级,云南,大理,2,,,3,,
1月27日,地区级,云南,保山,2,,,4,,
1月27日,地区级,云南,昭通,1,,,2,,
1月27日,地区级,云南,德宏州,,,,2,,
1月27日,地区级,台湾,台湾,1,,,5,,
1月27日,地区级,台湾,,,,,,,
1月27日,地区级,宁夏,银川,2,,,7,,
1月27日,地区级,宁夏,中卫,,,,1,,
1月27日,地区级,宁夏,固原,,,,1,,
1月27日,地区级,宁夏,吴忠,2,,,2,,
1月27日,地区级,安徽,合肥,3,,,16,,
1月27日,地区级,安徽,亳州,2,,,8,,
1月27日,地区级,安徽,滁州,2,,,4,,
1月27日,地区级,安徽,阜阳,11,,,21,,
1月27日,地区级,安徽,六安,1,,,4,,
1月27日,地区级,安徽,安庆,,,,8,,
1月27日,地区级,安徽,蚌埠,,,,3,,
1月27日,地区级,安徽,池州,,,,1,,
1月27日,地区级,安徽,马鞍山,3,,,10,,
1月27日,地区级,安徽,铜陵,6,,,9,,
1月27日,地区级,安徽,芜湖,3,,,9,,
1月27日,地区级,安徽,淮北,1,,,2,,
1月27日,地区级,安徽,淮南,,,,2,,
1月27日,地区级,安徽,黄山,3,,,4,,
1月27日,地区级,安徽,宿州,,,,3,,
1月27日,地区级,安徽,宣城,1,,,2,,
1月27日,地区级,山东,青岛,3,,,13,,
1月27日,地区级,山东,威海,3,,,10,,
1月27日,地区级,山东,临沂,1,,,8,,
1月27日,地区级,山东,济南,3,,,10,,
1月27日,地区级,山东,济宁,,,,5,,
1月27日,地区级,山东,日照,1,,,6,,
1月27日,地区级,山东,潍坊,,,,3,,
1月27日,地区级,山东,烟台,4,,,8,,
1月27日,地区级,山东,滨州,1,,,4,,
1月27日,地区级,山东,德州,2,,,8,,
1月27日,地区级,山东,菏泽,1,,,4,,
1月27日,地区级,山东,聊城,2,,,3,,
1月27日,地区级,山东,淄博,,,,2,,
1月27日,地区级,山东,枣庄,2,,,2,,
1月27日,地区级,山东,泰安,1,,,1,,
1月27日,地区级,江苏,扬州,1,,,5,,
1月27日,地区级,江苏,苏州,4,,,12,,1
1月27日,地区级,江苏,连云港,,,,3,,
1月27日,地区级,江苏,南京,3,,,10,,
1月27日,地区级,江苏,南通,2,,,6,,
1月27日,地区级,江苏,无锡,2,,,6,,
1月27日,地区级,江苏,常州,2,,,8,,
1月27日,地区级,江苏,宿迁,2,,,3,,
1月27日,地区级,江苏,盐城,,,,1,,
1月27日,地区级,江苏,淮安,,,,2,,
1月27日,地区级,江苏,泰州,2,,,4,,
1月27日,地区级,江苏,镇江,,,,2,,
1月27日,地区级,江苏,徐州,5,,,8,,
1月27日,地区级,江西,抚州,1,,,8,,
1月27日,地区级,江西,萍乡,,,1,2,,1
1月27日,地区级,江西,南昌,9,,,17,,
1月27日,地区级,江西,赣州,3,,,10,,
1月27日,地区级,江西,吉安,,,1,3,,1
1月27日,地区级,江西,景德镇,,,,2,,
1月27日,地区级,江西,九江,5,,,9,,
1月27日,地区级,江西,上饶,1,,,7,,
1月27日,地区级,江西,新余,,,,3,,
1月27日,地区级,江西,宜春,4,,,10,,
1月27日,地区级,江西,鹰潭,1,,,1,,
1月27日,地区级,河南,郑州,8,,,35,,
1月27日,地区级,河南,洛阳,,,,2,,
1月27日,地区级,河南,三门峡,,,,3,,
1月27日,地区级,河南,巩义,,,,2,,
1月27日,地区级,河南,信阳,6,,,28,,
1月27日,地区级,河南,周口,4,,,15,,
1月27日,地区级,河南,南阳,7,,,26,1,
1月27日,地区级,河南,平顶山,,,,5,,
1月27日,地区级,河南,新乡,2,,,6,,
1月27日,地区级,河南,固始县,,,,1,,
1月27日,地区级,河南,驻马店,1,,,10,,
1月27日,地区级,河南,安阳,4,,,11,,
1月27日,地区级,河南,漯河,3,,,9,,
1月27日,地区级,河南,鹤壁,,,,2,,
1月27日,地区级,河南,开封,1,,,2,,
1月27日,地区级,河南,商丘,1,,,7,,
1月27日,地区级,河南,许昌,1,,,2,,
1月27日,地区级,河南,焦作,2,,,2,,
1月27日,地区级,湖南,长沙,2,,,24,,
1月27日,地区级,湖南,怀化,5,,,16,,
1月27日,地区级,湖南,永州,3,,,7,,
1月27日,地区级,湖南,郴州,1,,,7,,
1月27日,地区级,湖南,娄底,2,,,9,,
1月27日,地区级,湖南,湘潭,2,,,6,,
1月27日,地区级,湖南,岳阳,10,,,17,,
1月27日,地区级,湖南,株洲,2,,,7,,
1月27日,地区级,湖南,常德,7,,,19,,
1月27日,地区级,湖南,衡阳,3,,,7,,
1月27日,地区级,湖南,邵阳,3,,,11,,
1月27日,地区级,湖南,益阳,3,,,10,,
1月27日,地区级,湖南,湘西自治州,,,,3,,
1月27日,地区级,澳门,,,,,,,
1月27日,地区级,澳门,澳门,2,,,7,,
1月27日,地区级,福建,福州,6,,,24,,
1月27日,地区级,福建,宁德,,,,6,,
1月27日,地区级,福建,泉州,3,,,13,,
1月27日,地区级,福建,厦门,1,,,5,,
1月27日,地区级,福建,三明,4,,,8,,
1月27日,地区级,福建,漳州,1,,,6,,
1月27日,地区级,福建,南平,1,,,3,,
1月27日,地区级,福建,莆田,4,,,14,,
1月27日,地区级,福建,龙岩,1,,,1,,
1月27日,地区级,辽宁,,,,,,,
1月27日,地区级,辽宁,大连,1,,,5,,
1月27日,地区级,辽宁,沈阳,2,,,8,,
1月27日,地区级,辽宁,朝阳市,,,,2,,
1月27日,地区级,辽宁,本溪,,,,2,,
1月27日,地区级,辽宁,葫芦岛,,,,2,,
1月27日,地区级,辽宁,铁岭,,,,2,,
1月27日,地区级,辽宁,营口,,,,1,,
1月27日,地区级,辽宁,丹东,4,,,5,,
1月27日,地区级,辽宁,盘锦,,,,2,,
1月27日,地区级,辽宁,辽阳,1,,,1,,
1月27日,地区级,重庆,垫江县,1,,,5,,
1月27日,地区级,重庆,万州区,1,,,15,,
1月27日,地区级,重庆,巫山县,,,,5,,
1月27日,地区级,重庆,长寿区,1,,,7,,
1月27日,地区级,重庆,涪陵区,,,,1,,
1月27日,地区级,重庆,永川区,,,,3,,
1月27日,地区级,重庆,大渡口区,,,,6,,
1月27日,地区级,重庆,奉节县,,,,3,,
1月27日,地区级,重庆,九龙坡区,1,,,5,,
1月27日,地区级,重庆,开州区,2,,,9,,
1月27日,地区级,重庆,两江新区,1,,,8,,
1月27日,地区级,重庆,巫溪县,,,,5,,
1月27日,地区级,重庆,秀山县,,,,1,,
1月27日,地区级,重庆,渝北区,1,,,6,,
1月27日,地区级,重庆,云阳县,2,,,10,,
1月27日,地区级,重庆,忠县,3,,,9,,
1月27日,地区级,重庆,璧山区,,,,3,,
1月27日,地区级,重庆,城口县,,,,1,,
1月27日,地区级,重庆,丰都县,,,,3,,
1月27日,地区级,重庆,合川区,1,,,4,,
1月27日,地区级,重庆,梁平区,,,,1,,
1月27日,地区级,重庆,石柱县,3,,,6,,
1月27日,地区级,重庆,大足区,,,,1,,
1月27日,地区级,重庆,江北区,1,,,4,,
1月27日,地区级,重庆,铜梁区,1,,,2,,
1月27日,地区级,重庆,巴南区,,,,1,,
1月27日,地区级,重庆,江津区,,,,2,,
1月27日,地区级,重庆,綦江区,1,,,2,,
1月27日,地区级,重庆,潼南区,,,,2,,
1月27日,地区级,重庆,南岸区,1,,,1,,
1月27日,地区级,重庆,黔江区,1,,,1,,
1月27日,地区级,内蒙古,呼伦贝尔,,,,2,,
1月27日,地区级,内蒙古,锡林郭勒,,,,2,,
1月27日,地区级,内蒙古,赤峰,1,,,2,,
1月27日,地区级,内蒙古,鄂尔多斯,,,,2,,
1月27日,地区级,内蒙古,包头,1,,,3,,
1月27日,地区级,内蒙古,通辽,,,,1,,
1月27日,地区级,内蒙古,兴安盟,,,,1,,
1月27日,地区级,内蒙古,呼和浩特,,,,,,
1月27日,地区级,吉林,长春,,,,1,,
1月27日,地区级,吉林,吉林,1,,,3,,
1月27日,地区级,吉林,松原,,,,2,,
1月27日,地区级,吉林,四平,,,,1,,
1月27日,地区级,吉林,公主岭,1,,,1,,
1月27日,地区级,山西,太原,1,,,3,,
1月27日,地区级,山西,大同,,,,1,,
1月27日,地区级,山西,运城,1,,,3,,
1月27日,地区级,山西,长治,,,,1,,
1月27日,地区级,山西,晋中,3,,,5,,
1月27日,地区级,山西,阳泉,,,,1,,
1月27日,地区级,山西,临汾,,,,1,,
1月27日,地区级,山西,吕梁,2,,,3,,
1月27日,地区级,山西,朔州,,,,2,,
1月27日,地区级,广西,北海,2,,,11,,
1月27日,地区级,广西,柳州,,,,6,,
1月27日,地区级,广西,梧州,2,,,4,,
1月27日,地区级,广西,百色,,,,2,,
1月27日,地区级,广西,桂林,1,,,15,,
1月27日,地区级,广西,河池,,,,3,,
1月27日,地区级,广西,防城港,,,,3,,
1月27日,地区级,广西,玉林,,,,2,,
1月27日,地区级,广西,南宁,,,,5,,
1月27日,地区级,新疆,乌鲁木齐,1,,,5,,
1月27日,地区级,新疆,伊犁州,1,,,2,,
1月27日,地区级,新疆,第八师石河子,1,,,1,,
1月27日,地区级,新疆,兵团第七师,1,,,1,,
1月27日,地区级,新疆,吐鲁番,1,,,1,,
1月27日,地区级,河北,石家庄,2,,,9,,
1月27日,地区级,河北,沧州,3,,,5,1,
1月27日,地区级,河北,保定,,,,3,,
1月27日,地区级,河北,承德,,,,1,,
1月27日,地区级,河北,邯郸,2,,,4,,
1月27日,地区级,河北,廊坊,4,,,6,,
1月27日,地区级,河北,邢台,1,,,2,,
1月27日,地区级,河北,衡水,2,,,2,,
1月27日,地区级,河北,唐山,1,,,1,,
1月27日,地区级,海南,海口,1,,,7,,
1月27日,地区级,海南,三亚,4,,,14,,
1月27日,地区级,海南,高临,,,,1,,
1月27日,地区级,海南,万宁,,,,7,,
1月27日,地区级,海南,儋州,1,,,5,,
1月27日,地区级,海南,琼海,1,,,1,,
1月27日,地区级,海南,陵水,,,,1,,
1月27日,地区级,海南,澄迈,,1,,2,1,
1月27日,地区级,海南,不详,,,,,,
1月27日,地区级,海南,东方,1,,,1,,
1月27日,地区级,海南,琼中,1,,,1,,
1月27日,地区级,甘肃,白银,,,,1,,
1月27日,地区级,甘肃,兰州,3,,,11,,
1月27日,地区级,甘肃,临夏州,,,,2,,
1月27日,地区级,甘肃,定西,,,,1,,
1月27日,地区级,甘肃,陇南,,,,1,,
1月27日,地区级,甘肃,张掖,,,,1,,
1月27日,地区级,甘肃,金昌,1,,,1,,
1月27日,地区级,甘肃,天水,1,,,1,,
1月27日,地区级,贵州,贵阳,,,,1,,
1月27日,地区级,贵州,黔南州,2,,,4,,
1月27日,地区级,贵州,铜仁,,,,2,,
1月27日,地区级,贵州,黔西南州,,,,1,,
1月27日,地区级,贵州,六盘水,,,,1,,
1月27日,地区级,陕西,西安,3,,,15,,
1月27日,地区级,陕西,咸阳,,,,4,,
1月27日,地区级,陕西,安康,1,,,8,,
1月27日,地区级,陕西,延安,,,,2,,
1月27日,地区级,陕西,商洛,1,,,2,,
1月27日,地区级,陕西,铜川,,,,5,,
1月27日,地区级,陕西,汉中,1,,,4,,
1月27日,地区级,陕西,渭南,2,,,3,,
1月27日,地区级,陕西,宝鸡,3,,,3,,
1月27日,地区级,青海,西宁,2,,,6,,
1月27日,国家级,,,1771,26,9,4486,100,56
1月27日,国外,日本,NA,2,,,12,,2
1月27日,国外,泰国,NA,,,3,23,,8
1月27日,国外,韩国,NA,,,,6,,
1月27日,国外,美国,NA,,,,8,,
1月27日,国外,新加坡,NA,3,,,11,,
1月27日,国外,越南,NA,,,,2,,
1月27日,国外,尼泊尔,NA,,,,1,,2
1月27日,国外,澳大利亚,NA,,,,10,,
1月27日,国外,马来西亚,NA,,,,8,,
1月27日,国外,加拿大,NA,,,,2,,
1月27日,国外,斯里兰卡,NA,,,,2,,
1月27日,国外,柬埔寨,NA,,,,2,,
1月28日,省级,上海,,14,,1,80,1,4
1月28日,省级,云南,,7,,,51,,
1月28日,省级,内蒙古,,3,,,16,,
1月28日,省级,北京,,11,,2,102,1,4
1月28日,省级,台湾,,3,,,8,,
1月28日,省级,吉林,,1,,,9,,
1月28日,省级,四川,,18,,,108,,
1月28日,省级,天津,,1,,,24,,
1月28日,省级,宁夏,,1,,,12,,
1月28日,省级,安徽,,46,,2,152,,2
1月28日,省级,山东,,34,,,121,,
1月28日,省级,山西,,7,,,27,,
1月28日,省级,广东,,53,,1,241,,5
1月28日,省级,广西,,7,,2,58,,2
1月28日,省级,新疆,,3,,,13,,
1月28日,省级,江苏,,29,,,99,,1
1月28日,省级,江西,,37,,1,109,,3
1月28日,省级,河北,,15,,,48,1,
1月28日,省级,河南,,38,1,1,206,2,1
1月28日,省级,浙江,,123,,2,296,,3
1月28日,省级,湖北,,840,25,33,3554,125,80
1月28日,省级,湖南,,78,,,221,,
1月28日,省级,澳门,,,,,7,,
1月28日,省级,澳门,澳门,,,,,,
1月28日,省级,甘肃,,5,,,24,,
1月28日,省级,西藏,,,,,,,
1月28日,省级,贵州,,,,1,9,,1
1月28日,省级,辽宁,,6,,,36,,
1月28日,省级,福建,,9,,,89,,
1月28日,省级,重庆,,15,,,147,,
1月28日,省级,陕西,,10,,,56,,
1月28日,省级,青海,,,,,6,,
1月28日,省级,香港,,2,,,10,,
1月28日,省级,黑龙江,,7,,,37,1,
1月28日,省级,海南,,5,,,45,1,
1月28日,地区级,湖北,武汉,315,19,,1905,103,42
1月28日,地区级,湖北,地区待确认,,,,,1,
1月28日,地区级,湖北,黄冈,111,1,,324,5,2
1月28日,地区级,湖北,荆门,28,1,,142,4,
1月28日,地区级,湖北,荆州,30,,,101,2,
1月28日,地区级,湖北,十堰,23,,,88,,
1月28日,地区级,湖北,仙桃,5,,,32,,
1月28日,地区级,湖北,孝感,101,2,,274,3,
1月28日,地区级,湖北,宜昌,12,,,63,1,
1月28日,地区级,湖北,鄂州,27,1,,84,1,
1月28日,地区级,湖北,恩施州,13,,,51,,
1月28日,地区级,湖北,随州,46,,,116,,
1月28日,地区级,湖北,天门,11,1,,34,3,
1月28日,地区级,湖北,黄石,33,,,86,1,
1月28日,地区级,湖北,咸宁,21,,,112,,
1月28日,地区级,湖北,襄阳,61,,,131,,
1月28日,地区级,湖北,潜江,1,,,8,1,
1月28日,地区级,湖北,神农架,2,,,3,,
1月28日,地区级,湖北,地区待确定,,,33,,,36
1月28日,地区级,上海,地区待确认,,,1,52,1,2
1月28日,地区级,上海,输入性病例,,,,1,,
1月28日,地区级,上海,外地来沪,7,,,17,,2
1月28日,地区级,上海,黄浦,1,,,2,,
1月28日,地区级,上海,浦东,3,,,5,,
1月28日,地区级,上海,宝山,1,,,1,,
1月28日,地区级,上海,奉贤,,,,,,
1月28日,地区级,上海,嘉定,,,,,,
1月28日,地区级,上海,金山,,,,,,
1月28日,地区级,上海,静安,2,,,2,,
1月28日,地区级,上海,松江,,,,,,
1月28日,地区级,上海,徐汇,,,,,,
1月28日,地区级,北京,大兴,3,,,10,,2
1月28日,地区级,北京,昌平,1,,,8,,
1月28日,地区级,北京,外地来京,,,,11,,
1月28日,地区级,北京,丰台,1,,,8,,
1月28日,地区级,北京,海淀,2,,,23,,
1月28日,地区级,北京,通州,,,,7,,
1月28日,地区级,北京,西城,1,,,9,,
1月28日,地区级,北京,朝阳,2,,,19,,
1月28日,地区级,北京,石景山,,,,2,,
1月28日,地区级,北京,顺义,,,,2,,
1月28日,地区级,北京,东城,,,,2,,
1月28日,地区级,北京,地区待确认,,,2,,1,2
1月28日,地区级,北京,门头沟,1,,,1,,
1月28日,地区级,四川,成都,9,,,46,,
1月28日,地区级,四川,广安,,,,7,,
1月28日,地区级,四川,达州,1,,,4,,
1月28日,地区级,四川,绵阳,,,,8,,
1月28日,地区级,四川,德阳,1,,,2,,
1月28日,地区级,四川,遂宁,,,,3,,
1月28日,地区级,四川,雅安,,,,2,,
1月28日,地区级,四川,泸州,1,,,5,,
1月28日,地区级,四川,内江,1,,,4,,
1月28日,地区级,四川,自贡,,,,7,,
1月28日,地区级,四川,甘孜,,,,3,,
1月28日,地区级,四川,乐山,,,,2,,
1月28日,地区级,四川,眉山,,,,1,,
1月28日,地区级,四川,南充,1,,,5,,
1月28日,地区级,四川,凉山,,,,2,,
1月28日,地区级,四川,宜宾,1,,,2,,
1月28日,地区级,四川,资阳,,,,2,,
1月28日,地区级,四川,巴中,2,,,2,,
1月28日,地区级,四川,广元,1,,,1,,
1月28日,地区级,广东,深圳,14,,,63,,2
1月28日,地区级,广东,惠州,1,,,12,,
1月28日,地区级,广东,湛江,2,,,7,,
1月28日,地区级,广东,珠海,2,,,14,,
1月28日,地区级,广东,佛山,,,,18,,
1月28日,地区级,广东,广州,12,,,63,,
1月28日,地区级,广东,韶关,,,,4,,
1月28日,地区级,广东,肇庆,1,,,5,,
1月28日,地区级,广东,中山,6,,,12,,
1月28日,地区级,广东,清远,1,,,6,,
1月28日,地区级,广东,阳江,2,,,10,,
1月28日,地区级,广东,东莞,5,,,7,,
1月28日,地区级,广东,汕头,1,,,6,,
1月28日,地区级,广东,揭阳,2,,,6,,
1月28日,地区级,广东,梅州,1,,,4,,
1月28日,地区级,广东,汕尾,,,,1,,
1月28日,地区级,广东,地区未确定,,,1,,,3
1月28日,地区级,广东,河源,1,,,1,,
1月28日,地区级,广东,茂名,2,,,2,,
1月28日,地区级,天津,地区待确认,,,,6,,
1月28日,地区级,天津,河北区,,,,6,,
1月28日,地区级,天津,滨海新区,,,,1,,
1月28日,地区级,天津,河东区,,,,5,,
1月28日,地区级,天津,外地来津,,,,1,,
1月28日,地区级,天津,红桥区,,,,1,,
1月28日,地区级,天津,河西区,,,,3,,
1月28日,地区级,天津,西青区,1,,,1,,
1月28日,地区级,浙江,杭州,19,,,51,,
1月28日,地区级,浙江,台州,18,,,40,,
1月28日,地区级,浙江,温州,54,,2,114,,3
1月28日,地区级,浙江,舟山,2,,,6,,
1月28日,地区级,浙江,宁波,3,,,20,,
1月28日,地区级,浙江,金华,6,,,13,,
1月28日,地区级,浙江,衢州,3,,,8,,
1月28日,地区级,浙江,绍兴,12,,,19,,
1月28日,地区级,浙江,嘉兴,3,,,14,,
1月28日,地区级,浙江,湖州,2,,,5,,
1月28日,地区级,浙江,丽水,1,,,6,,
1月28日,地区级,香港,香港,2,,,10,,
1月28日,地区级,黑龙江,牡丹江,,,,1,,
1月28日,地区级,黑龙江,哈尔滨,1,,,11,,
1月28日,地区级,黑龙江,大庆,,,,5,,
1月28日,地区级,黑龙江,绥化,,,,8,1,
1月28日,地区级,黑龙江,齐齐哈尔,1,,,3,,
1月28日,地区级,黑龙江,佳木斯,4,,,5,,
1月28日,地区级,黑龙江,七台河,,,,2,,
1月28日,地区级,黑龙江,双鸭山,,,,1,,
1月28日,地区级,黑龙江,大兴安岭,,,,,,
1月28日,地区级,黑龙江,鸡西,1,,,1,,
1月28日,地区级,云南,昆明,3,,,15,,
1月28日,地区级,云南,丽江,,,,6,,
1月28日,地区级,云南,西双版纳州,,,,6,,
1月28日,地区级,云南,曲靖,3,,,5,,
1月28日,地区级,云南,玉溪,,,,5,,
1月28日,地区级,云南,红河,,,,2,,
1月28日,地区级,云南,大理,,,,3,,
1月28日,地区级,云南,保山,,,,4,,
1月28日,地区级,云南,昭通,,,,2,,
1月28日,地区级,云南,德宏州,,,,2,,
1月28日,地区级,云南,普洱,1,,,1,,
1月28日,地区级,台湾,台湾,3,,,8,,
1月28日,地区级,台湾,,,,,,,
1月28日,地区级,宁夏,银川,,,,7,,
1月28日,地区级,宁夏,中卫,,,,1,,
