日期,温度,湿度,aqi,更新日期
2020-01-05,7℃,91%,142,2020-01-05 05:03:00
2020-01-05,7℃,97%,127,2020-01-05 05:55:00
2020-01-05,7℃,97%,122,2020-01-05 06:56:00
2020-01-05,8℃,95%,123,2020-01-05 07:56:00
2020-01-05,8℃,93%,119,2020-01-05 08:47:00
2020-01-05,8℃,93%,105,2020-01-05 09:57:00
2020-01-05,9℃,94%,97,2020-01-05 11:04:00
2020-01-05,9℃,92%,94,2020-01-05 12:07:00
2020-01-05,10℃,90%,89,2020-01-05 13:03:00
2020-01-05,10℃,87%,80,2020-01-05 14:04:00
2020-01-05,11℃,84%,75,2020-01-05 15:05:00
2020-01-05,11℃,84%,70,2020-01-05 15:50:00
2020-01-05,10℃,91%,64,2020-01-05 16:57:00
2020-01-05,10℃,93%,59,2020-01-05 18:02:00
2020-01-05,11℃,93%,57,2020-01-05 19:03:00
2020-01-05,11℃,88%,56,2020-01-05 20:06:00
2020-01-05,12℃,88%,55,2020-01-05 21:02:00
2020-01-05,12℃,89%,54,2020-01-05 22:05:00
2020-01-05,11℃,92%,52,2020-01-05 23:03:00
2020-01-06,11℃,97%,51,2020-01-06 01:07:00
2020-01-06,11℃,100%,51,2020-01-06 02:02:00
2020-01-06,11℃,100%,51,2020-01-06 03:07:00
2020-01-06,11℃,100%,52,2020-01-06 04:02:00
2020-01-06,11℃,100%,53,2020-01-06 04:56:00
2020-01-06,11℃,100%,54,2020-01-06 06:00:00
2020-01-06,11℃,100%,54,2020-01-06 07:03:00
2020-01-06,11℃,100%,58,2020-01-06 07:58:00
2020-01-06,11℃,100%,60,2020-01-06 08:47:00
2020-01-06,12℃,99%,67,2020-01-06 10:07:00
2020-01-06,12℃,96%,72,2020-01-06 11:01:00
2020-01-06,12℃,97%,75,2020-01-06 11:54:00
2020-01-06,12℃,100%,68,2020-01-06 12:52:00
2020-01-06,12℃,97%,62,2020-01-06 14:09:00
2020-01-06,12℃,97%,54,2020-01-06 15:04:00
2020-01-06,11℃,100%,52,2020-01-06 15:44:00
2020-01-06,11℃,100%,48,2020-01-06 16:42:00
2020-01-06,10℃,100%,38,2020-01-06 17:51:00
2020-01-06,10℃,100%,38,2020-01-06 19:05:00
2020-01-06,10℃,100%,35,2020-01-06 19:55:00
2020-01-06,10℃,100%,26,2020-01-06 20:49:00
2020-01-06,9℃,100%,23,2020-01-06 22:07:00
2020-01-06,9℃,100%,26,2020-01-06 22:58:00
2020-01-07,9℃,100%,28,2020-01-07 00:01:00
2020-01-07,8℃,100%,27,2020-01-07 00:49:00
2020-01-07,8℃,100%,37,2020-01-07 02:03:00
2020-01-07,8℃,100%,38,2020-01-07 02:56:00
2020-01-07,8℃,100%,32,2020-01-07 03:45:00
2020-01-07,7℃,100%,20,2020-01-07 05:03:00
2020-01-07,8℃,100%,21,2020-01-07 06:07:00
2020-01-07,8℃,100%,22,2020-01-07 06:59:00
2020-01-07,6℃,100%,22,2020-01-07 08:10:00
2020-01-07,6℃,100%,26,2020-01-07 09:07:00
2020-01-07,6℃,100%,25,2020-01-07 10:09:00
2020-01-07,6℃,100%,25,2020-01-07 11:09:00
2020-01-07,6℃,100%,25,2020-01-07 11:57:00
2020-01-07,5℃,100%,24,2020-01-07 12:55:00
2020-01-07,5℃,100%,20,2020-01-07 13:50:00
2020-01-07,5℃,100%,18,2020-01-07 14:55:00
2020-01-07,4℃,100%,19,2020-01-07 15:51:00
2020-01-07,4℃,96%,20,2020-01-07 17:05:00
2020-01-07,3℃,97%,22,2020-01-07 18:02:00
2020-01-07,3℃,100%,23,2020-01-07 19:01:00
2020-01-07,3℃,97%,33,2020-01-07 20:08:00
2020-01-07,3℃,94%,36,2020-01-07 21:03:00
2020-01-07,3℃,92%,38,2020-01-07 22:07:00
2020-01-07,3℃,97%,40,2020-01-07 23:03:00
2020-01-08,3℃,95%,60,2020-01-08 01:10:00
2020-01-08,3℃,95%,72,2020-01-08 01:56:00
2020-01-08,3℃,90%,69,2020-01-08 02:54:00
2020-01-08,3℃,88%,64,2020-01-08 04:02:00
2020-01-08,3℃,83%,58,2020-01-08 05:04:00
2020-01-08,3℃,84%,54,2020-01-08 05:58:00
2020-01-08,2℃,85%,50,2020-01-08 07:07:00
2020-01-08,2℃,82%,55,2020-01-08 07:59:00
2020-01-08,3℃,78%,54,2020-01-08 09:01:00
2020-01-08,3℃,78%,57,2020-01-08 10:02:00
2020-01-08,3℃,76%,60,2020-01-08 11:08:00
2020-01-08,3℃,75%,57,2020-01-08 11:52:00
2020-01-08,4℃,66%,58,2020-01-08 13:00:00
2020-01-08,4℃,65%,58,2020-01-08 13:58:00
2020-01-08,5℃,61%,59,2020-01-08 14:53:00
2020-01-08,5℃,61%,58,2020-01-08 15:54:00
2020-01-08,4℃,64%,63,2020-01-08 16:40:00
2020-01-08,4℃,70%,63,2020-01-08 18:03:00
2020-01-08,4℃,70%,67,2020-01-08 18:56:00
2020-01-08,4℃,69%,68,2020-01-08 20:06:00
2020-01-08,4℃,69%,59,2020-01-08 20:50:00
2020-01-08,4℃,71%,55,2020-01-08 22:03:00
2020-01-08,4℃,73%,52,2020-01-08 23:04:00
2020-01-09,2℃,93%,52,2020-01-09 00:04:00
2020-01-09,1℃,100%,48,2020-01-09 00:52:00
2020-01-09,1℃,100%,38,2020-01-09 01:57:00
2020-01-09,1℃,100%,25,2020-01-09 02:55:00
2020-01-09,1℃,100%,18,2020-01-09 04:05:00
2020-01-09,1℃,98%,20,2020-01-09 05:01:00
2020-01-09,1℃,95%,26,2020-01-09 06:02:00
2020-01-09,1℃,100%,29,2020-01-09 07:01:00
2020-01-09,0℃,100%,38,2020-01-09 08:06:00
2020-01-09,0℃,100%,49,2020-01-09 08:58:00
2020-01-09,1℃,100%,52,2020-01-09 09:56:00
2020-01-09,1℃,100%,53,2020-01-09 10:53:00
2020-01-09,2℃,100%,58,2020-01-09 11:58:00
2020-01-09,2℃,100%,55,2020-01-09 12:58:00
2020-01-09,2℃,100%,55,2020-01-09 13:53:00
2020-01-09,3℃,100%,50,2020-01-09 15:00:00
2020-01-09,3℃,100%,58,2020-01-09 15:57:00
2020-01-09,3℃,100%,60,2020-01-09 16:52:00
2020-01-09,3℃,100%,60,2020-01-09 17:58:00
2020-01-09,4℃,100%,60,2020-01-09 19:05:00
2020-01-09,4℃,100%,60,2020-01-09 19:41:00
2020-01-09,4℃,100%,62,2020-01-09 21:04:00
2020-01-09,4℃,100%,62,2020-01-09 22:04:00
2020-01-09,4℃,100%,60,2020-01-09 23:01:00
2020-01-10,4℃,100%,52,2020-01-10 00:57:00
2020-01-10,4℃,100%,53,2020-01-10 02:02:00
2020-01-10,4℃,100%,55,2020-01-10 03:10:00
2020-01-10,4℃,100%,52,2020-01-10 03:56:00
2020-01-10,4℃,100%,53,2020-01-10 05:09:00
2020-01-10,4℃,100%,54,2020-01-10 06:02:00
2020-01-10,4℃,100%,55,2020-01-10 06:48:00
2020-01-10,5℃,100%,54,2020-01-10 08:02:00
2020-01-10,5℃,100%,55,2020-01-10 09:10:00
2020-01-10,5℃,100%,53,2020-01-10 10:04:00
2020-01-10,5℃,100%,43,2020-01-10 11:20:00
2020-01-10,5℃,100%,43,2020-01-10 11:56:00
2020-01-10,5℃,100%,40,2020-01-10 12:59:00
2020-01-10,6℃,100%,39,2020-01-10 13:47:00
2020-01-10,6℃,100%,35,2020-01-10 15:04:00
2020-01-10,6℃,100%,32,2020-01-10 15:52:00
2020-01-10,5℃,100%,32,2020-01-10 18:05:00
2020-01-10,5℃,100%,29,2020-01-10 18:57:00
2020-01-10,5℃,100%,32,2020-01-10 19:52:00
2020-01-10,5℃,100%,29,2020-01-10 21:05:00
2020-01-10,5℃,100%,28,2020-01-10 22:02:00
2020-01-10,4℃,100%,23,2020-01-10 22:56:00
2020-01-11,4℃,100%,23,2020-01-11 00:56:00
2020-01-11,4℃,100%,22,2020-01-11 02:02:00
2020-01-11,4℃,100%,19,2020-01-11 02:58:00
2020-01-11,4℃,100%,18,2020-01-11 04:09:00
2020-01-11,4℃,100%,22,2020-01-11 04:57:00
2020-01-11,4℃,100%,26,2020-01-11 05:28:00
2020-01-11,4℃,100%,26,2020-01-11 06:53:00
2020-01-11,4℃,100%,28,2020-01-11 08:01:00
2020-01-11,3℃,100%,28,2020-01-11 09:00:00
2020-01-11,4℃,100%,28,2020-01-11 10:00:00
2020-01-11,4℃,100%,35,2020-01-11 10:33:00
2020-01-11,5℃,100%,46,2020-01-11 11:57:00
2020-01-11,4℃,95%,50,2020-01-11 12:59:00
2020-01-11,4℃,98%,52,2020-01-11 14:03:00
2020-01-11,4℃,95%,52,2020-01-11 14:59:00
2020-01-11,4℃,100%,53,2020-01-11 15:55:00
2020-01-11,3℃,100%,62,2020-01-11 17:00:00
2020-01-11,3℃,100%,63,2020-01-11 17:52:00
2020-01-11,3℃,100%,63,2020-01-11 19:00:00
2020-01-11,3℃,100%,59,2020-01-11 20:05:00
2020-01-11,3℃,100%,58,2020-01-11 20:55:00
2020-01-11,3℃,100%,67,2020-01-11 22:04:00
2020-01-11,3℃,100%,72,2020-01-11 22:50:00
2020-01-12,3℃,100%,73,2020-01-12 01:10:00
2020-01-12,2℃,100%,78,2020-01-12 02:00:00
2020-01-12,2℃,100%,84,2020-01-12 03:10:00
2020-01-12,2℃,100%,89,2020-01-12 04:00:00
2020-01-12,2℃,100%,102,2020-01-12 05:00:00
2020-01-12,1℃,100%,112,2020-01-12 06:09:00
2020-01-12,1℃,100%,108,2020-01-12 07:02:00
2020-01-12,2℃,100%,103,2020-01-12 08:02:00
2020-01-12,2℃,100%,105,2020-01-12 09:00:00
2020-01-12,3℃,99%,103,2020-01-12 10:00:00
2020-01-12,3℃,93%,118,2020-01-12 10:53:00
2020-01-12,4℃,87%,140,2020-01-12 11:57:00
2020-01-12,5℃,79%,156,2020-01-12 13:04:00
2020-01-12,5℃,71%,176,2020-01-12 13:59:00
2020-01-12,5℃,65%,199,2020-01-12 14:55:00
2020-01-12,5℃,66%,201,2020-01-12 16:00:00
2020-01-12,5℃,68%,192,2020-01-12 16:57:00
2020-01-12,4℃,67%,178,2020-01-12 18:03:00
2020-01-12,4℃,74%,165,2020-01-12 19:00:00
2020-01-12,2℃,86%,162,2020-01-12 20:00:00
2020-01-12,1℃,100%,160,2020-01-12 21:05:00
2020-01-12,0℃,100%,163,2020-01-12 22:00:00
2020-01-12,0℃,100%,158,2020-01-12 23:00:00
2020-01-13,0℃,100%,153,2020-01-13 00:01:00
2020-01-13,0℃,100%,150,2020-01-13 00:50:00
2020-01-13,0℃,100%,149,2020-01-13 02:08:00
2020-01-13,0℃,100%,148,2020-01-13 03:02:00
2020-01-13,0℃,100%,140,2020-01-13 03:49:00
2020-01-13,-1℃,100%,143,2020-01-13 05:00:00
2020-01-13,0℃,100%,139,2020-01-13 06:04:00
2020-01-13,0℃,100%,132,2020-01-13 07:10:00
2020-01-13,0℃,100%,127,2020-01-13 08:02:00
2020-01-13,1℃,100%,129,2020-01-13 08:59:00
2020-01-13,2℃,100%,135,2020-01-13 09:55:00
2020-01-13,3℃,92%,173,2020-01-13 10:53:00
2020-01-13,5℃,69%,173,2020-01-13 12:00:00
2020-01-13,6℃,65%,172,2020-01-13 12:59:00
2020-01-13,6℃,66%,165,2020-01-13 13:36:00
2020-01-13,6℃,64%,159,2020-01-13 14:51:00
2020-01-13,6℃,63%,155,2020-01-13 15:55:00
2020-01-13,5℃,64%,156,2020-01-13 16:50:00
2020-01-13,5℃,66%,153,2020-01-13 18:00:00
2020-01-13,4℃,75%,182,2020-01-13 18:52:00
2020-01-13,3℃,84%,176,2020-01-13 19:52:00
2020-01-13,2℃,90%,179,2020-01-13 20:41:00
2020-01-13,1℃,100%,186,2020-01-13 21:56:00
2020-01-13,1℃,100%,188,2020-01-13 22:58:00
2020-01-14,2℃,100%,193,2020-01-14 00:05:00
2020-01-14,2℃,100%,195,2020-01-14 00:53:00
2020-01-14,2℃,98%,199,2020-01-14 01:59:00
2020-01-14,3℃,100%,200,2020-01-14 03:03:00
2020-01-14,3℃,94%,199,2020-01-14 04:04:00
2020-01-14,3℃,95%,199,2020-01-14 05:09:00
2020-01-14,3℃,90%,182,2020-01-14 05:46:00
2020-01-14,3℃,92%,192,2020-01-14 06:56:00
2020-01-14,2℃,89%,190,2020-01-14 07:58:00
2020-01-14,2℃,82%,205,2020-01-14 09:04:00
2020-01-14,3℃,73%,215,2020-01-14 10:05:00
2020-01-14,3℃,69%,212,2020-01-14 10:57:00
2020-01-14,5℃,60%,212,2020-01-14 12:02:00
2020-01-14,5℃,57%,209,2020-01-14 12:57:00
2020-01-14,5℃,50%,195,2020-01-14 13:58:00
2020-01-14,5℃,55%,173,2020-01-14 15:02:00
2020-01-14,5℃,54%,152,2020-01-14 15:51:00
2020-01-14,4℃,57%,143,2020-01-14 17:04:00
2020-01-14,3℃,65%,144,2020-01-14 17:58:00
2020-01-14,2℃,70%,140,2020-01-14 18:54:00
2020-01-14,1℃,74%,143,2020-01-14 19:51:00
2020-01-14,0℃,82%,138,2020-01-14 20:56:00
2020-01-14,0℃,79%,140,2020-01-14 22:00:00
2020-01-14,0℃,83%,140,2020-01-14 22:43:00
2020-01-15,0℃,78%,143,2020-01-15 00:00:00
2020-01-15,0℃,77%,138,2020-01-15 00:57:00
2020-01-15,0℃,70%,138,2020-01-15 02:01:00
2020-01-15,0℃,76%,132,2020-01-15 02:56:00
2020-01-15,0℃,83%,122,2020-01-15 03:58:00
2020-01-15,0℃,84%,118,2020-01-15 05:06:00
2020-01-15,0℃,83%,115,2020-01-15 06:00:00
2020-01-15,0℃,76%,114,2020-01-15 06:53:00
2020-01-15,0℃,76%,109,2020-01-15 08:05:00
2020-01-15,1℃,72%,105,2020-01-15 09:04:00
2020-01-15,2℃,71%,108,2020-01-15 10:06:00
2020-01-15,2℃,67%,108,2020-01-15 11:17:00
2020-01-15,4℃,67%,108,2020-01-15 12:00:00
2020-01-15,4℃,68%,104,2020-01-15 13:00:00
2020-01-15,4℃,70%,93,2020-01-15 14:00:00
2020-01-15,3℃,86%,83,2020-01-15 15:00:00
2020-01-15,3℃,98%,80,2020-01-15 16:00:00
2020-01-15,2℃,100%,79,2020-01-15 16:45:00
2020-01-15,2℃,94%,75,2020-01-15 18:00:00
2020-01-15,2℃,100%,68,2020-01-15 19:10:00
2020-01-15,2℃,100%,74,2020-01-15 20:00:00
2020-01-15,2℃,100%,73,2020-01-15 21:03:00
2020-01-15,2℃,100%,65,2020-01-15 22:00:00
2020-01-15,2℃,100%,52,2020-01-15 23:00:00
2020-01-16,2℃,100%,36,2020-01-16 00:00:00
2020-01-16,1℃,100%,29,2020-01-16 00:51:00
2020-01-16,2℃,100%,28,2020-01-16 02:00:00
2020-01-16,1℃,100%,23,2020-01-16 02:49:00
2020-01-16,1℃,100%,22,2020-01-16 04:00:00
2020-01-16,1℃,100%,20,2020-01-16 04:49:00
2020-01-16,1℃,100%,22,2020-01-16 05:58:00
2020-01-16,2℃,100%,18,2020-01-16 07:00:00
2020-01-16,2℃,100%,16,2020-01-16 08:00:00
2020-01-16,3℃,100%,21,2020-01-16 09:00:00
2020-01-16,3℃,100%,20,2020-01-16 10:08:00
2020-01-16,3℃,100%,21,2020-01-16 10:36:00
2020-01-16,4℃,100%,23,2020-01-16 12:00:00
2020-01-16,3℃,100%,26,2020-01-16 13:00:00
2020-01-16,3℃,100%,23,2020-01-16 14:00:00
2020-01-16,3℃,100%,19,2020-01-16 15:00:00
2020-01-16,3℃,100%,16,2020-01-16 16:00:00
2020-01-16,3℃,100%,15,2020-01-16 17:00:00
2020-01-16,3℃,100%,16,2020-01-16 18:00:00
2020-01-16,3℃,100%,19,2020-01-16 19:10:00
2020-01-16,3℃,100%,28,2020-01-16 20:00:00
2020-01-16,3℃,100%,33,2020-01-16 21:00:00
2020-01-16,2℃,100%,29,2020-01-16 21:55:00
2020-01-16,2℃,100%,30,2020-01-16 23:00:00
2020-01-17,2℃,100%,38,2020-01-17 00:50:00
2020-01-17,2℃,100%,38,2020-01-17 02:00:00
2020-01-17,2℃,100%,42,2020-01-17 03:00:00
2020-01-17,2℃,100%,45,2020-01-17 04:00:00
2020-01-17,2℃,100%,52,2020-01-17 05:00:00
2020-01-17,2℃,100%,55,2020-01-17 06:10:00
2020-01-17,1℃,100%,63,2020-01-17 07:00:00
2020-01-17,2℃,96%,74,2020-01-17 08:00:00
2020-01-17,1℃,93%,78,2020-01-17 08:38:00
2020-01-17,2℃,82%,78,2020-01-17 09:40:00
2020-01-17,3℃,76%,82,2020-01-17 11:17:00
2020-01-17,3℃,70%,82,2020-01-17 12:07:00
2020-01-17,3℃,73%,83,2020-01-17 12:54:00
2020-01-17,3℃,74%,85,2020-01-17 13:55:00
2020-01-17,3℃,81%,90,2020-01-17 15:11:00
2020-01-17,3℃,81%,93,2020-01-17 16:02:00
2020-01-17,3℃,81%,83,2020-01-17 17:10:00
2020-01-17,3℃,81%,89,2020-01-17 18:04:00
2020-01-17,3℃,87%,87,2020-01-17 18:57:00
2020-01-17,3℃,88%,82,2020-01-17 20:07:00
2020-01-17,3℃,87%,80,2020-01-17 21:05:00
2020-01-17,3℃,90%,79,2020-01-17 22:02:00
2020-01-17,3℃,91%,82,2020-01-17 23:02:00
2020-01-18,3℃,96%,74,2020-01-18 01:02:00
2020-01-18,3℃,97%,70,2020-01-18 01:54:00
2020-01-18,3℃,97%,72,2020-01-18 02:58:00
2020-01-18,3℃,96%,77,2020-01-18 03:54:00
2020-01-18,3℃,96%,77,2020-01-18 05:09:00
2020-01-18,2℃,92%,79,2020-01-18 05:54:00
2020-01-18,2℃,94%,79,2020-01-18 07:01:00
2020-01-18,3℃,87%,82,2020-01-18 08:09:00
2020-01-18,3℃,82%,88,2020-01-18 09:10:00
2020-01-18,4℃,77%,89,2020-01-18 10:02:00
2020-01-18,4℃,70%,95,2020-01-18 11:03:00
2020-01-18,4℃,66%,102,2020-01-18 12:01:00
2020-01-18,4℃,68%,98,2020-01-18 13:02:00
2020-01-18,4℃,60%,100,2020-01-18 13:59:00
2020-01-18,4℃,61%,97,2020-01-18 15:05:00
2020-01-18,4℃,65%,99,2020-01-18 15:55:00
2020-01-18,4℃,66%,92,2020-01-18 16:57:00
2020-01-18,4℃,70%,90,2020-01-18 17:54:00
2020-01-18,4℃,70%,90,2020-01-18 19:10:00
2020-01-18,4℃,67%,94,2020-01-18 20:05:00
2020-01-18,3℃,74%,95,2020-01-18 21:07:00
2020-01-18,3℃,75%,99,2020-01-18 22:10:00
2020-01-18,3℃,81%,103,2020-01-18 23:09:00
2020-01-19,3℃,79%,99,2020-01-19 00:59:00
2020-01-19,3℃,78%,99,2020-01-19 02:05:00
2020-01-19,3℃,77%,100,2020-01-19 02:55:00
2020-01-19,3℃,80%,99,2020-01-19 04:08:00
2020-01-19,2℃,81%,93,2020-01-19 04:58:00
2020-01-19,1℃,91%,94,2020-01-19 05:56:00
2020-01-19,0℃,94%,97,2020-01-19 06:58:00
2020-01-19,0℃,100%,99,2020-01-19 07:53:00
2020-01-19,3℃,87%,104,2020-01-19 09:05:00
2020-01-19,5℃,69%,112,2020-01-19 10:07:00
2020-01-19,6℃,59%,132,2020-01-19 11:05:00
2020-01-19,8℃,52%,140,2020-01-19 12:10:00
2020-01-19,9℃,52%,113,2020-01-19 12:55:00
2020-01-19,9℃,49%,103,2020-01-19 14:04:00
2020-01-19,9℃,51%,110,2020-01-19 15:05:00
2020-01-19,9℃,54%,115,2020-01-19 16:05:00
2020-01-19,8℃,56%,113,2020-01-19 16:54:00
2020-01-19,7℃,61%,109,2020-01-19 18:03:00
2020-01-19,6℃,62%,108,2020-01-19 18:52:00
2020-01-19,5℃,66%,109,2020-01-19 19:58:00
2020-01-19,5℃,69%,113,2020-01-19 21:08:00
2020-01-19,4℃,72%,113,2020-01-19 22:04:00
2020-01-19,3℃,82%,114,2020-01-19 23:09:00
2020-01-20,3℃,85%,117,2020-01-20 00:06:00
2020-01-20,2℃,85%,123,2020-01-20 01:07:00
2020-01-20,2℃,92%,122,2020-01-20 01:55:00
2020-01-20,1℃,100%,124,2020-01-20 03:07:00
2020-01-20,2℃,92%,129,2020-01-20 03:56:00
2020-01-20,1℃,93%,127,2020-01-20 04:58:00
2020-01-20,0℃,98%,120,2020-01-20 06:06:00
2020-01-20,0℃,100%,114,2020-01-20 07:01:00
2020-01-20,0℃,100%,113,2020-01-20 08:03:00
2020-01-20,4℃,78%,115,2020-01-20 09:06:00
2020-01-20,6℃,63%,110,2020-01-20 09:54:00
2020-01-20,8℃,54%,120,2020-01-20 10:59:00
2020-01-20,9℃,49%,128,2020-01-20 11:53:00
2020-01-20,10℃,42%,144,2020-01-20 13:01:00
2020-01-20,11℃,36%,134,2020-01-20 13:59:00
2020-01-20,11℃,34%,120,2020-01-20 15:10:00
2020-01-20,11℃,34%,112,2020-01-20 15:58:00
2020-01-20,9℃,37%,107,2020-01-20 17:09:00
2020-01-20,7℃,43%,100,2020-01-20 17:55:00
2020-01-20,5℃,56%,102,2020-01-20 19:02:00
2020-01-20,5℃,51%,112,2020-01-20 20:09:00
2020-01-20,5℃,50%,120,2020-01-20 21:09:00
2020-01-20,5℃,50%,105,2020-01-20 22:08:00
2020-01-20,4℃,50%,90,2020-01-20 23:15:00
2020-01-21,4℃,53%,98,2020-01-21 00:09:00
2020-01-21,4℃,55%,92,2020-01-21 01:06:00
2020-01-21,3℃,57%,93,2020-01-21 01:54:00
2020-01-21,3℃,60%,99,2020-01-21 02:56:00
2020-01-21,3℃,70%,102,2020-01-21 03:55:00
2020-01-21,3℃,75%,109,2020-01-21 04:52:00
2020-01-21,2℃,86%,140,2020-01-21 06:00:00
2020-01-21,2℃,93%,170,2020-01-21 06:58:00
2020-01-21,3℃,98%,182,2020-01-21 08:04:00
2020-01-21,4℃,90%,189,2020-01-21 09:02:00
2020-01-21,5℃,85%,201,2020-01-21 10:05:00
2020-01-21,6℃,81%,196,2020-01-21 11:01:00
