日期,温度,湿度,aqi,更新日期
2020-01-03,5℃,66%,172,2020-01-03 10:54:00
2020-01-03,5℃,66%,188,2020-01-03 12:10:00
2020-01-03,6℃,66%,193,2020-01-03 13:02:00
2020-01-03,6℃,64%,195,2020-01-03 14:01:00
2020-01-03,6℃,64%,198,2020-01-03 14:50:00
2020-01-03,6℃,63%,199,2020-01-03 15:52:00
2020-01-03,6℃,67%,204,2020-01-03 17:05:00
2020-01-03,6℃,68%,208,2020-01-03 18:10:00
2020-01-03,5℃,69%,212,2020-01-03 18:53:00
2020-01-03,5℃,69%,214,2020-01-03 20:09:00
2020-01-03,5℃,69%,211,2020-01-03 21:08:00
2020-01-03,5℃,69%,209,2020-01-03 22:07:00
2020-01-03,5℃,69%,209,2020-01-03 22:44:00
2020-01-04,5℃,69%,210,2020-01-04 00:01:00
2020-01-04,5℃,69%,196,2020-01-04 01:07:00
2020-01-04,5℃,69%,193,2020-01-04 02:07:00
2020-01-04,5℃,70%,190,2020-01-04 03:01:00
2020-01-04,4℃,74%,186,2020-01-04 04:07:00
2020-01-04,4℃,79%,188,2020-01-04 04:50:00
2020-01-04,4℃,79%,180,2020-01-04 06:01:00
2020-01-04,4℃,80%,180,2020-01-04 06:34:00
2020-01-04,4℃,78%,185,2020-01-04 08:02:00
2020-01-04,5℃,77%,190,2020-01-04 09:04:00
2020-01-04,6℃,73%,186,2020-01-04 10:03:00
2020-01-04,6℃,71%,189,2020-01-04 10:59:00
2020-01-04,7℃,71%,199,2020-01-04 11:40:00
2020-01-04,7℃,69%,204,2020-01-04 12:36:00
2020-01-04,7℃,69%,206,2020-01-04 13:46:00
2020-01-04,7℃,69%,209,2020-01-04 14:51:00
2020-01-04,7℃,70%,210,2020-01-04 16:10:00
2020-01-04,7℃,72%,213,2020-01-04 17:02:00
2020-01-04,6℃,75%,221,2020-01-04 17:37:00
2020-01-04,6℃,80%,228,2020-01-04 18:51:00
2020-01-04,6℃,82%,239,2020-01-04 19:54:00
2020-01-04,6℃,81%,244,2020-01-04 21:03:00
2020-01-04,5℃,82%,241,2020-01-04 22:04:00
2020-01-04,5℃,92%,251,2020-01-04 22:56:00
2020-01-05,4℃,99%,248,2020-01-05 00:49:00
2020-01-05,4℃,99%,237,2020-01-05 02:05:00
2020-01-05,4℃,99%,236,2020-01-05 03:02:00
2020-01-05,4℃,99%,224,2020-01-05 04:07:00
2020-01-05,4℃,99%,212,2020-01-05 04:55:00
2020-01-05,4℃,99%,192,2020-01-05 05:55:00
2020-01-05,4℃,99%,180,2020-01-05 07:05:00
2020-01-05,4℃,99%,163,2020-01-05 07:56:00
2020-01-05,4℃,99%,152,2020-01-05 09:08:00
2020-01-05,5℃,99%,144,2020-01-05 09:42:00
2020-01-05,5℃,99%,145,2020-01-05 11:04:00
2020-01-05,5℃,99%,148,2020-01-05 12:07:00
2020-01-05,5℃,99%,143,2020-01-05 12:56:00
2020-01-05,6℃,99%,127,2020-01-05 14:05:00
2020-01-05,6℃,99%,112,2020-01-05 15:09:00
2020-01-05,6℃,99%,110,2020-01-05 16:03:00
2020-01-05,6℃,99%,105,2020-01-05 16:57:00
2020-01-05,6℃,99%,103,2020-01-05 18:03:00
2020-01-05,6℃,99%,97,2020-01-05 18:59:00
2020-01-05,6℃,99%,107,2020-01-05 20:06:00
2020-01-05,6℃,99%,108,2020-01-05 21:02:00
2020-01-05,6℃,99%,113,2020-01-05 22:05:00
2020-01-05,6℃,99%,95,2020-01-05 23:02:00
2020-01-06,6℃,99%,83,2020-01-06 00:58:00
2020-01-06,6℃,99%,88,2020-01-06 01:49:00
2020-01-06,6℃,99%,88,2020-01-06 03:07:00
2020-01-06,6℃,99%,79,2020-01-06 04:02:00
2020-01-06,6℃,99%,62,2020-01-06 04:56:00
2020-01-06,5℃,99%,48,2020-01-06 06:09:00
2020-01-06,5℃,99%,38,2020-01-06 07:03:00
2020-01-06,5℃,99%,33,2020-01-06 07:36:00
2020-01-06,5℃,99%,33,2020-01-06 08:47:00
2020-01-06,5℃,99%,30,2020-01-06 09:59:00
2020-01-06,5℃,99%,36,2020-01-06 11:09:00
2020-01-06,5℃,99%,36,2020-01-06 11:57:00
2020-01-06,5℃,99%,32,2020-01-06 12:52:00
2020-01-06,5℃,99%,32,2020-01-06 13:59:00
2020-01-06,5℃,99%,30,2020-01-06 15:04:00
2020-01-06,4℃,99%,25,2020-01-06 15:52:00
2020-01-06,4℃,99%,23,2020-01-06 16:59:00
2020-01-06,4℃,99%,19,2020-01-06 18:09:00
2020-01-06,4℃,99%,23,2020-01-06 19:05:00
2020-01-06,4℃,99%,25,2020-01-06 19:55:00
2020-01-06,4℃,99%,25,2020-01-06 20:49:00
2020-01-06,4℃,99%,26,2020-01-06 21:56:00
2020-01-06,4℃,99%,26,2020-01-06 22:58:00
2020-01-07,3℃,99%,29,2020-01-07 00:01:00
2020-01-07,2℃,99%,19,2020-01-07 01:10:00
2020-01-07,2℃,99%,16,2020-01-07 02:03:00
2020-01-07,2℃,99%,15,2020-01-07 02:56:00
2020-01-07,2℃,99%,14,2020-01-07 04:08:00
2020-01-07,3℃,99%,13,2020-01-07 05:03:00
2020-01-07,3℃,99%,13,2020-01-07 06:10:00
2020-01-07,3℃,99%,12,2020-01-07 07:06:00
2020-01-07,3℃,99%,13,2020-01-07 07:50:00
2020-01-07,3℃,99%,17,2020-01-07 09:04:00
2020-01-07,4℃,99%,23,2020-01-07 10:09:00
2020-01-07,4℃,99%,30,2020-01-07 10:39:00
2020-01-07,5℃,92%,38,2020-01-07 11:49:00
2020-01-07,6℃,87%,38,2020-01-07 13:08:00
2020-01-07,7℃,82%,38,2020-01-07 13:50:00
2020-01-07,7℃,77%,35,2020-01-07 14:55:00
2020-01-07,8℃,75%,36,2020-01-07 15:51:00
2020-01-07,7℃,83%,45,2020-01-07 17:02:00
2020-01-07,6℃,86%,50,2020-01-07 18:02:00
2020-01-07,6℃,86%,53,2020-01-07 19:01:00
2020-01-07,6℃,89%,60,2020-01-07 19:51:00
2020-01-07,5℃,92%,62,2020-01-07 21:10:00
2020-01-07,5℃,92%,59,2020-01-07 22:07:00
2020-01-07,5℃,90%,58,2020-01-07 22:57:00
2020-01-08,5℃,92%,59,2020-01-08 00:00:00
2020-01-08,5℃,92%,60,2020-01-08 00:55:00
2020-01-08,5℃,97%,68,2020-01-08 01:56:00
2020-01-08,5℃,97%,74,2020-01-08 02:54:00
2020-01-08,5℃,92%,75,2020-01-08 04:02:00
2020-01-08,5℃,96%,79,2020-01-08 05:03:00
2020-01-08,4℃,99%,83,2020-01-08 05:58:00
2020-01-08,4℃,99%,84,2020-01-08 06:47:00
2020-01-08,3℃,99%,88,2020-01-08 07:59:00
2020-01-08,3℃,99%,84,2020-01-08 09:01:00
2020-01-08,3℃,99%,83,2020-01-08 10:02:00
2020-01-08,3℃,99%,84,2020-01-08 11:20:00
2020-01-08,3℃,99%,84,2020-01-08 11:59:00
2020-01-08,3℃,99%,87,2020-01-08 13:00:00
2020-01-08,3℃,99%,80,2020-01-08 13:58:00
2020-01-08,3℃,99%,80,2020-01-08 14:53:00
2020-01-08,3℃,99%,78,2020-01-08 16:07:00
2020-01-08,3℃,99%,77,2020-01-08 17:10:00
2020-01-08,3℃,99%,72,2020-01-08 18:03:00
2020-01-08,3℃,99%,67,2020-01-08 18:56:00
2020-01-08,2℃,99%,68,2020-01-08 20:06:00
2020-01-08,2℃,99%,73,2020-01-08 21:10:00
2020-01-08,1℃,99%,73,2020-01-08 22:03:00
2020-01-08,1℃,99%,73,2020-01-08 23:04:00
2020-01-09,1℃,99%,63,2020-01-09 00:04:00
2020-01-09,1℃,99%,67,2020-01-09 01:09:00
2020-01-09,1℃,99%,62,2020-01-09 01:57:00
2020-01-09,1℃,99%,58,2020-01-09 03:07:00
2020-01-09,0℃,99%,53,2020-01-09 04:05:00
2020-01-09,0℃,99%,48,2020-01-09 05:01:00
2020-01-09,0℃,99%,45,2020-01-09 06:02:00
2020-01-09,0℃,99%,38,2020-01-09 07:01:00
2020-01-09,0℃,99%,35,2020-01-09 07:58:00
2020-01-09,0℃,99%,33,2020-01-09 08:59:00
2020-01-09,0℃,99%,26,2020-01-09 09:56:00
2020-01-09,0℃,99%,33,2020-01-09 11:08:00
2020-01-09,1℃,99%,43,2020-01-09 11:59:00
2020-01-09,1℃,99%,46,2020-01-09 12:58:00
2020-01-09,2℃,99%,50,2020-01-09 14:07:00
2020-01-09,2℃,99%,57,2020-01-09 15:00:00
2020-01-09,2℃,99%,57,2020-01-09 15:57:00
2020-01-09,2℃,99%,57,2020-01-09 16:54:00
2020-01-09,2℃,99%,57,2020-01-09 18:06:00
2020-01-09,2℃,99%,67,2020-01-09 19:05:00
2020-01-09,1℃,99%,69,2020-01-09 20:02:00
2020-01-09,1℃,99%,57,2020-01-09 21:04:00
2020-01-09,1℃,99%,52,2020-01-09 22:04:00
2020-01-09,1℃,99%,46,2020-01-09 23:00:00
2020-01-10,1℃,99%,50,2020-01-10 00:57:00
2020-01-10,1℃,99%,53,2020-01-10 01:55:00
2020-01-10,1℃,99%,55,2020-01-10 03:10:00
2020-01-10,0℃,99%,50,2020-01-10 03:56:00
2020-01-10,0℃,99%,52,2020-01-10 05:10:00
2020-01-10,0℃,99%,45,2020-01-10 05:43:00
2020-01-10,0℃,99%,43,2020-01-10 06:48:00
2020-01-10,0℃,99%,42,2020-01-10 08:03:00
2020-01-10,0℃,99%,43,2020-01-10 09:07:00
2020-01-10,1℃,99%,48,2020-01-10 10:04:00
2020-01-10,1℃,99%,49,2020-01-10 11:05:00
2020-01-10,1℃,99%,53,2020-01-10 11:56:00
2020-01-10,2℃,99%,57,2020-01-10 12:59:00
2020-01-10,2℃,99%,59,2020-01-10 13:47:00
2020-01-10,2℃,99%,52,2020-01-10 14:57:00
2020-01-10,2℃,99%,50,2020-01-10 15:47:00
2020-01-10,2℃,99%,62,2020-01-10 16:55:00
2020-01-10,2℃,99%,58,2020-01-10 18:14:00
2020-01-10,2℃,99%,58,2020-01-10 18:50:00
2020-01-10,2℃,99%,54,2020-01-10 19:52:00
2020-01-10,2℃,99%,50,2020-01-10 21:05:00
2020-01-10,2℃,99%,46,2020-01-10 22:02:00
2020-01-10,2℃,99%,48,2020-01-10 22:56:00
2020-01-11,2℃,99%,52,2020-01-11 01:06:00
2020-01-11,2℃,99%,55,2020-01-11 01:52:00
2020-01-11,2℃,99%,59,2020-01-11 02:58:00
2020-01-11,2℃,99%,60,2020-01-11 04:07:00
2020-01-11,2℃,99%,55,2020-01-11 04:57:00
2020-01-11,2℃,99%,59,2020-01-11 05:36:00
2020-01-11,2℃,99%,59,2020-01-11 06:55:00
2020-01-11,2℃,99%,63,2020-01-11 08:01:00
2020-01-11,3℃,99%,63,2020-01-11 09:01:00
2020-01-11,4℃,99%,62,2020-01-11 10:00:00
2020-01-11,5℃,93%,62,2020-01-11 10:33:00
2020-01-11,6℃,85%,65,2020-01-11 12:07:00
2020-01-11,6℃,78%,55,2020-01-11 12:59:00
2020-01-11,6℃,76%,50,2020-01-11 13:50:00
2020-01-11,7℃,71%,48,2020-01-11 14:59:00
2020-01-11,7℃,65%,49,2020-01-11 15:55:00
2020-01-11,7℃,67%,57,2020-01-11 16:44:00
2020-01-11,6℃,70%,63,2020-01-11 17:57:00
2020-01-11,5℃,71%,60,2020-01-11 19:00:00
2020-01-11,5℃,70%,72,2020-01-11 20:05:00
2020-01-11,5℃,71%,83,2020-01-11 21:08:00
2020-01-11,5℃,74%,104,2020-01-11 22:04:00
2020-01-11,5℃,73%,102,2020-01-11 22:55:00
2020-01-12,5℃,75%,104,2020-01-12 01:00:00
2020-01-12,5℃,82%,99,2020-01-12 02:00:00
2020-01-12,4℃,88%,102,2020-01-12 03:10:00
2020-01-12,5℃,83%,107,2020-01-12 04:00:00
2020-01-12,5℃,86%,90,2020-01-12 05:00:00
2020-01-12,4℃,92%,87,2020-01-12 06:09:00
2020-01-12,4℃,99%,83,2020-01-12 07:07:00
2020-01-12,4℃,94%,80,2020-01-12 07:47:00
2020-01-12,7℃,74%,84,2020-01-12 09:10:00
2020-01-12,7℃,79%,88,2020-01-12 10:10:00
2020-01-12,7℃,77%,97,2020-01-12 10:53:00
2020-01-12,8℃,65%,99,2020-01-12 11:55:00
2020-01-12,10℃,58%,82,2020-01-12 13:04:00
2020-01-12,9℃,57%,42,2020-01-12 14:07:00
2020-01-12,10℃,55%,48,2020-01-12 14:55:00
2020-01-12,10℃,54%,48,2020-01-12 16:00:00
2020-01-12,9℃,56%,45,2020-01-12 16:57:00
2020-01-12,8℃,65%,46,2020-01-12 18:03:00
2020-01-12,7℃,70%,50,2020-01-12 19:07:00
2020-01-12,7℃,70%,55,2020-01-12 20:00:00
2020-01-12,6℃,74%,50,2020-01-12 21:05:00
2020-01-12,6℃,78%,57,2020-01-12 22:04:00
2020-01-12,6℃,81%,63,2020-01-12 23:00:00
2020-01-13,6℃,81%,70,2020-01-13 00:01:00
2020-01-13,5℃,81%,74,2020-01-13 00:59:00
2020-01-13,5℃,81%,74,2020-01-13 02:00:00
2020-01-13,5℃,82%,75,2020-01-13 03:02:00
2020-01-13,5℃,86%,79,2020-01-13 03:49:00
2020-01-13,4℃,86%,82,2020-01-13 04:54:00
2020-01-13,4℃,85%,83,2020-01-13 06:04:00
2020-01-13,4℃,84%,83,2020-01-13 06:58:00
2020-01-13,4℃,82%,87,2020-01-13 08:05:00
2020-01-13,4℃,82%,88,2020-01-13 08:40:00
2020-01-13,5℃,80%,89,2020-01-13 09:55:00
2020-01-13,5℃,76%,92,2020-01-13 10:53:00
2020-01-13,6℃,72%,94,2020-01-13 12:00:00
2020-01-13,6℃,69%,102,2020-01-13 12:59:00
2020-01-13,6℃,69%,100,2020-01-13 14:02:00
2020-01-13,6℃,68%,98,2020-01-13 14:51:00
2020-01-13,6℃,67%,98,2020-01-13 15:55:00
2020-01-13,6℃,67%,89,2020-01-13 16:50:00
2020-01-13,6℃,72%,90,2020-01-13 18:00:00
2020-01-13,5℃,71%,95,2020-01-13 18:52:00
2020-01-13,5℃,73%,110,2020-01-13 20:06:00
2020-01-13,5℃,75%,117,2020-01-13 20:41:00
2020-01-13,5℃,76%,122,2020-01-13 21:58:00
2020-01-13,5℃,77%,127,2020-01-13 22:58:00
2020-01-14,5℃,81%,128,2020-01-14 00:05:00
2020-01-14,4℃,82%,118,2020-01-14 00:58:00
2020-01-14,4℃,84%,113,2020-01-14 01:59:00
2020-01-14,4℃,86%,114,2020-01-14 03:03:00
2020-01-14,4℃,88%,110,2020-01-14 04:04:00
2020-01-14,4℃,95%,110,2020-01-14 05:09:00
2020-01-14,4℃,89%,109,2020-01-14 05:46:00
2020-01-14,4℃,66%,112,2020-01-14 06:59:00
2020-01-14,3℃,68%,110,2020-01-14 07:58:00
2020-01-14,4℃,64%,104,2020-01-14 09:04:00
2020-01-14,4℃,70%,105,2020-01-14 10:05:00
2020-01-14,4℃,72%,112,2020-01-14 10:57:00
2020-01-14,4℃,65%,115,2020-01-14 12:02:00
2020-01-14,5℃,62%,124,2020-01-14 12:57:00
2020-01-14,5℃,50%,130,2020-01-14 13:58:00
2020-01-14,6℃,47%,128,2020-01-14 15:03:00
2020-01-14,6℃,50%,124,2020-01-14 15:51:00
2020-01-14,5℃,55%,124,2020-01-14 16:54:00
2020-01-14,5℃,58%,127,2020-01-14 17:49:00
2020-01-14,5℃,63%,147,2020-01-14 18:54:00
2020-01-14,5℃,59%,139,2020-01-14 19:51:00
2020-01-14,5℃,57%,147,2020-01-14 20:56:00
2020-01-14,5℃,57%,156,2020-01-14 21:46:00
2020-01-14,4℃,65%,168,2020-01-14 22:43:00
2020-01-15,5℃,69%,179,2020-01-15 00:00:00
2020-01-15,4℃,74%,178,2020-01-15 00:57:00
2020-01-15,3℃,80%,166,2020-01-15 02:01:00
2020-01-15,3℃,83%,148,2020-01-15 02:56:00
2020-01-15,2℃,99%,140,2020-01-15 04:09:00
2020-01-15,2℃,99%,139,2020-01-15 04:45:00
2020-01-15,2℃,99%,135,2020-01-15 05:57:00
2020-01-15,1℃,99%,122,2020-01-15 06:53:00
2020-01-15,1℃,99%,122,2020-01-15 08:05:00
2020-01-15,1℃,99%,122,2020-01-15 09:04:00
2020-01-15,1℃,99%,122,2020-01-15 10:06:00
2020-01-15,1℃,99%,129,2020-01-15 10:35:00
2020-01-15,1℃,99%,128,2020-01-15 12:00:00
2020-01-15,1℃,99%,123,2020-01-15 13:10:00
2020-01-15,1℃,99%,122,2020-01-15 14:00:00
2020-01-15,1℃,99%,119,2020-01-15 15:00:00
2020-01-15,1℃,99%,112,2020-01-15 16:00:00
2020-01-15,1℃,99%,107,2020-01-15 16:47:00
2020-01-15,2℃,91%,102,2020-01-15 18:00:00
2020-01-15,2℃,99%,104,2020-01-15 19:00:00
2020-01-15,1℃,99%,112,2020-01-15 20:10:00
2020-01-15,1℃,99%,114,2020-01-15 21:03:00
2020-01-15,4℃,91%,113,2020-01-15 21:32:00
2020-01-15,1℃,99%,114,2020-01-15 23:00:00
2020-01-16,1℃,98%,112,2020-01-16 00:00:00
2020-01-16,0℃,99%,109,2020-01-16 01:00:00
2020-01-16,0℃,97%,108,2020-01-16 02:00:00
2020-01-16,4℃,86%,100,2020-01-16 02:49:00
2020-01-16,0℃,96%,97,2020-01-16 04:00:00
2020-01-16,0℃,96%,95,2020-01-16 04:49:00
2020-01-16,0℃,94%,90,2020-01-16 06:00:00
2020-01-16,0℃,91%,98,2020-01-16 07:00:00
2020-01-16,0℃,87%,107,2020-01-16 08:00:00
2020-01-16,0℃,86%,110,2020-01-16 09:00:00
2020-01-16,1℃,81%,112,2020-01-16 10:00:00
2020-01-16,4℃,83%,115,2020-01-16 10:36:00
2020-01-16,3℃,75%,120,2020-01-16 12:00:00
2020-01-16,4℃,74%,123,2020-01-16 13:00:00
2020-01-16,4℃,71%,127,2020-01-16 14:00:00
2020-01-16,4℃,74%,120,2020-01-16 15:00:00
2020-01-16,4℃,71%,105,2020-01-16 16:00:00
2020-01-16,4℃,75%,103,2020-01-16 17:00:00
2020-01-16,4℃,79%,107,2020-01-16 18:00:00
2020-01-16,3℃,80%,102,2020-01-16 19:00:00
2020-01-16,3℃,80%,102,2020-01-16 19:42:00
2020-01-16,3℃,75%,107,2020-01-16 21:00:00
2020-01-16,5℃,77%,110,2020-01-16 21:55:00
2020-01-16,3℃,74%,122,2020-01-16 23:00:00
2020-01-17,2℃,74%,118,2020-01-17 00:50:00
2020-01-17,2℃,76%,119,2020-01-17 02:00:00
2020-01-17,2℃,77%,118,2020-01-17 03:00:00
2020-01-17,2℃,79%,123,2020-01-17 04:00:00
2020-01-17,2℃,83%,123,2020-01-17 05:00:00
2020-01-17,4℃,84%,130,2020-01-17 05:40:00
2020-01-17,1℃,87%,130,2020-01-17 07:10:00
2020-01-17,1℃,89%,132,2020-01-17 08:00:00
2020-01-17,2℃,80%,130,2020-01-17 09:10:00
2020-01-17,2℃,83%,130,2020-01-17 09:40:00
2020-01-17,3℃,77%,148,2020-01-17 11:20:00
2020-01-17,4℃,73%,148,2020-01-17 12:01:00
2020-01-17,5℃,69%,155,2020-01-17 12:54:00
2020-01-17,5℃,65%,149,2020-01-17 14:15:00
2020-01-17,6℃,65%,144,2020-01-17 15:10:00
2020-01-17,6℃,64%,143,2020-01-17 16:02:00
2020-01-17,5℃,67%,140,2020-01-17 17:09:00
2020-01-17,5℃,72%,153,2020-01-17 18:04:00
2020-01-17,4℃,76%,160,2020-01-17 18:57:00
2020-01-17,4℃,78%,195,2020-01-17 20:07:00
2020-01-17,3℃,80%,200,2020-01-17 21:05:00
2020-01-17,3℃,82%,206,2020-01-17 22:02:00
2020-01-17,2℃,86%,203,2020-01-17 23:02:00
2020-01-18,2℃,87%,212,2020-01-18 00:01:00
2020-01-18,2℃,88%,207,2020-01-18 00:59:00
2020-01-18,2℃,94%,201,2020-01-18 02:15:00
2020-01-18,2℃,98%,192,2020-01-18 02:55:00
2020-01-18,2℃,99%,180,2020-01-18 03:54:00
2020-01-18,2℃,99%,176,2020-01-18 05:09:00
2020-01-18,2℃,96%,170,2020-01-18 05:54:00
2020-01-18,2℃,97%,165,2020-01-18 07:01:00
2020-01-18,2℃,99%,162,2020-01-18 08:09:00
2020-01-18,2℃,99%,162,2020-01-18 09:10:00
2020-01-18,2℃,99%,163,2020-01-18 09:54:00
2020-01-18,3℃,97%,152,2020-01-18 11:03:00
2020-01-18,3℃,94%,155,2020-01-18 12:08:00
2020-01-18,4℃,88%,158,2020-01-18 13:02:00
2020-01-18,4℃,90%,156,2020-01-18 13:59:00
2020-01-18,4℃,90%,166,2020-01-18 15:03:00
2020-01-18,4℃,91%,172,2020-01-18 15:55:00
2020-01-18,4℃,92%,180,2020-01-18 16:57:00
2020-01-18,4℃,96%,180,2020-01-18 17:54:00
2020-01-18,3℃,97%,180,2020-01-18 19:10:00
2020-01-18,4℃,94%,188,2020-01-18 20:05:00
2020-01-18,4℃,96%,199,2020-01-18 21:07:00
2020-01-18,3℃,98%,201,2020-01-18 22:10:00
2020-01-18,3℃,99%,206,2020-01-18 23:09:00
2020-01-19,4℃,99%,210,2020-01-19 01:09:00
2020-01-19,4℃,99%,207,2020-01-19 01:58:00
2020-01-19,4℃,99%,206,2020-01-19 02:52:00
2020-01-19,3℃,99%,198,2020-01-19 04:08:00
2020-01-19,3℃,99%,198,2020-01-19 04:58:00
2020-01-19,3℃,99%,183,2020-01-19 05:56:00
2020-01-19,2℃,99%,168,2020-01-19 06:58:00
2020-01-19,2℃,99%,156,2020-01-19 07:53:00
2020-01-19,2℃,99%,145,2020-01-19 09:05:00
2020-01-19,3℃,99%,144,2020-01-19 10:07:00
2020-01-19,6℃,79%,140,2020-01-19 11:09:00
2020-01-19,10℃,56%,152,2020-01-19 11:52:00
2020-01-19,11℃,57%,138,2020-01-19 13:09:00
2020-01-19,11℃,45%,129,2020-01-19 14:04:00
2020-01-19,12℃,39%,104,2020-01-19 15:05:00
2020-01-19,11℃,47%,82,2020-01-19 16:05:00
2020-01-19,9℃,49%,69,2020-01-19 16:54:00
2020-01-19,8℃,54%,77,2020-01-19 18:03:00
2020-01-19,8℃,56%,97,2020-01-19 18:52:00
2020-01-19,7℃,58%,105,2020-01-19 19:58:00
2020-01-19,6℃,60%,114,2020-01-19 20:57:00
2020-01-19,6℃,61%,119,2020-01-19 22:05:00
2020-01-19,6℃,62%,123,2020-01-19 22:54:00
2020-01-20,5℃,66%,145,2020-01-20 01:07:00
2020-01-20,5℃,66%,137,2020-01-20 01:54:00
2020-01-20,3℃,72%,125,2020-01-20 03:06:00
2020-01-20,3℃,76%,120,2020-01-20 03:56:00
2020-01-20,2℃,79%,113,2020-01-20 04:58:00
2020-01-20,2℃,81%,107,2020-01-20 06:06:00
2020-01-20,3℃,76%,104,2020-01-20 06:54:00
2020-01-20,2℃,81%,102,2020-01-20 07:54:00
2020-01-20,6℃,85%,100,2020-01-20 09:01:00
2020-01-20,6℃,70%,98,2020-01-20 10:13:00
2020-01-20,8℃,64%,105,2020-01-20 10:59:00
2020-01-20,10℃,56%,109,2020-01-20 11:53:00
2020-01-20,11℃,48%,105,2020-01-20 13:01:00
2020-01-20,11℃,47%,100,2020-01-20 13:55:00
2020-01-20,11℃,48%,97,2020-01-20 15:10:00
2020-01-20,10℃,52%,98,2020-01-20 15:58:00
2020-01-20,9℃,59%,90,2020-01-20 17:09:00
2020-01-20,8℃,64%,93,2020-01-20 18:09:00
2020-01-20,8℃,68%,112,2020-01-20 19:02:00
2020-01-20,8℃,70%,138,2020-01-20 20:09:00
2020-01-20,7℃,69%,155,2020-01-20 21:09:00
2020-01-20,7℃,71%,172,2020-01-20 22:08:00
2020-01-20,7℃,72%,186,2020-01-20 23:15:00
2020-01-21,8℃,71%,193,2020-01-21 00:09:00
2020-01-21,7℃,71%,199,2020-01-21 01:06:00
2020-01-21,7℃,76%,198,2020-01-21 01:54:00
2020-01-21,7℃,81%,205,2020-01-21 03:06:00
2020-01-21,7℃,77%,206,2020-01-21 03:55:00
2020-01-21,7℃,75%,205,2020-01-21 04:57:00
2020-01-21,7℃,76%,205,2020-01-21 06:00:00
2020-01-21,6℃,80%,205,2020-01-21 06:58:00
2020-01-21,6℃,80%,202,2020-01-21 08:07:00
2020-01-21,6℃,79%,199,2020-01-21 09:02:00
2020-01-21,7℃,73%,199,2020-01-21 10:05:00
