日期,温度,湿度,aqi,更新日期
2020-01-08,-6℃,50%,128,2020-01-08 13:58:00
2020-01-08,-5℃,46%,102,2020-01-08 14:53:00
2020-01-08,-5℃,48%,89,2020-01-08 16:01:00
2020-01-08,-7℃,59%,88,2020-01-08 17:10:00
2020-01-08,-11℃,68%,112,2020-01-08 18:03:00
2020-01-08,-12℃,71%,148,2020-01-08 18:56:00
2020-01-08,-12℃,72%,134,2020-01-08 20:06:00
2020-01-08,-12℃,74%,222,2020-01-08 20:47:00
2020-01-08,-13℃,74%,198,2020-01-08 22:03:00
2020-01-08,-13℃,76%,183,2020-01-08 23:04:00
2020-01-09,-14℃,76%,162,2020-01-09 00:04:00
2020-01-09,-14℃,75%,178,2020-01-09 01:09:00
2020-01-09,-14℃,74%,165,2020-01-09 01:57:00
2020-01-09,-15℃,78%,166,2020-01-09 02:56:00
2020-01-09,-16℃,80%,179,2020-01-09 04:05:00
2020-01-09,-16℃,82%,165,2020-01-09 05:01:00
2020-01-09,-17℃,80%,162,2020-01-09 06:02:00
2020-01-09,-19℃,81%,152,2020-01-09 06:56:00
2020-01-09,-19℃,78%,165,2020-01-09 07:58:00
2020-01-09,-18℃,81%,168,2020-01-09 08:59:00
2020-01-09,-14℃,77%,163,2020-01-09 09:56:00
2020-01-09,-13℃,75%,173,2020-01-09 11:08:00
2020-01-09,-11℃,67%,188,2020-01-09 11:59:00
2020-01-09,-10℃,65%,186,2020-01-09 12:58:00
2020-01-09,-10℃,68%,207,2020-01-09 13:53:00
2020-01-09,-10℃,75%,217,2020-01-09 15:00:00
2020-01-09,-10℃,79%,264,2020-01-09 15:57:00
2020-01-09,-11℃,81%,233,2020-01-09 16:54:00
2020-01-09,-13℃,83%,233,2020-01-09 18:05:00
2020-01-09,-12℃,83%,207,2020-01-09 18:58:00
2020-01-09,-12℃,83%,204,2020-01-09 20:02:00
2020-01-09,-12℃,83%,214,2020-01-09 21:04:00
2020-01-09,-12℃,85%,224,2020-01-09 22:10:00
2020-01-09,-13℃,85%,224,2020-01-09 23:01:00
2020-01-10,-13℃,85%,230,2020-01-10 00:57:00
2020-01-10,-13℃,84%,229,2020-01-10 01:55:00
2020-01-10,-13℃,84%,224,2020-01-10 03:10:00
2020-01-10,-14℃,85%,215,2020-01-10 04:07:00
2020-01-10,-14℃,84%,210,2020-01-10 05:09:00
2020-01-10,-14℃,84%,201,2020-01-10 05:55:00
2020-01-10,-14℃,83%,189,2020-01-10 06:48:00
2020-01-10,-14℃,83%,196,2020-01-10 08:05:00
2020-01-10,-14℃,83%,198,2020-01-10 09:00:00
2020-01-10,-13℃,83%,196,2020-01-10 10:05:00
2020-01-10,-13℃,79%,196,2020-01-10 11:05:00
2020-01-10,-12℃,77%,207,2020-01-10 11:56:00
2020-01-10,-11℃,72%,218,2020-01-10 12:59:00
2020-01-10,-10℃,69%,233,2020-01-10 13:47:00
2020-01-10,-11℃,72%,228,2020-01-10 14:57:00
2020-01-10,-11℃,73%,243,2020-01-10 15:52:00
2020-01-10,-13℃,78%,250,2020-01-10 16:55:00
2020-01-10,-15℃,82%,244,2020-01-10 18:05:00
2020-01-10,-17℃,81%,220,2020-01-10 18:57:00
2020-01-10,-17℃,80%,204,2020-01-10 20:02:00
2020-01-10,-17℃,81%,219,2020-01-10 20:34:00
2020-01-10,-17℃,81%,246,2020-01-10 22:02:00
2020-01-10,-17℃,84%,256,2020-01-10 22:57:00
2020-01-11,-17℃,81%,251,2020-01-11 00:59:00
2020-01-11,-15℃,82%,244,2020-01-11 01:52:00
2020-01-11,-15℃,80%,243,2020-01-11 02:58:00
2020-01-11,-14℃,81%,244,2020-01-11 04:04:00
2020-01-11,-14℃,81%,239,2020-01-11 04:57:00
2020-01-11,-14℃,80%,222,2020-01-11 06:09:00
2020-01-11,-14℃,82%,214,2020-01-11 06:55:00
2020-01-11,-15℃,82%,223,2020-01-11 08:01:00
2020-01-11,-14℃,83%,233,2020-01-11 09:03:00
2020-01-11,-13℃,79%,241,2020-01-11 10:02:00
2020-01-11,-11℃,71%,267,2020-01-11 11:07:00
2020-01-11,-11℃,65%,313,2020-01-11 11:57:00
2020-01-11,-10℃,68%,343,2020-01-11 12:59:00
2020-01-11,-10℃,63%,354,2020-01-11 14:03:00
2020-01-11,-9℃,64%,302,2020-01-11 14:59:00
2020-01-11,-9℃,65%,327,2020-01-11 16:01:00
2020-01-11,-10℃,67%,325,2020-01-11 16:44:00
2020-01-11,-11℃,73%,306,2020-01-11 17:57:00
2020-01-11,-13℃,78%,274,2020-01-11 19:00:00
2020-01-11,-14℃,79%,283,2020-01-11 20:05:00
2020-01-11,-14℃,81%,298,2020-01-11 20:42:00
2020-01-11,-15℃,80%,318,2020-01-11 22:04:00
2020-01-11,-15℃,81%,334,2020-01-11 22:38:00
2020-01-12,-14℃,84%,349,2020-01-12 01:00:00
2020-01-12,-14℃,84%,341,2020-01-12 02:00:00
2020-01-12,-14℃,82%,334,2020-01-12 03:10:00
2020-01-12,-14℃,83%,313,2020-01-12 04:00:00
2020-01-12,-14℃,84%,293,2020-01-12 05:00:00
2020-01-12,-16℃,82%,282,2020-01-12 05:52:00
2020-01-12,-16℃,81%,263,2020-01-12 07:02:00
2020-01-12,-17℃,81%,251,2020-01-12 07:47:00
2020-01-12,-16℃,81%,255,2020-01-12 09:10:00
2020-01-12,-13℃,74%,254,2020-01-12 10:10:00
2020-01-12,-9℃,54%,254,2020-01-12 10:53:00
2020-01-12,-7℃,50%,262,2020-01-12 12:08:00
2020-01-12,-7℃,48%,251,2020-01-12 13:04:00
2020-01-12,-7℃,59%,226,2020-01-12 14:07:00
2020-01-12,-7℃,47%,226,2020-01-12 14:55:00
2020-01-12,-7℃,51%,250,2020-01-12 16:00:00
2020-01-12,-9℃,55%,267,2020-01-12 16:56:00
2020-01-12,-11℃,59%,298,2020-01-12 18:03:00
2020-01-12,-12℃,59%,306,2020-01-12 19:00:00
2020-01-12,-12℃,60%,260,2020-01-12 20:00:00
2020-01-12,-12℃,59%,240,2020-01-12 21:05:00
2020-01-12,-13℃,60%,255,2020-01-12 22:00:00
2020-01-12,-13℃,61%,247,2020-01-12 23:00:00
2020-01-13,-14℃,59%,245,2020-01-13 00:01:00
2020-01-13,-14℃,58%,236,2020-01-13 00:50:00
2020-01-13,-14℃,59%,211,2020-01-13 02:00:00
2020-01-13,-15℃,58%,147,2020-01-13 02:48:00
2020-01-13,-15℃,57%,115,2020-01-13 04:06:00
2020-01-13,-15℃,57%,112,2020-01-13 05:00:00
2020-01-13,-16℃,58%,117,2020-01-13 06:04:00
2020-01-13,-16℃,58%,119,2020-01-13 06:58:00
2020-01-13,-16℃,58%,108,2020-01-13 07:53:00
2020-01-13,-15℃,56%,114,2020-01-13 09:07:00
2020-01-13,-13℃,53%,152,2020-01-13 09:55:00
2020-01-13,-13℃,66%,220,2020-01-13 10:53:00
2020-01-13,-13℃,65%,235,2020-01-13 12:00:00
2020-01-13,-13℃,61%,227,2020-01-13 13:01:00
2020-01-13,-13℃,62%,206,2020-01-13 13:57:00
2020-01-13,-8℃,59%,206,2020-01-13 15:00:00
2020-01-13,-13℃,67%,186,2020-01-13 15:55:00
2020-01-13,-14℃,71%,178,2020-01-13 17:05:00
2020-01-13,-15℃,73%,172,2020-01-13 17:38:00
2020-01-13,-18℃,79%,176,2020-01-13 18:52:00
2020-01-13,-19℃,79%,185,2020-01-13 19:52:00
2020-01-13,-19℃,79%,202,2020-01-13 20:41:00
2020-01-13,-19℃,78%,219,2020-01-13 21:56:00
2020-01-13,-19℃,79%,227,2020-01-13 22:58:00
2020-01-14,-19℃,79%,230,2020-01-14 00:05:00
2020-01-14,-20℃,77%,227,2020-01-14 00:53:00
2020-01-14,-20℃,78%,216,2020-01-14 01:59:00
2020-01-14,-20℃,77%,206,2020-01-14 03:03:00
2020-01-14,-20℃,76%,172,2020-01-14 04:04:00
2020-01-14,-20℃,76%,149,2020-01-14 05:09:00
2020-01-14,-20℃,75%,128,2020-01-14 05:46:00
2020-01-14,-19℃,75%,110,2020-01-14 06:59:00
2020-01-14,-20℃,77%,100,2020-01-14 08:10:00
2020-01-14,-18℃,77%,94,2020-01-14 09:04:00
2020-01-14,-15℃,69%,112,2020-01-14 10:05:00
2020-01-14,-14℃,66%,144,2020-01-14 10:57:00
2020-01-14,-12℃,62%,153,2020-01-14 12:02:00
2020-01-14,-11℃,57%,120,2020-01-14 12:57:00
2020-01-14,-10℃,56%,113,2020-01-14 13:58:00
2020-01-14,-9℃,54%,117,2020-01-14 15:02:00
2020-01-14,-9℃,52%,114,2020-01-14 15:54:00
2020-01-14,-9℃,56%,114,2020-01-14 17:04:00
2020-01-14,-12℃,64%,115,2020-01-14 17:45:00
2020-01-14,-14℃,69%,128,2020-01-14 18:54:00
2020-01-14,-14℃,70%,153,2020-01-14 19:51:00
2020-01-14,-15℃,73%,163,2020-01-14 20:56:00
2020-01-14,-15℃,71%,189,2020-01-14 21:46:00
2020-01-14,-16℃,70%,172,2020-01-14 22:43:00
2020-01-15,-19℃,76%,140,2020-01-15 00:00:00
2020-01-15,-16℃,66%,127,2020-01-15 00:57:00
2020-01-15,-16℃,66%,119,2020-01-15 02:01:00
2020-01-15,-15℃,63%,115,2020-01-15 02:56:00
2020-01-15,-15℃,59%,107,2020-01-15 03:59:00
2020-01-15,-15℃,62%,92,2020-01-15 05:06:00
2020-01-15,-16℃,65%,104,2020-01-15 05:56:00
2020-01-15,-17℃,69%,163,2020-01-15 06:53:00
2020-01-15,-16℃,66%,203,2020-01-15 08:05:00
2020-01-15,-14℃,61%,158,2020-01-15 09:04:00
2020-01-15,-12℃,54%,119,2020-01-15 09:58:00
2020-01-15,-11℃,54%,143,2020-01-15 10:35:00
2020-01-15,-10℃,64%,243,2020-01-15 12:00:00
2020-01-15,-7℃,54%,284,2020-01-15 13:00:00
2020-01-15,-5℃,46%,276,2020-01-15 14:00:00
2020-01-15,-7℃,40%,241,2020-01-15 15:00:00
2020-01-15,-7℃,44%,217,2020-01-15 16:00:00
2020-01-15,-9℃,59%,158,2020-01-15 18:00:00
2020-01-15,-10℃,63%,150,2020-01-15 19:10:00
2020-01-15,-10℃,65%,208,2020-01-15 20:10:00
2020-01-15,-12℃,68%,257,2020-01-15 21:03:00
2020-01-15,-11℃,64%,317,2020-01-15 21:32:00
2020-01-15,-12℃,73%,326,2020-01-15 23:00:00
2020-01-16,-14℃,77%,307,2020-01-16 00:00:00
2020-01-16,-15℃,76%,297,2020-01-16 00:52:00
2020-01-16,-15℃,84%,295,2020-01-16 02:00:00
2020-01-16,-16℃,79%,298,2020-01-16 02:49:00
2020-01-16,-15℃,79%,292,2020-01-16 04:00:00
2020-01-16,-14℃,73%,269,2020-01-16 04:49:00
2020-01-16,-15℃,83%,251,2020-01-16 06:00:00
2020-01-16,-17℃,79%,240,2020-01-16 07:10:00
2020-01-16,-17℃,78%,246,2020-01-16 08:00:00
2020-01-16,-15℃,78%,277,2020-01-16 09:00:00
2020-01-16,-13℃,71%,329,2020-01-16 10:10:00
2020-01-16,-12℃,65%,401,2020-01-16 11:00:00
2020-01-16,-7℃,56%,432,2020-01-16 12:00:00
2020-01-16,-6℃,59%,434,2020-01-16 13:00:00
2020-01-16,-5℃,50%,391,2020-01-16 14:00:00
2020-01-16,-7℃,49%,336,2020-01-16 15:00:00
2020-01-16,-8℃,53%,282,2020-01-16 16:00:00
2020-01-16,-8℃,63%,256,2020-01-16 17:00:00
2020-01-16,-8℃,55%,246,2020-01-16 18:00:00
2020-01-16,-9℃,68%,238,2020-01-16 19:10:00
2020-01-16,-11℃,74%,244,2020-01-16 19:27:00
2020-01-16,-12℃,76%,274,2020-01-16 20:47:00
2020-01-16,-12℃,73%,311,2020-01-16 21:55:00
2020-01-16,-11℃,78%,314,2020-01-16 23:00:00
2020-01-17,-12℃,77%,311,2020-01-17 00:00:00
2020-01-17,-12℃,76%,310,2020-01-17 00:50:00
2020-01-17,-11℃,79%,290,2020-01-17 02:00:00
2020-01-17,-12℃,73%,282,2020-01-17 03:00:00
2020-01-17,-11℃,81%,287,2020-01-17 04:00:00
2020-01-17,-11℃,82%,267,2020-01-17 05:00:00
2020-01-17,-12℃,81%,241,2020-01-17 05:40:00
2020-01-17,-11℃,77%,218,2020-01-17 07:00:00
2020-01-17,-14℃,81%,199,2020-01-17 08:00:00
2020-01-17,-13℃,82%,185,2020-01-17 09:00:00
2020-01-17,-11℃,76%,199,2020-01-17 09:40:00
2020-01-17,-8℃,68%,236,2020-01-17 10:52:00
2020-01-17,-7℃,67%,285,2020-01-17 12:01:00
2020-01-17,-7℃,67%,266,2020-01-17 13:13:00
2020-01-17,-7℃,69%,244,2020-01-17 14:13:00
2020-01-17,-7℃,69%,247,2020-01-17 15:10:00
2020-01-17,-8℃,72%,245,2020-01-17 16:02:00
2020-01-17,-9℃,75%,251,2020-01-17 17:10:00
2020-01-17,-11℃,79%,270,2020-01-17 18:04:00
2020-01-17,-12℃,84%,285,2020-01-17 19:05:00
2020-01-17,-11℃,84%,305,2020-01-17 20:07:00
2020-01-17,-10℃,83%,340,2020-01-17 21:05:00
2020-01-17,-10℃,83%,357,2020-01-17 22:02:00
2020-01-17,-10℃,83%,361,2020-01-17 23:02:00
2020-01-18,-11℃,86%,352,2020-01-18 01:15:00
2020-01-18,-11℃,85%,354,2020-01-18 02:15:00
2020-01-18,-10℃,85%,374,2020-01-18 02:55:00
2020-01-18,-10℃,85%,393,2020-01-18 03:54:00
2020-01-18,-10℃,86%,386,2020-01-18 05:09:00
2020-01-18,-11℃,87%,356,2020-01-18 06:05:00
2020-01-18,-11℃,87%,344,2020-01-18 07:13:00
2020-01-18,-11℃,87%,350,2020-01-18 08:09:00
2020-01-18,-11℃,88%,362,2020-01-18 09:10:00
2020-01-18,-11℃,87%,369,2020-01-18 09:54:00
2020-01-18,-11℃,85%,373,2020-01-18 11:03:00
2020-01-18,-11℃,83%,385,2020-01-18 12:08:00
2020-01-18,-10℃,79%,411,2020-01-18 13:02:00
2020-01-18,-9℃,77%,413,2020-01-18 13:59:00
2020-01-18,-10℃,78%,398,2020-01-18 15:05:00
2020-01-18,-10℃,78%,360,2020-01-18 15:55:00
2020-01-18,-10℃,79%,325,2020-01-18 16:57:00
2020-01-18,-12℃,83%,317,2020-01-18 17:54:00
2020-01-18,-13℃,81%,338,2020-01-18 19:10:00
2020-01-18,-14℃,83%,356,2020-01-18 20:05:00
2020-01-18,-15℃,83%,392,2020-01-18 21:09:00
2020-01-18,-15℃,84%,398,2020-01-18 22:01:00
2020-01-18,-15℃,74%,401,2020-01-18 23:09:00
2020-01-19,-15℃,81%,354,2020-01-19 01:09:00
2020-01-19,-15℃,86%,319,2020-01-19 02:06:00
2020-01-19,-15℃,82%,283,2020-01-19 03:07:00
2020-01-19,-17℃,79%,252,2020-01-19 04:08:00
2020-01-19,-17℃,80%,224,2020-01-19 04:58:00
2020-01-19,-18℃,79%,193,2020-01-19 05:56:00
2020-01-19,-17℃,80%,168,2020-01-19 06:58:00
2020-01-19,-18℃,78%,149,2020-01-19 07:53:00
2020-01-19,-16℃,80%,122,2020-01-19 09:05:00
2020-01-19,-12℃,73%,114,2020-01-19 10:07:00
2020-01-19,-11℃,65%,137,2020-01-19 11:05:00
2020-01-19,-9℃,60%,134,2020-01-19 11:52:00
2020-01-19,-8℃,57%,129,2020-01-19 12:55:00
2020-01-19,-7℃,58%,124,2020-01-19 14:04:00
2020-01-19,-7℃,55%,103,2020-01-19 15:06:00
2020-01-19,-6℃,55%,88,2020-01-19 16:05:00
2020-01-19,-7℃,57%,88,2020-01-19 16:54:00
2020-01-19,-11℃,70%,102,2020-01-19 18:10:00
2020-01-19,-12℃,73%,122,2020-01-19 18:52:00
2020-01-19,-11℃,68%,120,2020-01-19 19:57:00
2020-01-19,-11℃,70%,175,2020-01-19 20:57:00
2020-01-19,-11℃,72%,207,2020-01-19 22:05:00
2020-01-19,-12℃,75%,222,2020-01-19 22:54:00
2020-01-20,-14℃,70%,209,2020-01-20 01:07:00
2020-01-20,-14℃,70%,204,2020-01-20 01:53:00
2020-01-20,-14℃,70%,206,2020-01-20 03:06:00
2020-01-20,-14℃,62%,190,2020-01-20 03:56:00
2020-01-20,-15℃,68%,153,2020-01-20 04:58:00
2020-01-20,-17℃,74%,153,2020-01-20 06:06:00
2020-01-20,-15℃,68%,120,2020-01-20 07:04:00
2020-01-20,-16℃,73%,94,2020-01-20 07:53:00
2020-01-20,-14℃,63%,77,2020-01-20 09:06:00
2020-01-20,-11℃,54%,65,2020-01-20 10:07:00
2020-01-20,-9℃,54%,100,2020-01-20 11:11:00
2020-01-20,-8℃,51%,100,2020-01-20 11:53:00
2020-01-20,-7℃,52%,105,2020-01-20 13:01:00
2020-01-20,-6℃,48%,90,2020-01-20 13:59:00
2020-01-20,-5℃,43%,87,2020-01-20 15:10:00
2020-01-20,-5℃,42%,63,2020-01-20 15:58:00
2020-01-20,-6℃,45%,58,2020-01-20 17:09:00
2020-01-20,-10℃,58%,54,2020-01-20 18:09:00
2020-01-20,-12℃,63%,58,2020-01-20 19:02:00
2020-01-20,-12℃,66%,72,2020-01-20 20:09:00
