日期,温度,湿度,aqi,更新日期
2020-01-08,4℃,83%,57,2020-01-08 22:03:00
2020-01-08,4℃,84%,57,2020-01-08 23:04:00
2020-01-09,4℃,82%,59,2020-01-09 00:04:00
2020-01-09,4℃,80%,52,2020-01-09 01:09:00
2020-01-09,4℃,85%,49,2020-01-09 01:57:00
2020-01-09,3℃,92%,43,2020-01-09 02:57:00
2020-01-09,2℃,98%,36,2020-01-09 04:05:00
2020-01-09,2℃,99%,32,2020-01-09 05:01:00
2020-01-09,2℃,99%,30,2020-01-09 06:02:00
2020-01-09,2℃,99%,30,2020-01-09 07:01:00
2020-01-09,2℃,99%,29,2020-01-09 07:58:00
2020-01-09,2℃,98%,28,2020-01-09 08:59:00
2020-01-09,2℃,99%,31,2020-01-09 09:56:00
2020-01-09,2℃,99%,27,2020-01-09 11:08:00
2020-01-09,2℃,99%,28,2020-01-09 11:59:00
2020-01-09,2℃,98%,27,2020-01-09 12:58:00
2020-01-09,2℃,98%,26,2020-01-09 13:53:00
2020-01-09,2℃,98%,30,2020-01-09 15:00:00
2020-01-09,2℃,97%,33,2020-01-09 16:03:00
2020-01-09,3℃,97%,34,2020-01-09 16:55:00
2020-01-09,3℃,97%,34,2020-01-09 18:06:00
2020-01-09,2℃,98%,34,2020-01-09 19:05:00
2020-01-09,2℃,99%,36,2020-01-09 20:02:00
2020-01-09,2℃,99%,42,2020-01-09 20:49:00
2020-01-09,2℃,99%,44,2020-01-09 22:04:00
2020-01-09,2℃,99%,35,2020-01-09 22:39:00
2020-01-10,2℃,99%,42,2020-01-10 00:57:00
2020-01-10,2℃,99%,44,2020-01-10 01:55:00
2020-01-10,2℃,99%,43,2020-01-10 02:59:00
2020-01-10,2℃,99%,42,2020-01-10 03:44:00
2020-01-10,2℃,99%,41,2020-01-10 04:56:00
2020-01-10,2℃,99%,40,2020-01-10 06:02:00
2020-01-10,2℃,99%,40,2020-01-10 06:58:00
2020-01-10,2℃,99%,40,2020-01-10 08:05:00
2020-01-10,2℃,99%,36,2020-01-10 09:00:00
2020-01-10,2℃,99%,36,2020-01-10 10:05:00
2020-01-10,2℃,98%,44,2020-01-10 11:20:00
2020-01-10,2℃,98%,44,2020-01-10 11:56:00
2020-01-10,2℃,98%,42,2020-01-10 12:59:00
2020-01-10,2℃,98%,45,2020-01-10 13:47:00
2020-01-10,3℃,98%,46,2020-01-10 14:57:00
2020-01-10,2℃,98%,40,2020-01-10 16:08:00
2020-01-10,2℃,98%,44,2020-01-10 16:55:00
2020-01-10,2℃,98%,40,2020-01-10 18:06:00
2020-01-10,3℃,98%,34,2020-01-10 19:08:00
2020-01-10,3℃,99%,34,2020-01-10 20:02:00
2020-01-10,3℃,98%,40,2020-01-10 21:05:00
2020-01-10,3℃,97%,47,2020-01-10 22:01:00
2020-01-10,3℃,97%,47,2020-01-10 22:56:00
2020-01-11,3℃,96%,36,2020-01-11 01:06:00
2020-01-11,3℃,97%,36,2020-01-11 01:52:00
2020-01-11,3℃,99%,40,2020-01-11 02:58:00
2020-01-11,3℃,98%,46,2020-01-11 04:04:00
2020-01-11,3℃,97%,48,2020-01-11 04:57:00
2020-01-11,3℃,96%,43,2020-01-11 06:09:00
2020-01-11,3℃,96%,39,2020-01-11 06:53:00
2020-01-11,3℃,98%,43,2020-01-11 08:01:00
2020-01-11,3℃,97%,43,2020-01-11 09:01:00
2020-01-11,3℃,96%,38,2020-01-11 10:02:00
2020-01-11,4℃,94%,44,2020-01-11 10:57:00
2020-01-11,4℃,96%,48,2020-01-11 11:57:00
2020-01-11,4℃,94%,50,2020-01-11 12:59:00
2020-01-11,4℃,90%,46,2020-01-11 13:50:00
2020-01-11,4℃,89%,40,2020-01-11 14:59:00
2020-01-11,4℃,86%,40,2020-01-11 15:55:00
2020-01-11,5℃,82%,44,2020-01-11 16:44:00
2020-01-11,5℃,80%,48,2020-01-11 17:52:00
2020-01-11,4℃,87%,51,2020-01-11 19:00:00
2020-01-11,3℃,93%,53,2020-01-11 20:05:00
2020-01-11,3℃,94%,50,2020-01-11 21:08:00
2020-01-11,2℃,96%,51,2020-01-11 22:04:00
2020-01-11,2℃,97%,53,2020-01-11 22:55:00
2020-01-12,1℃,100%,57,2020-01-12 01:00:00
2020-01-12,1℃,100%,59,2020-01-12 02:00:00
2020-01-12,0℃,100%,60,2020-01-12 03:10:00
2020-01-12,0℃,100%,57,2020-01-12 04:00:00
2020-01-12,1℃,100%,56,2020-01-12 05:00:00
2020-01-12,-1℃,99%,55,2020-01-12 05:53:00
2020-01-12,-1℃,99%,55,2020-01-12 07:02:00
2020-01-12,-1℃,99%,58,2020-01-12 08:02:00
2020-01-12,1℃,100%,64,2020-01-12 09:10:00
2020-01-12,1℃,100%,64,2020-01-12 10:00:00
2020-01-12,1℃,99%,57,2020-01-12 10:58:00
2020-01-12,2℃,99%,49,2020-01-12 11:57:00
2020-01-12,3℃,99%,51,2020-01-12 13:04:00
2020-01-12,5℃,93%,52,2020-01-12 13:59:00
2020-01-12,6℃,80%,53,2020-01-12 14:55:00
2020-01-12,9℃,72%,57,2020-01-12 16:00:00
2020-01-12,5℃,74%,59,2020-01-12 16:57:00
2020-01-12,3℃,82%,69,2020-01-12 18:03:00
2020-01-12,3℃,88%,74,2020-01-12 18:43:00
2020-01-12,2℃,98%,69,2020-01-12 20:00:00
2020-01-12,2℃,98%,65,2020-01-12 21:05:00
2020-01-12,2℃,99%,67,2020-01-12 22:00:00
2020-01-12,1℃,98%,72,2020-01-12 22:58:00
2020-01-13,1℃,98%,84,2020-01-13 00:01:00
2020-01-13,1℃,99%,72,2020-01-13 00:51:00
2020-01-13,2℃,94%,64,2020-01-13 01:53:00
2020-01-13,1℃,97%,63,2020-01-13 02:54:00
2020-01-13,1℃,97%,64,2020-01-13 03:49:00
2020-01-13,1℃,97%,68,2020-01-13 04:54:00
2020-01-13,0℃,98%,74,2020-01-13 06:04:00
2020-01-13,0℃,98%,73,2020-01-13 06:58:00
2020-01-13,0℃,98%,63,2020-01-13 08:02:00
2020-01-13,3℃,90%,57,2020-01-13 09:07:00
2020-01-13,5℃,80%,56,2020-01-13 09:55:00
2020-01-13,7℃,73%,57,2020-01-13 10:53:00
2020-01-13,8℃,57%,58,2020-01-13 12:00:00
2020-01-13,8℃,53%,56,2020-01-13 12:59:00
2020-01-13,8℃,52%,53,2020-01-13 13:57:00
2020-01-13,9℃,51%,50,2020-01-13 14:51:00
2020-01-13,8℃,54%,46,2020-01-13 15:55:00
2020-01-13,8℃,61%,42,2020-01-13 16:50:00
2020-01-13,7℃,66%,41,2020-01-13 18:08:00
2020-01-13,7℃,67%,48,2020-01-13 18:52:00
2020-01-13,6℃,82%,52,2020-01-13 19:52:00
2020-01-13,6℃,75%,59,2020-01-13 20:41:00
2020-01-13,6℃,81%,64,2020-01-13 21:56:00
2020-01-13,5℃,83%,66,2020-01-13 22:58:00
2020-01-14,5℃,85%,69,2020-01-14 00:05:00
2020-01-14,4℃,85%,82,2020-01-14 00:53:00
2020-01-14,4℃,90%,89,2020-01-14 01:59:00
2020-01-14,3℃,93%,87,2020-01-14 03:03:00
2020-01-14,3℃,94%,83,2020-01-14 04:04:00
2020-01-14,3℃,95%,82,2020-01-14 05:09:00
2020-01-14,2℃,96%,82,2020-01-14 06:10:00
2020-01-14,2℃,96%,92,2020-01-14 06:56:00
2020-01-14,2℃,96%,113,2020-01-14 07:58:00
2020-01-14,3℃,91%,125,2020-01-14 09:02:00
2020-01-14,6℃,79%,132,2020-01-14 10:05:00
2020-01-14,7℃,66%,139,2020-01-14 10:57:00
2020-01-14,8℃,59%,142,2020-01-14 12:02:00
2020-01-14,9℃,58%,133,2020-01-14 12:56:00
2020-01-14,9℃,57%,119,2020-01-14 13:58:00
2020-01-14,9℃,58%,114,2020-01-14 15:02:00
2020-01-14,9℃,57%,110,2020-01-14 15:51:00
2020-01-14,9℃,57%,110,2020-01-14 16:54:00
2020-01-14,7℃,65%,92,2020-01-14 18:10:00
2020-01-14,6℃,74%,87,2020-01-14 18:54:00
2020-01-14,6℃,75%,72,2020-01-14 19:51:00
2020-01-14,6℃,71%,87,2020-01-14 20:56:00
2020-01-14,6℃,67%,102,2020-01-14 21:46:00
2020-01-14,5℃,71%,114,2020-01-14 22:43:00
2020-01-15,6℃,69%,113,2020-01-15 00:00:00
2020-01-15,5℃,61%,109,2020-01-15 00:57:00
2020-01-15,5℃,61%,114,2020-01-15 02:01:00
2020-01-15,4℃,59%,119,2020-01-15 02:56:00
2020-01-15,4℃,62%,117,2020-01-15 03:58:00
2020-01-15,4℃,64%,112,2020-01-15 04:45:00
2020-01-15,3℃,73%,112,2020-01-15 05:56:00
2020-01-15,3℃,81%,104,2020-01-15 06:53:00
2020-01-15,2℃,91%,108,2020-01-15 08:05:00
2020-01-15,2℃,94%,113,2020-01-15 09:04:00
2020-01-15,2℃,97%,109,2020-01-15 09:58:00
2020-01-15,2℃,98%,110,2020-01-15 10:31:00
2020-01-15,2℃,100%,114,2020-01-15 12:00:00
2020-01-15,3℃,100%,120,2020-01-15 13:00:00
2020-01-15,2℃,100%,122,2020-01-15 14:00:00
2020-01-15,2℃,100%,119,2020-01-15 15:00:00
2020-01-15,2℃,100%,114,2020-01-15 16:00:00
2020-01-15,2℃,98%,109,2020-01-15 16:47:00
2020-01-15,2℃,100%,109,2020-01-15 18:00:00
2020-01-15,3℃,100%,115,2020-01-15 19:00:00
2020-01-15,2℃,100%,114,2020-01-15 20:00:00
2020-01-15,2℃,97%,107,2020-01-15 21:03:00
2020-01-15,2℃,100%,104,2020-01-15 22:00:00
2020-01-15,2℃,100%,104,2020-01-15 23:00:00
2020-01-16,2℃,100%,97,2020-01-16 00:00:00
2020-01-16,1℃,97%,82,2020-01-16 00:52:00
2020-01-16,1℃,99%,64,2020-01-16 02:00:00
2020-01-16,1℃,100%,54,2020-01-16 03:00:00
2020-01-16,1℃,99%,52,2020-01-16 04:00:00
2020-01-16,1℃,94%,54,2020-01-16 04:49:00
2020-01-16,1℃,94%,54,2020-01-16 05:58:00
2020-01-16,2℃,95%,60,2020-01-16 07:00:00
2020-01-16,2℃,94%,70,2020-01-16 08:00:00
2020-01-16,2℃,92%,67,2020-01-16 09:00:00
2020-01-16,2℃,90%,59,2020-01-16 10:10:00
2020-01-16,2℃,88%,57,2020-01-16 11:00:00
2020-01-16,3℃,86%,63,2020-01-16 12:00:00
2020-01-16,3℃,86%,72,2020-01-16 13:00:00
2020-01-16,3℃,87%,74,2020-01-16 14:00:00
2020-01-16,3℃,89%,77,2020-01-16 15:00:00
2020-01-16,3℃,88%,82,2020-01-16 16:00:00
2020-01-16,3℃,88%,92,2020-01-16 17:00:00
2020-01-16,3℃,88%,99,2020-01-16 18:00:00
2020-01-16,3℃,91%,99,2020-01-16 19:00:00
2020-01-16,2℃,92%,97,2020-01-16 20:00:00
2020-01-16,2℃,91%,98,2020-01-16 20:47:00
2020-01-16,2℃,89%,102,2020-01-16 21:55:00
2020-01-16,2℃,93%,102,2020-01-16 23:00:00
2020-01-17,2℃,90%,99,2020-01-17 00:50:00
2020-01-17,2℃,92%,87,2020-01-17 02:00:00
2020-01-17,2℃,92%,73,2020-01-17 03:00:00
2020-01-17,2℃,91%,67,2020-01-17 04:00:00
2020-01-17,2℃,90%,62,2020-01-17 05:00:00
2020-01-17,1℃,89%,59,2020-01-17 05:40:00
2020-01-17,2℃,89%,57,2020-01-17 07:10:00
2020-01-17,2℃,85%,59,2020-01-17 08:00:00
2020-01-17,2℃,81%,58,2020-01-17 09:00:00
2020-01-17,3℃,80%,54,2020-01-17 10:00:00
2020-01-17,2℃,77%,53,2020-01-17 10:52:00
2020-01-17,3℃,75%,50,2020-01-17 12:01:00
2020-01-17,2℃,79%,46,2020-01-17 12:54:00
2020-01-17,3℃,75%,52,2020-01-17 13:55:00
2020-01-17,3℃,74%,59,2020-01-17 15:11:00
2020-01-17,3℃,75%,61,2020-01-17 16:02:00
2020-01-17,3℃,76%,57,2020-01-17 17:10:00
2020-01-17,3℃,78%,61,2020-01-17 18:04:00
2020-01-17,3℃,78%,57,2020-01-17 18:57:00
2020-01-17,3℃,76%,51,2020-01-17 20:07:00
2020-01-17,3℃,74%,43,2020-01-17 21:05:00
2020-01-17,3℃,77%,51,2020-01-17 22:02:00
2020-01-17,3℃,79%,56,2020-01-17 23:02:00
2020-01-18,2℃,81%,61,2020-01-18 00:01:00
2020-01-18,2℃,83%,64,2020-01-18 01:08:00
2020-01-18,2℃,84%,69,2020-01-18 02:15:00
2020-01-18,2℃,86%,64,2020-01-18 02:55:00
2020-01-18,2℃,90%,59,2020-01-18 03:54:00
2020-01-18,2℃,91%,59,2020-01-18 05:09:00
2020-01-18,1℃,92%,60,2020-01-18 05:54:00
2020-01-18,0℃,97%,55,2020-01-18 07:01:00
2020-01-18,0℃,98%,53,2020-01-18 07:52:00
2020-01-18,2℃,89%,54,2020-01-18 09:10:00
2020-01-18,3℃,82%,56,2020-01-18 09:54:00
2020-01-18,5℃,76%,62,2020-01-18 11:03:00
2020-01-18,5℃,71%,62,2020-01-18 12:08:00
2020-01-18,5℃,66%,70,2020-01-18 13:02:00
2020-01-18,5℃,62%,70,2020-01-18 13:59:00
2020-01-18,5℃,64%,57,2020-01-18 15:05:00
2020-01-18,5℃,68%,50,2020-01-18 16:06:00
2020-01-18,5℃,71%,49,2020-01-18 16:57:00
2020-01-18,4℃,76%,52,2020-01-18 18:04:00
2020-01-18,3℃,80%,60,2020-01-18 19:10:00
2020-01-18,3℃,80%,62,2020-01-18 19:56:00
2020-01-18,3℃,82%,64,2020-01-18 21:07:00
2020-01-18,3℃,84%,73,2020-01-18 22:10:00
2020-01-18,3℃,83%,78,2020-01-18 23:09:00
2020-01-19,3℃,84%,69,2020-01-19 00:59:00
2020-01-19,3℃,87%,64,2020-01-19 01:58:00
2020-01-19,0℃,92%,64,2020-01-19 03:07:00
2020-01-19,0℃,95%,65,2020-01-19 04:08:00
2020-01-19,3℃,97%,72,2020-01-19 04:54:00
2020-01-19,2℃,97%,77,2020-01-19 05:56:00
2020-01-19,2℃,98%,84,2020-01-19 06:58:00
2020-01-19,2℃,99%,94,2020-01-19 07:53:00
2020-01-19,3℃,99%,97,2020-01-19 09:05:00
2020-01-19,4℃,92%,99,2020-01-19 10:07:00
2020-01-19,8℃,78%,113,2020-01-19 11:04:00
2020-01-19,8℃,70%,124,2020-01-19 12:10:00
2020-01-19,9℃,64%,129,2020-01-19 12:55:00
2020-01-19,9℃,58%,135,2020-01-19 14:04:00
2020-01-19,10℃,45%,142,2020-01-19 15:06:00
2020-01-19,10℃,39%,137,2020-01-19 16:05:00
2020-01-19,9℃,45%,127,2020-01-19 16:54:00
2020-01-19,7℃,64%,114,2020-01-19 18:03:00
2020-01-19,6℃,69%,112,2020-01-19 18:52:00
2020-01-19,5℃,72%,122,2020-01-19 19:57:00
2020-01-19,4℃,93%,129,2020-01-19 20:57:00
2020-01-19,3℃,96%,128,2020-01-19 22:05:00
2020-01-19,3℃,97%,125,2020-01-19 22:54:00
2020-01-20,2℃,93%,120,2020-01-20 01:07:00
2020-01-20,1℃,94%,122,2020-01-20 02:08:00
2020-01-20,1℃,93%,125,2020-01-20 03:06:00
2020-01-20,1℃,94%,132,2020-01-20 03:56:00
2020-01-20,1℃,95%,142,2020-01-20 04:58:00
2020-01-20,0℃,95%,134,2020-01-20 06:06:00
2020-01-20,0℃,95%,125,2020-01-20 07:01:00
2020-01-20,0℃,95%,127,2020-01-20 08:03:00
2020-01-20,2℃,87%,135,2020-01-20 09:01:00
2020-01-20,5℃,76%,137,2020-01-20 10:07:00
2020-01-20,8℃,66%,137,2020-01-20 10:59:00
2020-01-20,10℃,54%,142,2020-01-20 11:53:00
2020-01-20,10℃,43%,143,2020-01-20 13:01:00
2020-01-20,10℃,41%,132,2020-01-20 13:55:00
2020-01-20,11℃,39%,113,2020-01-20 15:10:00
2020-01-20,11℃,36%,95,2020-01-20 15:58:00
2020-01-20,10℃,38%,88,2020-01-20 17:09:00
2020-01-20,8℃,48%,84,2020-01-20 18:09:00
2020-01-20,7℃,64%,72,2020-01-20 19:02:00
2020-01-20,6℃,71%,67,2020-01-20 20:04:00
2020-01-20,7℃,65%,90,2020-01-20 21:09:00
2020-01-20,7℃,69%,110,2020-01-20 22:08:00
2020-01-20,5℃,75%,119,2020-01-20 23:15:00
2020-01-21,5℃,80%,122,2020-01-21 00:09:00
2020-01-21,4℃,79%,117,2020-01-21 01:13:00
2020-01-21,4℃,84%,117,2020-01-21 02:08:00
2020-01-21,3℃,83%,122,2020-01-21 02:52:00
2020-01-21,4℃,81%,134,2020-01-21 03:57:00
2020-01-21,4℃,82%,134,2020-01-21 04:52:00
2020-01-21,4℃,83%,133,2020-01-21 06:00:00
2020-01-21,4℃,87%,137,2020-01-21 06:58:00
2020-01-21,4℃,92%,129,2020-01-21 08:07:00
2020-01-21,4℃,97%,118,2020-01-21 09:02:00
