日期,温度,湿度,aqi,更新日期
2020-01-02,12℃,65%,31,2020-01-02 20:08:00
2020-01-02,10℃,70%,39,2020-01-02 20:49:00
2020-01-02,10℃,73%,43,2020-01-02 22:04:00
2020-01-02,9℃,83%,44,2020-01-02 22:56:00
2020-01-03,11℃,72%,48,2020-01-03 00:10:00
2020-01-03,8℃,85%,45,2020-01-03 01:08:00
2020-01-03,7℃,87%,49,2020-01-03 02:06:00
2020-01-03,7℃,91%,46,2020-01-03 02:58:00
2020-01-03,6℃,89%,42,2020-01-03 03:59:00
2020-01-03,5℃,95%,39,2020-01-03 05:02:00
2020-01-03,5℃,96%,29,2020-01-03 05:50:00
2020-01-03,6℃,89%,24,2020-01-03 07:05:00
2020-01-03,6℃,91%,21,2020-01-03 07:48:00
2020-01-03,9℃,86%,24,2020-01-03 09:01:00
2020-01-03,12℃,64%,35,2020-01-03 10:00:00
2020-01-03,15℃,54%,44,2020-01-03 11:08:00
2020-01-03,15℃,51%,44,2020-01-03 11:57:00
2020-01-03,16℃,48%,34,2020-01-03 12:47:00
2020-01-03,19℃,37%,35,2020-01-03 14:01:00
2020-01-03,19℃,38%,31,2020-01-03 14:56:00
2020-01-03,18℃,39%,21,2020-01-03 15:50:00
2020-01-03,17℃,44%,22,2020-01-03 17:05:00
2020-01-03,17℃,46%,24,2020-01-03 17:33:00
2020-01-03,15℃,53%,29,2020-01-03 18:53:00
2020-01-03,14℃,60%,31,2020-01-03 20:02:00
2020-01-03,12℃,65%,36,2020-01-03 21:08:00
2020-01-03,12℃,65%,40,2020-01-03 21:51:00
2020-01-03,9℃,79%,46,2020-01-03 23:08:00
2020-01-04,9℃,85%,54,2020-01-04 00:01:00
2020-01-04,7℃,89%,71,2020-01-04 01:07:00
2020-01-04,6℃,91%,79,2020-01-04 02:07:00
2020-01-04,6℃,91%,87,2020-01-04 03:01:00
2020-01-04,5℃,96%,87,2020-01-04 04:04:00
2020-01-04,6℃,97%,85,2020-01-04 04:50:00
2020-01-04,7℃,97%,79,2020-01-04 06:01:00
2020-01-04,7℃,95%,72,2020-01-04 06:58:00
2020-01-04,8℃,94%,74,2020-01-04 08:02:00
2020-01-04,10℃,92%,70,2020-01-04 09:04:00
2020-01-04,12℃,79%,72,2020-01-04 10:05:00
2020-01-04,16℃,59%,70,2020-01-04 11:09:00
2020-01-04,17℃,57%,57,2020-01-04 11:40:00
2020-01-04,15℃,62%,47,2020-01-04 12:59:00
2020-01-04,16℃,49%,32,2020-01-04 14:05:00
2020-01-04,13℃,80%,29,2020-01-04 15:05:00
2020-01-04,11℃,86%,29,2020-01-04 15:55:00
2020-01-04,11℃,81%,50,2020-01-04 17:02:00
2020-01-04,10℃,83%,20,2020-01-04 17:37:00
2020-01-04,9℃,91%,17,2020-01-04 18:51:00
2020-01-04,9℃,90%,18,2020-01-04 19:54:00
2020-01-04,8℃,91%,15,2020-01-04 21:03:00
2020-01-04,8℃,91%,23,2020-01-04 22:04:00
2020-01-04,8℃,91%,32,2020-01-04 22:56:00
2020-01-05,8℃,94%,48,2020-01-05 00:49:00
2020-01-05,8℃,92%,50,2020-01-05 02:05:00
2020-01-05,8℃,90%,43,2020-01-05 03:02:00
2020-01-05,8℃,92%,39,2020-01-05 04:07:00
2020-01-05,9℃,89%,35,2020-01-05 04:56:00
2020-01-05,8℃,90%,29,2020-01-05 05:55:00
2020-01-05,8℃,91%,26,2020-01-05 06:56:00
2020-01-05,7℃,91%,30,2020-01-05 07:56:00
2020-01-05,9℃,92%,32,2020-01-05 09:08:00
2020-01-05,10℃,90%,30,2020-01-05 09:57:00
2020-01-05,10℃,85%,32,2020-01-05 11:04:00
2020-01-05,11℃,83%,37,2020-01-05 11:49:00
2020-01-05,10℃,87%,29,2020-01-05 13:03:00
2020-01-05,10℃,85%,26,2020-01-05 14:05:00
2020-01-05,10℃,88%,21,2020-01-05 15:05:00
2020-01-05,10℃,91%,14,2020-01-05 16:03:00
2020-01-05,9℃,92%,15,2020-01-05 17:03:00
2020-01-05,9℃,94%,17,2020-01-05 18:03:00
2020-01-05,9℃,94%,21,2020-01-05 18:59:00
2020-01-05,9℃,94%,24,2020-01-05 20:06:00
2020-01-05,9℃,93%,26,2020-01-05 21:02:00
2020-01-05,9℃,93%,29,2020-01-05 21:52:00
2020-01-05,9℃,92%,28,2020-01-05 22:54:00
2020-01-06,9℃,91%,25,2020-01-06 01:07:00
2020-01-06,10℃,86%,26,2020-01-06 01:37:00
2020-01-06,10℃,85%,19,2020-01-06 03:07:00
2020-01-06,10℃,88%,16,2020-01-06 04:02:00
2020-01-06,10℃,92%,12,2020-01-06 04:56:00
2020-01-06,9℃,92%,12,2020-01-06 06:00:00
2020-01-06,9℃,91%,12,2020-01-06 07:03:00
2020-01-06,10℃,86%,17,2020-01-06 07:58:00
2020-01-06,12℃,77%,19,2020-01-06 08:47:00
2020-01-06,12℃,79%,20,2020-01-06 10:07:00
2020-01-06,14℃,74%,17,2020-01-06 11:00:00
2020-01-06,14℃,68%,22,2020-01-06 11:54:00
2020-01-06,14℃,57%,24,2020-01-06 12:52:00
2020-01-06,15℃,53%,20,2020-01-06 14:09:00
2020-01-06,16℃,49%,22,2020-01-06 15:04:00
2020-01-06,14℃,59%,22,2020-01-06 15:44:00
2020-01-06,16℃,40%,21,2020-01-06 16:42:00
2020-01-06,15℃,40%,22,2020-01-06 17:51:00
2020-01-06,14℃,41%,27,2020-01-06 19:05:00
2020-01-06,13℃,43%,25,2020-01-06 19:55:00
2020-01-06,12℃,43%,27,2020-01-06 20:51:00
2020-01-06,10℃,50%,22,2020-01-06 22:07:00
2020-01-06,10℃,50%,28,2020-01-06 23:06:00
2020-01-07,9℃,54%,25,2020-01-07 00:00:00
2020-01-07,9℃,54%,27,2020-01-07 01:10:00
2020-01-07,7℃,58%,24,2020-01-07 02:03:00
2020-01-07,7℃,52%,26,2020-01-07 02:56:00
2020-01-07,6℃,65%,33,2020-01-07 03:45:00
2020-01-07,3℃,74%,33,2020-01-07 05:03:00
2020-01-07,5℃,70%,39,2020-01-07 05:52:00
2020-01-07,1℃,89%,48,2020-01-07 07:06:00
2020-01-07,1℃,85%,55,2020-01-07 07:47:00
2020-01-07,5℃,70%,67,2020-01-07 09:04:00
2020-01-07,8℃,53%,60,2020-01-07 10:09:00
2020-01-07,10℃,49%,55,2020-01-07 10:38:00
2020-01-07,12℃,50%,46,2020-01-07 12:02:00
2020-01-07,14℃,43%,42,2020-01-07 13:08:00
2020-01-07,16℃,38%,47,2020-01-07 13:50:00
2020-01-07,16℃,36%,35,2020-01-07 14:55:00
2020-01-07,18℃,25%,30,2020-01-07 15:51:00
2020-01-07,17℃,38%,29,2020-01-07 17:05:00
2020-01-07,16℃,45%,28,2020-01-07 18:02:00
2020-01-07,14℃,53%,30,2020-01-07 19:01:00
2020-01-07,14℃,55%,30,2020-01-07 20:08:00
2020-01-07,12℃,67%,40,2020-01-07 21:03:00
2020-01-07,9℃,83%,44,2020-01-07 22:07:00
2020-01-07,6℃,89%,47,2020-01-07 22:57:00
2020-01-08,5℃,91%,62,2020-01-08 00:00:00
2020-01-08,5℃,94%,59,2020-01-08 00:55:00
2020-01-08,5℃,95%,73,2020-01-08 01:57:00
2020-01-08,5℃,96%,65,2020-01-08 02:54:00
2020-01-08,5℃,96%,68,2020-01-08 04:10:00
2020-01-08,5℃,95%,73,2020-01-08 05:04:00
2020-01-08,5℃,96%,67,2020-01-08 05:58:00
2020-01-08,6℃,97%,69,2020-01-08 06:47:00
2020-01-08,7℃,97%,64,2020-01-08 07:59:00
2020-01-08,9℃,95%,72,2020-01-08 09:01:00
2020-01-08,13℃,76%,73,2020-01-08 10:02:00
2020-01-08,15℃,60%,75,2020-01-08 11:08:00
2020-01-08,16℃,58%,57,2020-01-08 11:52:00
2020-01-08,16℃,48%,37,2020-01-08 13:00:00
2020-01-08,18℃,41%,25,2020-01-08 13:58:00
2020-01-08,18℃,36%,24,2020-01-08 14:53:00
2020-01-08,19℃,36%,24,2020-01-08 15:56:00
2020-01-08,18℃,38%,25,2020-01-08 17:10:00
2020-01-08,17℃,40%,26,2020-01-08 17:49:00
2020-01-08,15℃,48%,27,2020-01-08 18:56:00
2020-01-08,14℃,52%,32,2020-01-08 19:58:00
2020-01-08,13℃,56%,35,2020-01-08 20:50:00
2020-01-08,12℃,64%,46,2020-01-08 22:03:00
2020-01-08,11℃,68%,50,2020-01-08 23:04:00
2020-01-09,12℃,64%,53,2020-01-09 00:04:00
2020-01-09,11℃,72%,60,2020-01-09 01:09:00
2020-01-09,9℃,79%,65,2020-01-09 01:57:00
2020-01-09,6℃,93%,62,2020-01-09 03:07:00
2020-01-09,5℃,94%,63,2020-01-09 04:05:00
2020-01-09,4℃,92%,59,2020-01-09 05:01:00
2020-01-09,4℃,94%,52,2020-01-09 06:02:00
2020-01-09,4℃,96%,51,2020-01-09 07:01:00
2020-01-09,4℃,94%,58,2020-01-09 08:06:00
2020-01-09,7℃,92%,65,2020-01-09 08:59:00
2020-01-09,11℃,64%,74,2020-01-09 10:04:00
2020-01-09,15℃,49%,63,2020-01-09 11:14:00
2020-01-09,16℃,42%,63,2020-01-09 11:58:00
2020-01-09,18℃,33%,44,2020-01-09 12:58:00
2020-01-09,19℃,32%,23,2020-01-09 14:02:00
2020-01-09,19℃,30%,24,2020-01-09 15:00:00
2020-01-09,19℃,29%,23,2020-01-09 15:57:00
2020-01-09,19℃,32%,23,2020-01-09 16:55:00
2020-01-09,17℃,36%,23,2020-01-09 18:01:00
2020-01-09,16℃,42%,27,2020-01-09 19:05:00
2020-01-09,15℃,47%,29,2020-01-09 20:09:00
2020-01-09,14℃,54%,31,2020-01-09 20:52:00
2020-01-09,11℃,65%,34,2020-01-09 22:10:00
2020-01-09,12℃,65%,41,2020-01-09 23:01:00
2020-01-10,11℃,67%,45,2020-01-10 00:57:00
2020-01-10,10℃,74%,51,2020-01-10 02:04:00
2020-01-10,9℃,80%,52,2020-01-10 03:10:00
2020-01-10,9℃,83%,55,2020-01-10 04:07:00
2020-01-10,7℃,87%,55,2020-01-10 05:09:00
2020-01-10,6℃,88%,52,2020-01-10 05:55:00
2020-01-10,5℃,90%,53,2020-01-10 06:58:00
2020-01-10,4℃,95%,58,2020-01-10 08:04:00
2020-01-10,8℃,89%,58,2020-01-10 09:00:00
2020-01-10,13℃,60%,58,2020-01-10 10:04:00
2020-01-10,15℃,49%,55,2020-01-10 11:05:00
2020-01-10,16℃,47%,52,2020-01-10 11:56:00
2020-01-10,16℃,46%,33,2020-01-10 12:59:00
2020-01-10,17℃,40%,28,2020-01-10 13:47:00
2020-01-10,16℃,47%,23,2020-01-10 14:53:00
2020-01-10,16℃,49%,23,2020-01-10 15:47:00
2020-01-10,16℃,47%,22,2020-01-10 16:55:00
2020-01-10,15℃,50%,21,2020-01-10 18:05:00
2020-01-10,13℃,55%,21,2020-01-10 18:57:00
2020-01-10,13℃,55%,26,2020-01-10 20:02:00
2020-01-10,11℃,71%,35,2020-01-10 21:05:00
2020-01-10,11℃,70%,35,2020-01-10 22:02:00
2020-01-10,10℃,70%,35,2020-01-10 22:57:00
2020-01-11,10℃,70%,32,2020-01-11 01:03:00
2020-01-11,10℃,70%,33,2020-01-11 02:02:00
2020-01-11,6℃,84%,29,2020-01-11 02:47:00
2020-01-11,6℃,84%,28,2020-01-11 04:09:00
2020-01-11,6℃,85%,30,2020-01-11 04:57:00
2020-01-11,7℃,82%,32,2020-01-11 05:36:00
2020-01-11,6℃,81%,35,2020-01-11 06:55:00
2020-01-11,6℃,85%,47,2020-01-11 08:01:00
2020-01-11,8℃,72%,47,2020-01-11 09:00:00
2020-01-11,11℃,59%,50,2020-01-11 10:00:00
2020-01-11,12℃,46%,50,2020-01-11 11:07:00
2020-01-11,13℃,40%,37,2020-01-11 11:57:00
2020-01-11,15℃,29%,23,2020-01-11 13:02:00
2020-01-11,15℃,23%,25,2020-01-11 13:50:00
2020-01-11,16℃,17%,26,2020-01-11 14:59:00
2020-01-11,17℃,24%,27,2020-01-11 15:55:00
2020-01-11,16℃,18%,26,2020-01-11 16:44:00
2020-01-11,15℃,27%,26,2020-01-11 17:52:00
2020-01-11,13℃,33%,24,2020-01-11 19:00:00
2020-01-11,8℃,46%,23,2020-01-11 20:05:00
2020-01-11,5℃,70%,28,2020-01-11 21:08:00
2020-01-11,5℃,71%,38,2020-01-11 22:04:00
2020-01-11,5℃,65%,44,2020-01-11 22:55:00
2020-01-12,8℃,64%,82,2020-01-12 01:00:00
2020-01-12,7℃,67%,87,2020-01-12 02:00:00
2020-01-12,6℃,66%,98,2020-01-12 03:00:00
2020-01-12,5℃,70%,86,2020-01-12 04:00:00
2020-01-12,6℃,72%,75,2020-01-12 05:00:00
2020-01-12,4℃,73%,63,2020-01-12 05:44:00
2020-01-12,2℃,80%,54,2020-01-12 07:02:00
2020-01-12,1℃,84%,55,2020-01-12 07:55:00
2020-01-12,6℃,77%,58,2020-01-12 09:00:00
2020-01-12,8℃,64%,63,2020-01-12 10:10:00
2020-01-12,9℃,63%,68,2020-01-12 10:53:00
2020-01-12,13℃,48%,65,2020-01-12 12:10:00
2020-01-12,15℃,40%,63,2020-01-12 13:04:00
2020-01-12,16℃,37%,56,2020-01-12 13:59:00
2020-01-12,17℃,31%,47,2020-01-12 14:55:00
2020-01-12,18℃,24%,39,2020-01-12 16:00:00
2020-01-12,18℃,20%,37,2020-01-12 16:57:00
2020-01-12,16℃,25%,31,2020-01-12 17:58:00
2020-01-12,13℃,32%,30,2020-01-12 19:00:00
2020-01-12,12℃,36%,39,2020-01-12 20:00:00
2020-01-12,10℃,44%,44,2020-01-12 21:05:00
2020-01-12,9℃,53%,35,2020-01-12 22:00:00
2020-01-12,8℃,63%,44,2020-01-12 23:00:00
2020-01-13,7℃,64%,52,2020-01-13 00:01:00
2020-01-13,8℃,63%,57,2020-01-13 00:50:00
2020-01-13,7℃,71%,57,2020-01-13 02:00:00
2020-01-13,4℃,86%,57,2020-01-13 02:48:00
2020-01-13,4℃,79%,63,2020-01-13 03:49:00
2020-01-13,5℃,75%,57,2020-01-13 04:54:00
2020-01-13,5℃,81%,61,2020-01-13 06:04:00
2020-01-13,5℃,76%,70,2020-01-13 06:58:00
2020-01-13,5℃,78%,69,2020-01-13 08:02:00
2020-01-13,7℃,72%,74,2020-01-13 09:07:00
2020-01-13,10℃,60%,80,2020-01-13 09:55:00
2020-01-13,12℃,50%,60,2020-01-13 10:55:00
2020-01-13,14℃,40%,60,2020-01-13 12:00:00
2020-01-13,16℃,34%,38,2020-01-13 12:59:00
2020-01-13,17℃,35%,41,2020-01-13 13:36:00
2020-01-13,18℃,31%,36,2020-01-13 14:51:00
2020-01-13,18℃,30%,31,2020-01-13 15:55:00
2020-01-13,18℃,31%,25,2020-01-13 16:50:00
2020-01-13,16℃,35%,29,2020-01-13 18:08:00
2020-01-13,15℃,40%,29,2020-01-13 18:52:00
2020-01-13,14℃,44%,33,2020-01-13 19:52:00
2020-01-13,13℃,47%,37,2020-01-13 20:41:00
2020-01-13,12℃,56%,38,2020-01-13 21:58:00
2020-01-13,11℃,61%,42,2020-01-13 22:58:00
2020-01-14,11℃,62%,44,2020-01-14 00:05:00
2020-01-14,10℃,66%,49,2020-01-14 00:53:00
2020-01-14,9℃,72%,51,2020-01-14 01:59:00
2020-01-14,7℃,77%,51,2020-01-14 03:03:00
2020-01-14,6℃,80%,50,2020-01-14 04:04:00
2020-01-14,4℃,94%,46,2020-01-14 05:09:00
2020-01-14,3℃,95%,47,2020-01-14 06:10:00
2020-01-14,2℃,95%,43,2020-01-14 06:59:00
2020-01-14,2℃,96%,48,2020-01-14 07:58:00
2020-01-14,6℃,97%,53,2020-01-14 09:02:00
2020-01-14,11℃,57%,54,2020-01-14 10:05:00
2020-01-14,13℃,51%,53,2020-01-14 10:57:00
2020-01-14,15℃,36%,49,2020-01-14 11:52:00
2020-01-14,17℃,30%,44,2020-01-14 12:57:00
2020-01-14,18℃,30%,30,2020-01-14 13:58:00
2020-01-14,19℃,29%,30,2020-01-14 14:38:00
2020-01-14,19℃,26%,26,2020-01-14 15:51:00
2020-01-14,18℃,29%,28,2020-01-14 16:54:00
2020-01-14,18℃,30%,35,2020-01-14 17:44:00
2020-01-14,16℃,35%,31,2020-01-14 18:54:00
2020-01-14,15℃,40%,32,2020-01-14 19:51:00
2020-01-14,14℃,44%,33,2020-01-14 20:56:00
2020-01-14,13℃,50%,27,2020-01-14 22:00:00
2020-01-14,13℃,50%,38,2020-01-14 22:43:00
2020-01-15,12℃,54%,38,2020-01-15 00:00:00
2020-01-15,10℃,57%,40,2020-01-15 00:57:00
2020-01-15,10℃,57%,36,2020-01-15 02:01:00
2020-01-15,9℃,62%,39,2020-01-15 02:56:00
2020-01-15,8℃,66%,34,2020-01-15 04:09:00
2020-01-15,7℃,66%,40,2020-01-15 05:05:00
2020-01-15,7℃,69%,32,2020-01-15 05:57:00
2020-01-15,7℃,70%,33,2020-01-15 06:53:00
2020-01-15,8℃,67%,29,2020-01-15 08:05:00
2020-01-15,10℃,56%,36,2020-01-15 09:04:00
2020-01-15,12℃,48%,46,2020-01-15 09:58:00
2020-01-15,13℃,41%,55,2020-01-15 10:31:00
2020-01-15,16℃,35%,37,2020-01-15 12:00:00
2020-01-15,18℃,31%,27,2020-01-15 13:00:00
2020-01-15,19℃,28%,26,2020-01-15 14:00:00
2020-01-15,19℃,27%,32,2020-01-15 15:00:00
2020-01-15,19℃,26%,25,2020-01-15 16:00:00
2020-01-15,18℃,28%,28,2020-01-15 16:45:00
2020-01-15,18℃,33%,32,2020-01-15 18:00:00
2020-01-15,16℃,37%,33,2020-01-15 19:00:00
2020-01-15,15℃,40%,29,2020-01-15 20:00:00
2020-01-15,13℃,46%,34,2020-01-15 21:03:00
2020-01-15,12℃,49%,33,2020-01-15 22:00:00
2020-01-15,12℃,50%,37,2020-01-15 23:00:00
2020-01-16,11℃,50%,38,2020-01-16 00:00:00
2020-01-16,9℃,53%,53,2020-01-16 00:52:00
2020-01-16,10℃,57%,42,2020-01-16 02:00:00
2020-01-16,10℃,60%,42,2020-01-16 03:00:00
2020-01-16,8℃,59%,52,2020-01-16 04:00:00
2020-01-16,8℃,59%,37,2020-01-16 04:49:00
2020-01-16,7℃,59%,39,2020-01-16 05:58:00
2020-01-16,6℃,62%,51,2020-01-16 07:00:00
2020-01-16,7℃,47%,60,2020-01-16 08:00:00
2020-01-16,9℃,62%,65,2020-01-16 09:00:00
2020-01-16,12℃,54%,59,2020-01-16 10:00:00
2020-01-16,14℃,45%,46,2020-01-16 11:10:00
2020-01-16,15℃,40%,46,2020-01-16 12:00:00
2020-01-16,16℃,36%,30,2020-01-16 13:00:00
2020-01-16,18℃,31%,25,2020-01-16 14:00:00
2020-01-16,19℃,30%,29,2020-01-16 15:00:00
2020-01-16,20℃,25%,27,2020-01-16 16:00:00
2020-01-16,19℃,25%,27,2020-01-16 17:00:00
2020-01-16,18℃,30%,25,2020-01-16 18:00:00
2020-01-16,15℃,38%,30,2020-01-16 19:10:00
2020-01-16,14℃,35%,29,2020-01-16 20:00:00
2020-01-16,12℃,50%,35,2020-01-16 21:00:00
2020-01-16,11℃,50%,38,2020-01-16 21:55:00
2020-01-16,11℃,54%,42,2020-01-16 23:00:00
2020-01-17,10℃,60%,37,2020-01-17 00:50:00
2020-01-17,9℃,63%,48,2020-01-17 02:00:00
2020-01-17,9℃,66%,47,2020-01-17 03:00:00
2020-01-17,8℃,67%,39,2020-01-17 04:00:00
2020-01-17,8℃,69%,36,2020-01-17 05:00:00
2020-01-17,6℃,67%,36,2020-01-17 05:40:00
2020-01-17,7℃,72%,32,2020-01-17 07:00:00
2020-01-17,7℃,76%,39,2020-01-17 08:00:00
2020-01-17,9℃,68%,46,2020-01-17 08:52:00
2020-01-17,11℃,61%,51,2020-01-17 09:40:00
2020-01-17,12℃,50%,50,2020-01-17 10:52:00
2020-01-17,15℃,41%,35,2020-01-17 12:01:00
2020-01-17,16℃,33%,30,2020-01-17 12:54:00
2020-01-17,18℃,24%,26,2020-01-17 14:13:00
2020-01-17,19℃,24%,25,2020-01-17 15:10:00
2020-01-17,19℃,22%,25,2020-01-17 16:02:00
2020-01-17,19℃,25%,25,2020-01-17 17:09:00
2020-01-17,17℃,26%,24,2020-01-17 18:04:00
2020-01-17,16℃,30%,25,2020-01-17 18:57:00
2020-01-17,14℃,35%,26,2020-01-17 20:07:00
2020-01-17,14℃,37%,30,2020-01-17 21:05:00
2020-01-17,13℃,40%,39,2020-01-17 22:02:00
2020-01-17,11℃,51%,35,2020-01-17 23:02:00
2020-01-18,10℃,53%,43,2020-01-18 00:01:00
2020-01-18,10℃,54%,42,2020-01-18 00:54:00
2020-01-18,9℃,56%,35,2020-01-18 01:54:00
2020-01-18,9℃,53%,35,2020-01-18 02:55:00
2020-01-18,9℃,54%,35,2020-01-18 03:54:00
2020-01-18,8℃,56%,36,2020-01-18 05:09:00
2020-01-18,8℃,56%,33,2020-01-18 05:54:00
2020-01-18,7℃,57%,39,2020-01-18 07:01:00
2020-01-18,7℃,55%,40,2020-01-18 08:09:00
2020-01-18,9℃,48%,44,2020-01-18 09:10:00
2020-01-18,12℃,39%,50,2020-01-18 10:02:00
2020-01-18,14℃,27%,37,2020-01-18 11:03:00
2020-01-18,16℃,24%,29,2020-01-18 12:01:00
2020-01-18,17℃,23%,24,2020-01-18 13:02:00
2020-01-18,17℃,20%,25,2020-01-18 13:59:00
2020-01-18,19℃,18%,25,2020-01-18 15:05:00
2020-01-18,19℃,16%,25,2020-01-18 16:06:00
2020-01-18,19℃,17%,25,2020-01-18 16:57:00
2020-01-18,18℃,19%,25,2020-01-18 17:54:00
2020-01-18,15℃,23%,24,2020-01-18 19:10:00
2020-01-18,13℃,30%,22,2020-01-18 20:05:00
2020-01-18,12℃,41%,30,2020-01-18 21:07:00
2020-01-18,11℃,46%,25,2020-01-18 22:01:00
2020-01-18,7℃,61%,30,2020-01-18 23:09:00
2020-01-19,5℃,68%,40,2020-01-19 00:56:00
2020-01-19,3℃,75%,43,2020-01-19 02:05:00
2020-01-19,2℃,89%,45,2020-01-19 03:07:00
2020-01-19,2℃,88%,50,2020-01-19 04:08:00
2020-01-19,1℃,92%,50,2020-01-19 04:58:00
2020-01-19,1℃,92%,53,2020-01-19 05:56:00
2020-01-19,1℃,95%,52,2020-01-19 06:58:00
2020-01-19,1℃,95%,47,2020-01-19 07:53:00
2020-01-19,4℃,97%,53,2020-01-19 08:53:00
2020-01-19,10℃,62%,51,2020-01-19 10:00:00
2020-01-19,13℃,43%,50,2020-01-19 11:09:00
2020-01-19,15℃,34%,46,2020-01-19 12:10:00
2020-01-19,16℃,28%,34,2020-01-19 12:55:00
2020-01-19,18℃,18%,27,2020-01-19 14:04:00
2020-01-19,19℃,18%,28,2020-01-19 15:05:00
2020-01-19,19℃,16%,28,2020-01-19 16:05:00
2020-01-19,18℃,17%,27,2020-01-19 17:06:00
2020-01-19,17℃,22%,25,2020-01-19 18:03:00
2020-01-19,15℃,26%,24,2020-01-19 18:52:00
2020-01-19,14℃,30%,24,2020-01-19 19:58:00
2020-01-19,12℃,38%,30,2020-01-19 20:57:00
2020-01-19,9℃,50%,24,2020-01-19 22:04:00
2020-01-19,7℃,60%,28,2020-01-19 22:54:00
2020-01-20,4℃,79%,33,2020-01-20 00:06:00
2020-01-20,3℃,82%,38,2020-01-20 01:07:00
2020-01-20,3℃,84%,46,2020-01-20 01:53:00
2020-01-20,2℃,91%,46,2020-01-20 03:06:00
2020-01-20,2℃,89%,50,2020-01-20 03:56:00
2020-01-20,2℃,91%,48,2020-01-20 04:58:00
2020-01-20,2℃,92%,47,2020-01-20 06:06:00
2020-01-20,1℃,89%,47,2020-01-20 07:01:00
2020-01-20,2℃,84%,46,2020-01-20 07:53:00
2020-01-20,3℃,88%,50,2020-01-20 09:01:00
2020-01-20,9℃,60%,57,2020-01-20 09:54:00
2020-01-20,13℃,43%,59,2020-01-20 10:59:00
2020-01-20,15℃,36%,46,2020-01-20 11:53:00
2020-01-20,17℃,27%,28,2020-01-20 13:01:00
2020-01-20,17℃,25%,27,2020-01-20 13:55:00
2020-01-20,18℃,22%,28,2020-01-20 15:10:00
2020-01-20,18℃,23%,27,2020-01-20 15:58:00
2020-01-20,17℃,24%,26,2020-01-20 17:09:00
2020-01-20,16℃,28%,26,2020-01-20 18:12:00
2020-01-20,14℃,31%,25,2020-01-20 19:02:00
2020-01-20,13℃,34%,28,2020-01-20 20:09:00
2020-01-20,12℃,38%,28,2020-01-20 21:09:00
2020-01-20,11℃,42%,25,2020-01-20 22:13:00
2020-01-20,10℃,54%,34,2020-01-20 23:05:00
2020-01-21,9℃,50%,33,2020-01-21 00:09:00
2020-01-21,9℃,55%,30,2020-01-21 01:06:00
2020-01-21,9℃,54%,29,2020-01-21 01:54:00
2020-01-21,7℃,60%,30,2020-01-21 02:52:00
2020-01-21,5℃,73%,30,2020-01-21 03:55:00
2020-01-21,8℃,53%,26,2020-01-21 04:52:00
2020-01-21,7℃,61%,28,2020-01-21 06:00:00
2020-01-21,6℃,58%,28,2020-01-21 06:58:00
