日期,温度,湿度,aqi,更新日期
2020-01-06,17℃,80%,77,2020-01-06 19:05:00
2020-01-06,17℃,83%,96,2020-01-06 19:55:00
2020-01-06,17℃,85%,134,2020-01-06 21:03:00
2020-01-06,16℃,87%,129,2020-01-06 22:07:00
2020-01-06,16℃,86%,125,2020-01-06 23:06:00
2020-01-07,15℃,84%,110,2020-01-07 00:00:00
2020-01-07,14℃,85%,103,2020-01-07 00:56:00
2020-01-07,13℃,86%,97,2020-01-07 02:03:00
2020-01-07,12℃,86%,92,2020-01-07 02:56:00
2020-01-07,11℃,89%,85,2020-01-07 03:45:00
2020-01-07,11℃,87%,80,2020-01-07 05:03:00
2020-01-07,11℃,88%,78,2020-01-07 06:00:00
2020-01-07,10℃,92%,70,2020-01-07 07:06:00
2020-01-07,10℃,92%,59,2020-01-07 07:47:00
2020-01-07,9℃,93%,50,2020-01-07 08:46:00
2020-01-07,9℃,95%,36,2020-01-07 10:05:00
2020-01-07,9℃,90%,28,2020-01-07 11:08:00
2020-01-07,9℃,88%,23,2020-01-07 11:49:00
2020-01-07,9℃,87%,21,2020-01-07 13:08:00
2020-01-07,9℃,91%,22,2020-01-07 14:01:00
2020-01-07,10℃,86%,27,2020-01-07 14:55:00
2020-01-07,11℃,76%,27,2020-01-07 15:51:00
2020-01-07,10℃,71%,27,2020-01-07 17:05:00
2020-01-07,9℃,68%,24,2020-01-07 18:02:00
2020-01-07,8℃,68%,26,2020-01-07 19:01:00
2020-01-07,7℃,72%,30,2020-01-07 20:08:00
2020-01-07,7℃,71%,31,2020-01-07 20:52:00
2020-01-07,7℃,72%,33,2020-01-07 21:51:00
2020-01-07,7℃,69%,39,2020-01-07 22:57:00
2020-01-08,7℃,68%,46,2020-01-08 00:00:00
2020-01-08,7℃,67%,46,2020-01-08 01:10:00
2020-01-08,6℃,69%,48,2020-01-08 02:06:00
2020-01-08,6℃,74%,52,2020-01-08 02:51:00
2020-01-08,5℃,71%,52,2020-01-08 03:58:00
2020-01-08,5℃,82%,52,2020-01-08 04:58:00
2020-01-08,4℃,87%,57,2020-01-08 05:58:00
2020-01-08,4℃,84%,58,2020-01-08 06:32:00
2020-01-08,4℃,83%,59,2020-01-08 07:59:00
2020-01-08,6℃,69%,60,2020-01-08 09:01:00
2020-01-08,8℃,63%,58,2020-01-08 09:59:00
2020-01-08,9℃,59%,60,2020-01-08 11:01:00
2020-01-08,10℃,55%,57,2020-01-08 11:52:00
2020-01-08,10℃,53%,53,2020-01-08 13:00:00
2020-01-08,11℃,47%,45,2020-01-08 13:56:00
2020-01-08,11℃,49%,42,2020-01-08 14:53:00
2020-01-08,11℃,52%,33,2020-01-08 16:04:00
2020-01-08,11℃,54%,30,2020-01-08 17:10:00
2020-01-08,9℃,61%,33,2020-01-08 18:03:00
2020-01-08,8℃,65%,34,2020-01-08 18:58:00
2020-01-08,8℃,71%,42,2020-01-08 20:06:00
2020-01-08,7℃,75%,46,2020-01-08 21:10:00
2020-01-08,6℃,76%,53,2020-01-08 22:03:00
2020-01-08,6℃,74%,58,2020-01-08 23:04:00
2020-01-09,6℃,73%,65,2020-01-09 00:04:00
2020-01-09,6℃,77%,69,2020-01-09 01:09:00
2020-01-09,5℃,79%,74,2020-01-09 01:57:00
2020-01-09,5℃,78%,78,2020-01-09 03:07:00
2020-01-09,5℃,79%,77,2020-01-09 04:05:00
2020-01-09,5℃,79%,82,2020-01-09 05:01:00
2020-01-09,5℃,79%,77,2020-01-09 06:02:00
2020-01-09,5℃,82%,82,2020-01-09 07:01:00
2020-01-09,5℃,84%,83,2020-01-09 07:58:00
2020-01-09,5℃,84%,83,2020-01-09 08:59:00
2020-01-09,5℃,82%,83,2020-01-09 09:56:00
2020-01-09,6℃,79%,80,2020-01-09 11:08:00
2020-01-09,6℃,79%,82,2020-01-09 11:59:00
2020-01-09,6℃,81%,78,2020-01-09 12:58:00
2020-01-09,6℃,81%,67,2020-01-09 13:53:00
2020-01-09,5℃,86%,54,2020-01-09 15:08:00
2020-01-09,5℃,90%,45,2020-01-09 16:03:00
2020-01-09,4℃,90%,20,2020-01-09 16:52:00
2020-01-09,4℃,89%,20,2020-01-09 18:06:00
2020-01-09,4℃,88%,22,2020-01-09 19:05:00
2020-01-09,4℃,90%,22,2020-01-09 20:02:00
2020-01-09,4℃,89%,22,2020-01-09 21:04:00
2020-01-09,4℃,87%,22,2020-01-09 22:04:00
2020-01-09,4℃,88%,26,2020-01-09 23:01:00
2020-01-10,4℃,89%,25,2020-01-10 00:57:00
2020-01-10,4℃,89%,26,2020-01-10 01:55:00
2020-01-10,4℃,89%,33,2020-01-10 03:10:00
2020-01-10,4℃,90%,36,2020-01-10 04:07:00
2020-01-10,4℃,90%,45,2020-01-10 04:56:00
2020-01-10,4℃,90%,50,2020-01-10 06:02:00
2020-01-10,4℃,91%,58,2020-01-10 06:48:00
2020-01-10,4℃,90%,65,2020-01-10 08:05:00
2020-01-10,5℃,87%,69,2020-01-10 09:07:00
2020-01-10,5℃,87%,65,2020-01-10 10:04:00
2020-01-10,5℃,90%,58,2020-01-10 11:05:00
2020-01-10,5℃,89%,48,2020-01-10 11:56:00
2020-01-10,5℃,88%,42,2020-01-10 12:59:00
2020-01-10,5℃,87%,30,2020-01-10 13:47:00
2020-01-10,5℃,86%,25,2020-01-10 14:57:00
2020-01-10,5℃,86%,22,2020-01-10 15:52:00
2020-01-10,5℃,91%,22,2020-01-10 16:55:00
2020-01-10,4℃,94%,21,2020-01-10 18:05:00
2020-01-10,4℃,95%,22,2020-01-10 19:08:00
2020-01-10,4℃,95%,21,2020-01-10 20:02:00
2020-01-10,4℃,96%,20,2020-01-10 21:05:00
2020-01-10,5℃,95%,19,2020-01-10 22:02:00
2020-01-10,5℃,96%,18,2020-01-10 22:57:00
2020-01-11,4℃,95%,17,2020-01-11 01:06:00
2020-01-11,4℃,94%,16,2020-01-11 01:52:00
2020-01-11,4℃,95%,15,2020-01-11 02:58:00
2020-01-11,4℃,95%,16,2020-01-11 04:07:00
2020-01-11,4℃,96%,19,2020-01-11 04:48:00
2020-01-11,4℃,95%,25,2020-01-11 06:10:00
2020-01-11,4℃,95%,25,2020-01-11 06:53:00
2020-01-11,5℃,94%,26,2020-01-11 08:01:00
2020-01-11,5℃,93%,25,2020-01-11 09:03:00
2020-01-11,5℃,94%,22,2020-01-11 10:02:00
2020-01-11,6℃,92%,20,2020-01-11 10:50:00
2020-01-11,7℃,82%,19,2020-01-11 12:07:00
2020-01-11,7℃,85%,19,2020-01-11 12:59:00
2020-01-11,7℃,80%,16,2020-01-11 14:03:00
2020-01-11,7℃,85%,16,2020-01-11 14:59:00
2020-01-11,7℃,84%,16,2020-01-11 15:55:00
2020-01-11,7℃,84%,18,2020-01-11 16:44:00
2020-01-11,6℃,82%,21,2020-01-11 17:57:00
2020-01-11,6℃,84%,26,2020-01-11 19:00:00
2020-01-11,6℃,85%,29,2020-01-11 20:05:00
2020-01-11,6℃,84%,33,2020-01-11 20:57:00
2020-01-11,6℃,81%,36,2020-01-11 22:04:00
2020-01-11,6℃,78%,42,2020-01-11 22:55:00
2020-01-12,6℃,75%,38,2020-01-12 01:10:00
2020-01-12,6℃,74%,32,2020-01-12 02:00:00
2020-01-12,6℃,73%,35,2020-01-12 03:00:00
2020-01-12,6℃,71%,38,2020-01-12 04:00:00
2020-01-12,5℃,71%,33,2020-01-12 05:00:00
2020-01-12,4℃,80%,32,2020-01-12 06:06:00
2020-01-12,4℃,80%,38,2020-01-12 06:54:00
2020-01-12,4℃,83%,43,2020-01-12 07:47:00
2020-01-12,6℃,75%,49,2020-01-12 09:00:00
2020-01-12,7℃,69%,53,2020-01-12 10:00:00
2020-01-12,7℃,67%,50,2020-01-12 10:58:00
2020-01-12,8℃,63%,50,2020-01-12 11:55:00
2020-01-12,8℃,64%,49,2020-01-12 13:04:00
2020-01-12,8℃,62%,48,2020-01-12 13:53:00
2020-01-12,8℃,66%,46,2020-01-12 14:55:00
2020-01-12,7℃,66%,50,2020-01-12 16:03:00
2020-01-12,7℃,65%,50,2020-01-12 16:57:00
2020-01-12,7℃,69%,51,2020-01-12 18:03:00
2020-01-12,7℃,68%,53,2020-01-12 18:43:00
2020-01-12,7℃,65%,52,2020-01-12 20:00:00
2020-01-12,6℃,70%,51,2020-01-12 21:05:00
2020-01-12,6℃,69%,41,2020-01-12 22:04:00
2020-01-12,6℃,74%,40,2020-01-12 23:00:00
2020-01-13,5℃,80%,44,2020-01-13 00:01:00
2020-01-13,5℃,81%,52,2020-01-13 00:51:00
2020-01-13,5℃,80%,55,2020-01-13 01:53:00
2020-01-13,6℃,79%,59,2020-01-13 03:02:00
2020-01-13,6℃,81%,58,2020-01-13 03:49:00
2020-01-13,5℃,83%,57,2020-01-13 04:54:00
2020-01-13,6℃,83%,58,2020-01-13 06:04:00
2020-01-13,6℃,81%,54,2020-01-13 06:58:00
2020-01-13,6℃,81%,57,2020-01-13 08:05:00
2020-01-13,6℃,80%,58,2020-01-13 08:41:00
2020-01-13,6℃,76%,60,2020-01-13 09:55:00
2020-01-13,8℃,70%,64,2020-01-13 10:53:00
2020-01-13,8℃,61%,63,2020-01-13 12:00:00
2020-01-13,9℃,59%,57,2020-01-13 12:59:00
2020-01-13,9℃,58%,53,2020-01-13 14:02:00
2020-01-13,9℃,60%,50,2020-01-13 14:51:00
2020-01-13,9℃,60%,48,2020-01-13 15:55:00
2020-01-13,9℃,62%,50,2020-01-13 16:50:00
2020-01-13,8℃,64%,50,2020-01-13 17:38:00
2020-01-13,7℃,66%,52,2020-01-13 18:52:00
2020-01-13,7℃,67%,54,2020-01-13 19:52:00
2020-01-13,6℃,70%,56,2020-01-13 20:41:00
2020-01-13,6℃,78%,58,2020-01-13 21:56:00
2020-01-13,6℃,74%,58,2020-01-13 22:58:00
2020-01-14,7℃,69%,64,2020-01-14 00:05:00
2020-01-14,7℃,67%,63,2020-01-14 00:53:00
2020-01-14,7℃,70%,64,2020-01-14 01:59:00
2020-01-14,7℃,70%,69,2020-01-14 03:03:00
2020-01-14,7℃,66%,75,2020-01-14 04:04:00
2020-01-14,7℃,62%,73,2020-01-14 04:56:00
2020-01-14,6℃,65%,73,2020-01-14 05:42:00
2020-01-14,6℃,68%,78,2020-01-14 06:56:00
2020-01-14,5℃,70%,85,2020-01-14 07:51:00
2020-01-14,6℃,69%,95,2020-01-14 09:04:00
2020-01-14,7℃,66%,108,2020-01-14 10:05:00
2020-01-14,8℃,61%,113,2020-01-14 10:57:00
2020-01-14,9℃,62%,114,2020-01-14 12:02:00
2020-01-14,8℃,63%,107,2020-01-14 12:56:00
2020-01-14,8℃,64%,99,2020-01-14 13:58:00
2020-01-14,8℃,67%,98,2020-01-14 15:02:00
2020-01-14,8℃,70%,102,2020-01-14 16:04:00
2020-01-14,8℃,71%,107,2020-01-14 16:54:00
2020-01-14,8℃,69%,114,2020-01-14 17:58:00
2020-01-14,8℃,69%,122,2020-01-14 18:54:00
2020-01-14,7℃,69%,132,2020-01-14 19:51:00
2020-01-14,7℃,69%,133,2020-01-14 20:56:00
2020-01-14,7℃,68%,140,2020-01-14 21:29:00
2020-01-14,6℃,72%,147,2020-01-14 22:43:00
2020-01-15,7℃,72%,156,2020-01-15 00:00:00
2020-01-15,6℃,79%,153,2020-01-15 00:57:00
2020-01-15,5℃,85%,150,2020-01-15 01:57:00
2020-01-15,4℃,89%,145,2020-01-15 02:56:00
2020-01-15,4℃,88%,142,2020-01-15 04:09:00
2020-01-15,4℃,90%,137,2020-01-15 04:45:00
2020-01-15,4℃,94%,138,2020-01-15 05:56:00
2020-01-15,3℃,96%,134,2020-01-15 06:53:00
2020-01-15,3℃,96%,132,2020-01-15 08:05:00
2020-01-15,4℃,97%,128,2020-01-15 09:04:00
2020-01-15,4℃,97%,124,2020-01-15 10:06:00
2020-01-15,4℃,97%,112,2020-01-15 11:00:00
2020-01-15,4℃,97%,104,2020-01-15 12:00:00
2020-01-15,4℃,97%,95,2020-01-15 13:00:00
2020-01-15,4℃,97%,84,2020-01-15 14:00:00
2020-01-15,4℃,97%,80,2020-01-15 15:00:00
2020-01-15,4℃,97%,74,2020-01-15 16:00:00
2020-01-15,3℃,97%,70,2020-01-15 16:45:00
2020-01-15,4℃,97%,58,2020-01-15 18:10:00
2020-01-15,4℃,97%,58,2020-01-15 19:00:00
2020-01-15,4℃,96%,53,2020-01-15 20:10:00
2020-01-15,3℃,96%,52,2020-01-15 21:03:00
2020-01-15,3℃,96%,48,2020-01-15 21:32:00
2020-01-15,4℃,96%,40,2020-01-15 23:00:00
2020-01-16,4℃,95%,36,2020-01-16 00:00:00
2020-01-16,3℃,95%,33,2020-01-16 00:52:00
2020-01-16,3℃,95%,29,2020-01-16 02:00:00
2020-01-16,4℃,94%,26,2020-01-16 03:00:00
2020-01-16,3℃,94%,26,2020-01-16 04:00:00
2020-01-16,3℃,94%,22,2020-01-16 04:49:00
2020-01-16,4℃,94%,26,2020-01-16 06:00:00
2020-01-16,4℃,95%,29,2020-01-16 07:00:00
2020-01-16,4℃,96%,35,2020-01-16 08:00:00
2020-01-16,4℃,94%,36,2020-01-16 09:00:00
2020-01-16,4℃,92%,38,2020-01-16 10:00:00
2020-01-16,4℃,92%,40,2020-01-16 10:36:00
2020-01-16,4℃,89%,40,2020-01-16 12:00:00
2020-01-16,5℃,85%,43,2020-01-16 13:00:00
2020-01-16,5℃,80%,43,2020-01-16 14:00:00
2020-01-16,5℃,79%,46,2020-01-16 15:00:00
2020-01-16,5℃,78%,48,2020-01-16 16:00:00
2020-01-16,5℃,80%,49,2020-01-16 17:00:00
2020-01-16,5℃,82%,58,2020-01-16 18:00:00
2020-01-16,4℃,81%,62,2020-01-16 18:38:00
2020-01-16,4℃,83%,72,2020-01-16 19:27:00
2020-01-16,4℃,83%,75,2020-01-16 21:00:00
2020-01-16,3℃,82%,83,2020-01-16 21:55:00
2020-01-16,4℃,80%,83,2020-01-16 23:00:00
2020-01-17,4℃,79%,85,2020-01-17 01:00:00
2020-01-17,4℃,80%,87,2020-01-17 02:00:00
2020-01-17,4℃,81%,87,2020-01-17 03:00:00
2020-01-17,4℃,81%,90,2020-01-17 04:00:00
2020-01-17,4℃,82%,89,2020-01-17 05:00:00
2020-01-17,3℃,81%,89,2020-01-17 05:40:00
2020-01-17,4℃,82%,90,2020-01-17 07:00:00
2020-01-17,4℃,81%,89,2020-01-17 08:00:00
2020-01-17,4℃,79%,90,2020-01-17 08:52:00
2020-01-17,5℃,76%,93,2020-01-17 09:40:00
2020-01-17,5℃,73%,94,2020-01-17 10:52:00
2020-01-17,6℃,70%,94,2020-01-17 12:01:00
2020-01-17,7℃,67%,84,2020-01-17 13:13:00
2020-01-17,7℃,66%,79,2020-01-17 13:55:00
2020-01-17,7℃,67%,70,2020-01-17 15:10:00
2020-01-17,6℃,69%,70,2020-01-17 16:02:00
2020-01-17,6℃,71%,74,2020-01-17 17:10:00
2020-01-17,5℃,73%,77,2020-01-17 18:04:00
2020-01-17,5℃,75%,80,2020-01-17 18:57:00
2020-01-17,5℃,75%,80,2020-01-17 20:07:00
2020-01-17,5℃,78%,80,2020-01-17 21:05:00
2020-01-17,4℃,83%,83,2020-01-17 22:02:00
2020-01-17,4℃,79%,84,2020-01-17 23:02:00
2020-01-18,4℃,80%,77,2020-01-18 00:59:00
2020-01-18,4℃,81%,73,2020-01-18 01:54:00
2020-01-18,4℃,81%,74,2020-01-18 02:58:00
2020-01-18,4℃,80%,75,2020-01-18 03:54:00
2020-01-18,3℃,80%,75,2020-01-18 05:09:00
2020-01-18,3℃,82%,74,2020-01-18 05:54:00
2020-01-18,3℃,82%,78,2020-01-18 07:01:00
2020-01-18,3℃,83%,75,2020-01-18 07:52:00
2020-01-18,5℃,74%,82,2020-01-18 09:10:00
2020-01-18,5℃,73%,79,2020-01-18 10:02:00
2020-01-18,6℃,71%,78,2020-01-18 11:03:00
2020-01-18,6℃,73%,69,2020-01-18 12:01:00
2020-01-18,6℃,72%,65,2020-01-18 12:53:00
2020-01-18,7℃,71%,58,2020-01-18 13:59:00
2020-01-18,7℃,69%,55,2020-01-18 15:05:00
2020-01-18,7℃,70%,52,2020-01-18 15:55:00
2020-01-18,7℃,72%,50,2020-01-18 16:57:00
2020-01-18,6℃,76%,50,2020-01-18 18:04:00
2020-01-18,6℃,77%,50,2020-01-18 19:10:00
2020-01-18,6℃,77%,53,2020-01-18 20:05:00
2020-01-18,6℃,76%,50,2020-01-18 21:07:00
2020-01-18,6℃,73%,58,2020-01-18 22:10:00
2020-01-18,6℃,72%,64,2020-01-18 23:09:00
2020-01-19,6℃,71%,67,2020-01-19 01:09:00
2020-01-19,6℃,72%,68,2020-01-19 02:06:00
2020-01-19,5℃,74%,65,2020-01-19 02:52:00
2020-01-19,5℃,79%,64,2020-01-19 04:08:00
2020-01-19,4℃,83%,65,2020-01-19 04:54:00
2020-01-19,5℃,83%,67,2020-01-19 05:56:00
2020-01-19,5℃,82%,64,2020-01-19 06:58:00
2020-01-19,4℃,87%,64,2020-01-19 07:53:00
2020-01-19,6℃,78%,64,2020-01-19 09:05:00
2020-01-19,7℃,78%,70,2020-01-19 10:07:00
2020-01-19,9℃,66%,73,2020-01-19 11:05:00
2020-01-19,9℃,61%,72,2020-01-19 11:52:00
2020-01-19,10℃,53%,70,2020-01-19 13:09:00
2020-01-19,11℃,52%,70,2020-01-19 14:04:00
2020-01-19,11℃,49%,74,2020-01-19 15:05:00
2020-01-19,11℃,47%,80,2020-01-19 16:05:00
2020-01-19,11℃,48%,84,2020-01-19 16:54:00
2020-01-19,9℃,60%,83,2020-01-19 18:03:00
2020-01-19,7℃,69%,88,2020-01-19 18:52:00
2020-01-19,6℃,74%,95,2020-01-19 19:57:00
2020-01-19,5℃,78%,108,2020-01-19 21:08:00
2020-01-19,5℃,75%,114,2020-01-19 22:05:00
2020-01-19,5℃,80%,115,2020-01-19 22:54:00
2020-01-20,4℃,85%,117,2020-01-20 00:06:00
2020-01-20,4℃,84%,117,2020-01-20 01:07:00
2020-01-20,5℃,79%,113,2020-01-20 01:55:00
2020-01-20,5℃,84%,110,2020-01-20 03:06:00
2020-01-20,4℃,90%,109,2020-01-20 03:56:00
2020-01-20,3℃,93%,108,2020-01-20 04:58:00
2020-01-20,3℃,96%,108,2020-01-20 06:06:00
2020-01-20,3℃,97%,99,2020-01-20 07:01:00
2020-01-20,3℃,98%,100,2020-01-20 07:53:00
2020-01-20,6℃,87%,99,2020-01-20 09:15:00
2020-01-20,8℃,75%,99,2020-01-20 09:54:00
2020-01-20,10℃,64%,105,2020-01-20 11:02:00
2020-01-20,10℃,61%,103,2020-01-20 11:53:00
2020-01-20,12℃,52%,104,2020-01-20 12:56:00
2020-01-20,13℃,47%,98,2020-01-20 13:55:00
2020-01-20,13℃,47%,89,2020-01-20 15:10:00
2020-01-20,12℃,50%,84,2020-01-20 15:58:00
2020-01-20,11℃,52%,79,2020-01-20 17:09:00
2020-01-20,9℃,61%,75,2020-01-20 18:10:00
2020-01-20,9℃,65%,74,2020-01-20 19:02:00
2020-01-20,9℃,65%,83,2020-01-20 20:09:00
2020-01-20,9℃,65%,83,2020-01-20 21:09:00
2020-01-20,9℃,67%,88,2020-01-20 22:08:00
2020-01-20,9℃,68%,94,2020-01-20 22:55:00
2020-01-21,9℃,71%,93,2020-01-21 00:10:00
2020-01-21,9℃,76%,92,2020-01-21 01:06:00
2020-01-21,9℃,70%,92,2020-01-21 01:58:00
2020-01-21,9℃,70%,90,2020-01-21 02:52:00
2020-01-21,8℃,80%,90,2020-01-21 03:55:00
2020-01-21,8℃,78%,87,2020-01-21 04:52:00
2020-01-21,9℃,77%,82,2020-01-21 06:00:00
2020-01-21,9℃,74%,88,2020-01-21 06:58:00
2020-01-21,9℃,75%,95,2020-01-21 08:04:00
2020-01-21,9℃,74%,99,2020-01-21 09:02:00
2020-01-21,9℃,74%,99,2020-01-21 10:05:00
