日期,温度,湿度,aqi,更新日期
2020-01-10,-8℃,85%,95,2020-01-10 15:04:00
2020-01-10,-9℃,89%,110,2020-01-10 15:52:00
2020-01-10,-10℃,93%,129,2020-01-10 16:55:00
2020-01-10,-12℃,91%,170,2020-01-10 18:06:00
2020-01-10,-13℃,94%,211,2020-01-10 18:50:00
2020-01-10,-14℃,93%,225,2020-01-10 20:02:00
2020-01-10,-15℃,94%,238,2020-01-10 21:05:00
2020-01-10,-14℃,92%,232,2020-01-10 22:01:00
2020-01-10,-14℃,87%,211,2020-01-10 22:56:00
2020-01-11,-13℃,86%,156,2020-01-11 01:06:00
2020-01-11,-14℃,88%,138,2020-01-11 01:52:00
2020-01-11,-15℃,88%,137,2020-01-11 02:58:00
2020-01-11,-16℃,88%,133,2020-01-11 04:04:00
2020-01-11,-17℃,88%,114,2020-01-11 04:57:00
2020-01-11,-17℃,89%,102,2020-01-11 06:09:00
2020-01-11,-18℃,91%,84,2020-01-11 08:01:00
2020-01-11,-17℃,88%,84,2020-01-11 09:01:00
2020-01-11,-15℃,83%,93,2020-01-11 10:01:00
2020-01-11,-15℃,81%,105,2020-01-11 10:33:00
2020-01-11,-13℃,78%,118,2020-01-11 12:07:00
2020-01-11,-12℃,74%,120,2020-01-11 12:59:00
2020-01-11,-12℃,74%,117,2020-01-11 13:50:00
2020-01-11,-13℃,77%,118,2020-01-11 14:59:00
2020-01-11,-14℃,79%,123,2020-01-11 15:55:00
2020-01-11,-15℃,86%,133,2020-01-11 16:44:00
2020-01-11,-16℃,88%,148,2020-01-11 18:18:00
2020-01-11,-16℃,89%,148,2020-01-11 19:00:00
2020-01-11,-18℃,90%,155,2020-01-11 20:05:00
2020-01-11,-18℃,94%,165,2020-01-11 20:41:00
2020-01-11,-18℃,95%,168,2020-01-11 22:04:00
2020-01-11,-19℃,94%,182,2020-01-11 22:50:00
2020-01-12,-20℃,93%,188,2020-01-12 01:00:00
2020-01-12,-21℃,93%,189,2020-01-12 02:00:00
2020-01-12,-21℃,93%,210,2020-01-12 03:10:00
2020-01-12,-20℃,93%,212,2020-01-12 04:00:00
2020-01-12,-21℃,91%,216,2020-01-12 05:00:00
2020-01-12,-20℃,93%,213,2020-01-12 06:09:00
2020-01-12,-21℃,90%,204,2020-01-12 07:02:00
2020-01-12,-20℃,93%,196,2020-01-12 07:55:00
2020-01-12,-15℃,95%,203,2020-01-12 09:00:00
2020-01-12,-14℃,92%,215,2020-01-12 10:00:00
2020-01-12,-13℃,90%,208,2020-01-12 10:58:00
2020-01-12,-12℃,84%,162,2020-01-12 11:57:00
2020-01-12,-12℃,80%,134,2020-01-12 13:04:00
2020-01-12,-12℃,81%,109,2020-01-12 13:53:00
2020-01-12,-12℃,83%,102,2020-01-12 14:55:00
2020-01-12,-12℃,87%,93,2020-01-12 16:03:00
2020-01-12,-13℃,90%,95,2020-01-12 16:56:00
2020-01-12,-14℃,93%,119,2020-01-12 18:03:00
2020-01-12,-16℃,94%,155,2020-01-12 19:07:00
2020-01-12,-16℃,94%,203,2020-01-12 20:00:00
2020-01-12,-16℃,93%,219,2020-01-12 21:05:00
2020-01-12,-17℃,93%,203,2020-01-12 22:04:00
2020-01-12,-16℃,91%,189,2020-01-12 22:58:00
2020-01-13,-16℃,87%,173,2020-01-13 00:01:00
2020-01-13,-15℃,84%,132,2020-01-13 01:10:00
2020-01-13,-15℃,83%,92,2020-01-13 02:08:00
2020-01-13,-15℃,82%,73,2020-01-13 02:48:00
2020-01-13,-14℃,80%,69,2020-01-13 04:06:00
2020-01-13,-14℃,77%,64,2020-01-13 05:00:00
2020-01-13,-15℃,78%,57,2020-01-13 06:04:00
2020-01-13,-15℃,80%,55,2020-01-13 06:58:00
2020-01-13,-16℃,82%,62,2020-01-13 08:02:00
2020-01-13,-16℃,80%,69,2020-01-13 09:07:00
2020-01-13,-15℃,76%,78,2020-01-13 09:55:00
2020-01-13,-14℃,69%,93,2020-01-13 10:53:00
2020-01-13,-13℃,65%,95,2020-01-13 12:00:00
2020-01-13,-13℃,63%,85,2020-01-13 12:59:00
2020-01-13,-12℃,63%,82,2020-01-13 14:02:00
2020-01-13,-13℃,64%,90,2020-01-13 14:50:00
2020-01-13,-14℃,70%,100,2020-01-13 15:55:00
2020-01-13,-16℃,78%,108,2020-01-13 16:50:00
2020-01-13,-17℃,82%,142,2020-01-13 17:50:00
2020-01-13,-17℃,85%,193,2020-01-13 18:52:00
2020-01-13,-19℃,89%,225,2020-01-13 20:05:00
2020-01-13,-19℃,91%,247,2020-01-13 20:41:00
2020-01-13,-20℃,93%,250,2020-01-13 21:56:00
2020-01-13,-20℃,92%,244,2020-01-13 22:58:00
2020-01-14,-21℃,89%,241,2020-01-14 00:05:00
2020-01-14,-22℃,89%,235,2020-01-14 00:53:00
2020-01-14,-22℃,89%,225,2020-01-14 01:59:00
2020-01-14,-22℃,87%,224,2020-01-14 03:03:00
2020-01-14,-23℃,87%,229,2020-01-14 04:04:00
2020-01-14,-23℃,86%,219,2020-01-14 04:56:00
2020-01-14,-23℃,87%,217,2020-01-14 06:10:00
2020-01-14,-23℃,85%,227,2020-01-14 07:02:00
2020-01-14,-22℃,87%,238,2020-01-14 07:58:00
2020-01-14,-16℃,95%,249,2020-01-14 09:04:00
2020-01-14,-14℃,85%,247,2020-01-14 10:05:00
2020-01-14,-12℃,73%,250,2020-01-14 10:57:00
2020-01-14,-11℃,65%,221,2020-01-14 12:02:00
2020-01-14,-10℃,63%,183,2020-01-14 12:56:00
2020-01-14,-10℃,60%,168,2020-01-14 13:58:00
2020-01-14,-11℃,62%,143,2020-01-14 15:02:00
2020-01-14,-12℃,68%,127,2020-01-14 16:04:00
2020-01-14,-15℃,80%,119,2020-01-14 16:54:00
2020-01-14,-17℃,89%,139,2020-01-14 18:10:00
2020-01-14,-18℃,91%,170,2020-01-14 18:54:00
2020-01-14,-18℃,93%,205,2020-01-14 19:51:00
2020-01-14,-18℃,94%,249,2020-01-14 20:56:00
2020-01-14,-19℃,94%,265,2020-01-14 21:46:00
2020-01-14,-19℃,95%,292,2020-01-14 22:43:00
2020-01-15,-18℃,93%,287,2020-01-15 00:05:00
2020-01-15,-18℃,93%,258,2020-01-15 00:57:00
2020-01-15,-18℃,93%,245,2020-01-15 01:57:00
2020-01-15,-19℃,94%,242,2020-01-15 02:51:00
2020-01-15,-19℃,94%,227,2020-01-15 04:09:00
2020-01-15,-20℃,93%,227,2020-01-15 05:06:00
2020-01-15,-20℃,92%,214,2020-01-15 05:56:00
2020-01-15,-19℃,95%,217,2020-01-15 06:53:00
2020-01-15,-15℃,94%,215,2020-01-15 08:05:00
2020-01-15,-14℃,89%,200,2020-01-15 09:04:00
2020-01-15,-12℃,78%,192,2020-01-15 09:58:00
2020-01-15,-11℃,71%,172,2020-01-15 10:31:00
2020-01-15,-10℃,63%,143,2020-01-15 12:00:00
2020-01-15,-9℃,59%,120,2020-01-15 13:10:00
2020-01-15,-9℃,58%,98,2020-01-15 14:00:00
2020-01-15,-9℃,57%,79,2020-01-15 15:00:00
2020-01-15,-10℃,59%,75,2020-01-15 16:00:00
2020-01-15,-12℃,72%,79,2020-01-15 16:45:00
2020-01-15,-13℃,71%,95,2020-01-15 18:00:00
2020-01-15,-12℃,72%,124,2020-01-15 19:00:00
2020-01-15,-14℃,81%,160,2020-01-15 20:10:00
2020-01-15,-12℃,71%,200,2020-01-15 21:03:00
2020-01-15,-13℃,76%,199,2020-01-15 21:32:00
2020-01-15,-14℃,77%,189,2020-01-15 23:00:00
2020-01-16,-14℃,81%,213,2020-01-16 00:00:00
2020-01-16,-14℃,85%,228,2020-01-16 00:52:00
2020-01-16,-16℃,90%,232,2020-01-16 02:00:00
2020-01-16,-16℃,93%,235,2020-01-16 02:49:00
2020-01-16,-18℃,95%,236,2020-01-16 04:00:00
2020-01-16,-18℃,95%,242,2020-01-16 04:49:00
2020-01-16,-19℃,93%,234,2020-01-16 05:58:00
2020-01-16,-21℃,90%,238,2020-01-16 07:00:00
2020-01-16,-21℃,90%,248,2020-01-16 08:00:00
2020-01-16,-18℃,92%,259,2020-01-16 09:00:00
2020-01-16,-16℃,89%,272,2020-01-16 10:00:00
2020-01-16,-14℃,80%,278,2020-01-16 10:36:00
2020-01-16,-13℃,74%,251,2020-01-16 12:00:00
2020-01-16,-12℃,67%,237,2020-01-16 13:00:00
2020-01-16,-12℃,65%,173,2020-01-16 14:00:00
2020-01-16,-12℃,65%,138,2020-01-16 15:00:00
2020-01-16,-14℃,71%,125,2020-01-16 16:00:00
2020-01-16,-15℃,79%,125,2020-01-16 17:00:00
2020-01-16,-18℃,90%,162,2020-01-16 18:00:00
2020-01-16,-18℃,92%,183,2020-01-16 19:00:00
2020-01-16,-18℃,92%,198,2020-01-16 19:27:00
2020-01-16,-18℃,93%,210,2020-01-16 21:00:00
2020-01-16,-18℃,92%,217,2020-01-16 21:55:00
2020-01-16,-19℃,94%,234,2020-01-16 23:00:00
2020-01-17,-18℃,94%,259,2020-01-17 00:50:00
2020-01-17,-20℃,93%,263,2020-01-17 02:00:00
2020-01-17,-20℃,94%,259,2020-01-17 03:00:00
2020-01-17,-20℃,93%,255,2020-01-17 04:00:00
2020-01-17,-20℃,93%,227,2020-01-17 05:00:00
2020-01-17,-19℃,94%,193,2020-01-17 05:40:00
2020-01-17,-16℃,94%,165,2020-01-17 07:00:00
2020-01-17,-15℃,90%,147,2020-01-17 08:00:00
2020-01-17,-12℃,74%,138,2020-01-17 09:10:00
2020-01-17,-11℃,65%,133,2020-01-17 09:40:00
2020-01-17,-9℃,53%,115,2020-01-17 11:00:00
2020-01-17,-8℃,50%,110,2020-01-17 11:55:00
2020-01-17,-8℃,50%,100,2020-01-17 12:54:00
2020-01-17,-7℃,47%,93,2020-01-17 14:13:00
2020-01-17,-8℃,49%,82,2020-01-17 15:10:00
2020-01-17,-9℃,54%,65,2020-01-17 16:02:00
2020-01-17,-12℃,69%,58,2020-01-17 17:09:00
2020-01-17,-12℃,74%,72,2020-01-17 18:04:00
2020-01-17,-10℃,67%,114,2020-01-17 18:57:00
2020-01-17,-12℃,73%,158,2020-01-17 20:07:00
2020-01-17,-15℃,87%,195,2020-01-17 21:05:00
2020-01-17,-16℃,92%,206,2020-01-17 22:02:00
2020-01-17,-17℃,94%,230,2020-01-17 23:02:00
2020-01-18,-18℃,95%,258,2020-01-18 01:15:00
2020-01-18,-18℃,95%,266,2020-01-18 01:54:00
2020-01-18,-17℃,94%,261,2020-01-18 02:55:00
2020-01-18,-18℃,94%,261,2020-01-18 03:54:00
2020-01-18,-18℃,94%,259,2020-01-18 05:00:00
2020-01-18,-18℃,94%,243,2020-01-18 05:54:00
2020-01-18,-17℃,95%,230,2020-01-18 07:01:00
2020-01-18,-13℃,92%,219,2020-01-18 08:09:00
2020-01-18,-11℃,76%,205,2020-01-18 09:10:00
2020-01-18,-9℃,63%,199,2020-01-18 10:02:00
2020-01-18,-8℃,56%,169,2020-01-18 11:03:00
2020-01-18,-6℃,51%,137,2020-01-18 12:01:00
2020-01-18,-5℃,48%,109,2020-01-18 13:02:00
2020-01-18,-5℃,50%,93,2020-01-18 15:03:00
2020-01-18,-6℃,54%,88,2020-01-18 16:06:00
2020-01-18,-6℃,54%,88,2020-01-18 16:57:00
2020-01-18,-7℃,57%,88,2020-01-18 18:04:00
2020-01-18,-8℃,60%,105,2020-01-18 19:10:00
2020-01-18,-6℃,58%,132,2020-01-18 20:05:00
2020-01-18,-6℃,58%,150,2020-01-18 21:07:00
2020-01-18,-5℃,55%,152,2020-01-18 22:01:00
2020-01-18,-5℃,70%,149,2020-01-18 23:09:00
2020-01-19,-6℃,96%,134,2020-01-19 01:09:00
2020-01-19,-7℃,97%,140,2020-01-19 02:06:00
2020-01-19,-7℃,96%,139,2020-01-19 02:55:00
2020-01-19,-7℃,97%,132,2020-01-19 04:08:00
2020-01-19,-8℃,97%,125,2020-01-19 04:58:00
2020-01-19,-9℃,98%,120,2020-01-19 05:56:00
2020-01-19,-8℃,99%,122,2020-01-19 06:58:00
2020-01-19,-8℃,98%,128,2020-01-19 07:53:00
2020-01-19,-8℃,96%,155,2020-01-19 09:05:00
2020-01-19,-8℃,89%,212,2020-01-19 10:07:00
2020-01-19,-8℃,87%,251,2020-01-19 11:09:00
2020-01-19,-8℃,87%,267,2020-01-19 11:52:00
2020-01-19,-9℃,85%,255,2020-01-19 12:55:00
2020-01-19,-9℃,85%,256,2020-01-19 14:04:00
2020-01-19,-9℃,90%,219,2020-01-19 15:06:00
2020-01-19,-11℃,90%,226,2020-01-19 16:05:00
2020-01-19,-12℃,93%,244,2020-01-19 16:54:00
2020-01-19,-13℃,94%,245,2020-01-19 18:10:00
2020-01-19,-13℃,94%,233,2020-01-19 18:52:00
2020-01-19,-14℃,95%,222,2020-01-19 20:12:00
2020-01-19,-15℃,95%,175,2020-01-19 21:08:00
2020-01-19,-15℃,93%,185,2020-01-19 22:05:00
2020-01-19,-15℃,95%,190,2020-01-19 22:54:00
2020-01-20,-16℃,94%,202,2020-01-20 00:06:00
2020-01-20,-17℃,95%,205,2020-01-20 01:07:00
2020-01-20,-16℃,96%,214,2020-01-20 01:55:00
2020-01-20,-16℃,96%,208,2020-01-20 03:06:00
2020-01-20,-14℃,97%,192,2020-01-20 03:56:00
2020-01-20,-15℃,95%,165,2020-01-20 04:53:00
2020-01-20,-13℃,95%,149,2020-01-20 06:06:00
2020-01-20,-14℃,93%,134,2020-01-20 07:01:00
2020-01-20,-13℃,94%,122,2020-01-20 07:53:00
2020-01-20,-11℃,92%,113,2020-01-20 09:01:00
2020-01-20,-10℃,89%,110,2020-01-20 10:13:00
2020-01-20,-9℃,87%,110,2020-01-20 10:59:00
2020-01-20,-10℃,81%,105,2020-01-20 11:53:00
2020-01-20,-9℃,79%,93,2020-01-20 13:01:00
2020-01-20,-10℃,79%,108,2020-01-20 13:55:00
2020-01-20,-11℃,77%,102,2020-01-20 15:10:00
2020-01-20,-12℃,84%,124,2020-01-20 15:58:00
2020-01-20,-12℃,87%,143,2020-01-20 17:09:00
2020-01-20,-12℃,87%,200,2020-01-20 18:09:00
