日期,温度,湿度,aqi,更新日期
2020-01-03,11℃,85%,87,2020-01-03 11:08:00
2020-01-03,11℃,82%,87,2020-01-03 11:49:00
2020-01-03,11℃,82%,90,2020-01-03 12:47:00
2020-01-03,11℃,86%,89,2020-01-03 14:01:00
2020-01-03,10℃,92%,87,2020-01-03 15:06:00
2020-01-03,10℃,93%,88,2020-01-03 15:50:00
2020-01-03,10℃,99%,87,2020-01-03 17:05:00
2020-01-03,10℃,100%,78,2020-01-03 18:10:00
2020-01-03,10℃,99%,63,2020-01-03 18:53:00
2020-01-03,10℃,98%,55,2020-01-03 19:53:00
2020-01-03,10℃,100%,55,2020-01-03 21:08:00
2020-01-03,9℃,99%,55,2020-01-03 21:58:00
2020-01-03,9℃,98%,59,2020-01-03 22:55:00
2020-01-04,9℃,99%,54,2020-01-04 00:01:00
2020-01-04,9℃,100%,53,2020-01-04 01:07:00
2020-01-04,9℃,100%,48,2020-01-04 02:07:00
2020-01-04,9℃,98%,45,2020-01-04 03:00:00
2020-01-04,9℃,97%,43,2020-01-04 04:04:00
2020-01-04,9℃,96%,45,2020-01-04 04:50:00
2020-01-04,9℃,97%,43,2020-01-04 06:01:00
2020-01-04,10℃,100%,43,2020-01-04 06:58:00
2020-01-04,10℃,100%,38,2020-01-04 08:02:00
2020-01-04,10℃,100%,32,2020-01-04 09:04:00
2020-01-04,10℃,100%,26,2020-01-04 09:58:00
2020-01-04,10℃,100%,27,2020-01-04 11:09:00
2020-01-04,10℃,100%,27,2020-01-04 12:03:00
2020-01-04,11℃,100%,25,2020-01-04 12:51:00
2020-01-04,11℃,100%,22,2020-01-04 14:06:00
2020-01-04,10℃,100%,24,2020-01-04 15:05:00
2020-01-04,10℃,100%,24,2020-01-04 16:10:00
2020-01-04,10℃,100%,25,2020-01-04 17:02:00
2020-01-04,10℃,100%,28,2020-01-04 17:37:00
2020-01-04,10℃,100%,45,2020-01-04 18:51:00
2020-01-04,10℃,100%,65,2020-01-04 19:54:00
2020-01-04,10℃,100%,73,2020-01-04 21:03:00
2020-01-04,10℃,100%,69,2020-01-04 22:04:00
2020-01-04,10℃,100%,67,2020-01-04 23:03:00
2020-01-05,10℃,100%,65,2020-01-05 00:49:00
2020-01-05,10℃,100%,63,2020-01-05 02:03:00
2020-01-05,10℃,100%,62,2020-01-05 03:02:00
2020-01-05,10℃,100%,62,2020-01-05 04:07:00
2020-01-05,10℃,100%,62,2020-01-05 04:50:00
2020-01-05,10℃,100%,62,2020-01-05 06:08:00
2020-01-05,10℃,100%,60,2020-01-05 06:56:00
2020-01-05,10℃,100%,57,2020-01-05 07:56:00
2020-01-05,10℃,100%,55,2020-01-05 09:08:00
2020-01-05,11℃,100%,57,2020-01-05 09:57:00
2020-01-05,12℃,90%,58,2020-01-05 11:04:00
2020-01-05,13℃,84%,54,2020-01-05 11:49:00
2020-01-05,14℃,81%,46,2020-01-05 13:03:00
2020-01-05,15℃,75%,33,2020-01-05 14:04:00
2020-01-05,15℃,72%,25,2020-01-05 15:05:00
2020-01-05,15℃,71%,22,2020-01-05 15:49:00
2020-01-05,15℃,74%,23,2020-01-05 17:03:00
2020-01-05,14℃,79%,22,2020-01-05 18:03:00
2020-01-05,14℃,80%,20,2020-01-05 19:06:00
2020-01-05,14℃,79%,21,2020-01-05 20:00:00
2020-01-05,14℃,82%,20,2020-01-05 21:02:00
2020-01-05,14℃,83%,19,2020-01-05 21:52:00
2020-01-05,14℃,81%,20,2020-01-05 23:02:00
2020-01-06,14℃,84%,23,2020-01-06 01:07:00
2020-01-06,15℃,86%,23,2020-01-06 02:02:00
2020-01-06,15℃,86%,23,2020-01-06 03:07:00
2020-01-06,15℃,89%,24,2020-01-06 04:02:00
2020-01-06,14℃,94%,25,2020-01-06 04:56:00
2020-01-06,14℃,93%,25,2020-01-06 06:09:00
2020-01-06,14℃,95%,27,2020-01-06 07:03:00
2020-01-06,16℃,90%,25,2020-01-06 07:58:00
2020-01-06,19℃,76%,24,2020-01-06 09:07:00
2020-01-06,21℃,69%,22,2020-01-06 10:09:00
2020-01-06,22℃,64%,24,2020-01-06 11:17:00
2020-01-06,22℃,63%,24,2020-01-06 11:54:00
2020-01-06,23℃,60%,26,2020-01-06 12:52:00
2020-01-06,23℃,58%,27,2020-01-06 14:09:00
2020-01-06,23℃,58%,27,2020-01-06 15:04:00
2020-01-06,22℃,63%,28,2020-01-06 15:45:00
2020-01-06,21℃,66%,28,2020-01-06 16:42:00
2020-01-06,20℃,73%,32,2020-01-06 17:51:00
2020-01-06,18℃,82%,32,2020-01-06 19:05:00
2020-01-06,18℃,83%,27,2020-01-06 19:54:00
2020-01-06,17℃,90%,24,2020-01-06 21:03:00
2020-01-06,18℃,86%,21,2020-01-06 22:07:00
2020-01-06,17℃,94%,18,2020-01-06 23:06:00
2020-01-07,17℃,95%,19,2020-01-07 00:01:00
2020-01-07,17℃,98%,17,2020-01-07 00:56:00
2020-01-07,16℃,100%,17,2020-01-07 02:03:00
2020-01-07,16℃,100%,17,2020-01-07 02:56:00
2020-01-07,17℃,93%,20,2020-01-07 04:08:00
2020-01-07,16℃,95%,19,2020-01-07 05:03:00
2020-01-07,15℃,100%,18,2020-01-07 06:07:00
2020-01-07,14℃,100%,18,2020-01-07 07:06:00
2020-01-07,15℃,100%,20,2020-01-07 07:47:00
2020-01-07,19℃,84%,22,2020-01-07 09:04:00
2020-01-07,21℃,70%,22,2020-01-07 10:05:00
2020-01-07,23℃,60%,25,2020-01-07 11:05:00
2020-01-07,23℃,59%,23,2020-01-07 11:49:00
2020-01-07,24℃,55%,27,2020-01-07 12:51:00
2020-01-07,25℃,54%,29,2020-01-07 13:50:00
2020-01-07,15℃,79%,35,2020-01-07 14:55:00
2020-01-07,16℃,75%,140,2020-01-07 16:04:00
2020-01-07,12℃,83%,109,2020-01-07 17:02:00
2020-01-07,11℃,80%,60,2020-01-07 18:02:00
2020-01-07,10℃,76%,28,2020-01-07 19:01:00
2020-01-07,9℃,76%,26,2020-01-07 20:08:00
2020-01-07,9℃,76%,26,2020-01-07 21:09:00
2020-01-07,9℃,77%,24,2020-01-07 21:51:00
2020-01-07,8℃,74%,22,2020-01-07 22:57:00
2020-01-08,8℃,71%,19,2020-01-08 00:00:00
2020-01-08,8℃,69%,17,2020-01-08 01:01:00
2020-01-08,7℃,67%,18,2020-01-08 01:56:00
2020-01-08,6℃,66%,21,2020-01-08 03:04:00
2020-01-08,6℃,66%,22,2020-01-08 04:10:00
2020-01-08,6℃,64%,20,2020-01-08 04:58:00
2020-01-08,6℃,63%,19,2020-01-08 05:58:00
2020-01-08,6℃,65%,19,2020-01-08 06:47:00
2020-01-08,6℃,61%,19,2020-01-08 07:59:00
2020-01-08,6℃,62%,25,2020-01-08 09:01:00
2020-01-08,6℃,62%,25,2020-01-08 09:59:00
2020-01-08,6℃,60%,29,2020-01-08 10:57:00
2020-01-08,7℃,57%,33,2020-01-08 11:52:00
2020-01-08,7℃,57%,38,2020-01-08 13:00:00
2020-01-08,7℃,57%,44,2020-01-08 13:56:00
2020-01-08,8℃,57%,47,2020-01-08 14:53:00
2020-01-08,7℃,58%,48,2020-01-08 15:56:00
2020-01-08,6℃,62%,54,2020-01-08 17:10:00
2020-01-08,6℃,63%,58,2020-01-08 18:03:00
2020-01-08,6℃,63%,62,2020-01-08 18:56:00
2020-01-08,5℃,67%,62,2020-01-08 19:58:00
2020-01-08,5℃,70%,62,2020-01-08 20:47:00
2020-01-08,4℃,78%,63,2020-01-08 22:03:00
2020-01-08,4℃,80%,65,2020-01-08 23:04:00
2020-01-09,4℃,77%,67,2020-01-09 00:04:00
2020-01-09,4℃,78%,68,2020-01-09 00:52:00
2020-01-09,4℃,79%,67,2020-01-09 01:57:00
2020-01-09,5℃,73%,65,2020-01-09 03:07:00
2020-01-09,5℃,72%,65,2020-01-09 04:05:00
2020-01-09,5℃,72%,64,2020-01-09 05:01:00
2020-01-09,4℃,78%,59,2020-01-09 06:02:00
2020-01-09,4℃,82%,59,2020-01-09 07:01:00
2020-01-09,5℃,78%,64,2020-01-09 08:06:00
2020-01-09,6℃,64%,69,2020-01-09 08:59:00
2020-01-09,8℃,57%,69,2020-01-09 09:56:00
2020-01-09,9℃,56%,65,2020-01-09 11:08:00
2020-01-09,9℃,55%,59,2020-01-09 11:58:00
2020-01-09,9℃,57%,57,2020-01-09 12:58:00
2020-01-09,9℃,60%,55,2020-01-09 13:53:00
2020-01-09,8℃,69%,55,2020-01-09 15:00:00
2020-01-09,7℃,84%,50,2020-01-09 16:03:00
2020-01-09,8℃,86%,45,2020-01-09 16:52:00
2020-01-09,8℃,86%,45,2020-01-09 18:03:00
2020-01-09,7℃,94%,40,2020-01-09 19:05:00
2020-01-09,7℃,97%,36,2020-01-09 20:09:00
2020-01-09,7℃,99%,30,2020-01-09 21:04:00
2020-01-09,7℃,98%,27,2020-01-09 22:04:00
2020-01-09,7℃,98%,29,2020-01-09 23:01:00
2020-01-10,8℃,98%,50,2020-01-10 00:57:00
2020-01-10,8℃,98%,52,2020-01-10 01:55:00
2020-01-10,8℃,99%,52,2020-01-10 03:10:00
2020-01-10,7℃,100%,46,2020-01-10 04:07:00
2020-01-10,8℃,100%,49,2020-01-10 04:56:00
2020-01-10,8℃,100%,52,2020-01-10 06:02:00
2020-01-10,8℃,100%,54,2020-01-10 06:48:00
2020-01-10,8℃,100%,54,2020-01-10 08:03:00
2020-01-10,8℃,100%,55,2020-01-10 09:00:00
2020-01-10,8℃,100%,57,2020-01-10 10:04:00
2020-01-10,9℃,99%,59,2020-01-10 11:05:00
2020-01-10,9℃,98%,63,2020-01-10 11:56:00
2020-01-10,9℃,100%,67,2020-01-10 12:59:00
2020-01-10,9℃,100%,70,2020-01-10 13:47:00
2020-01-10,9℃,100%,67,2020-01-10 14:57:00
2020-01-10,9℃,100%,59,2020-01-10 15:52:00
2020-01-10,9℃,100%,49,2020-01-10 16:55:00
2020-01-10,9℃,100%,45,2020-01-10 18:05:00
2020-01-10,9℃,100%,42,2020-01-10 18:57:00
2020-01-10,9℃,100%,36,2020-01-10 19:52:00
2020-01-10,9℃,100%,31,2020-01-10 20:34:00
2020-01-10,9℃,100%,32,2020-01-10 22:02:00
2020-01-10,9℃,100%,30,2020-01-10 22:55:00
2020-01-11,10℃,100%,29,2020-01-11 00:56:00
2020-01-11,10℃,100%,27,2020-01-11 02:02:00
2020-01-11,10℃,100%,18,2020-01-11 02:47:00
2020-01-11,10℃,100%,17,2020-01-11 04:04:00
2020-01-11,9℃,100%,20,2020-01-11 04:57:00
2020-01-11,9℃,100%,21,2020-01-11 05:56:00
2020-01-11,8℃,100%,20,2020-01-11 06:55:00
2020-01-11,8℃,100%,19,2020-01-11 08:01:00
2020-01-11,8℃,100%,19,2020-01-11 09:00:00
2020-01-11,8℃,100%,17,2020-01-11 10:00:00
2020-01-11,8℃,100%,16,2020-01-11 10:57:00
2020-01-11,8℃,100%,17,2020-01-11 11:57:00
2020-01-11,8℃,97%,17,2020-01-11 12:59:00
2020-01-11,8℃,99%,16,2020-01-11 14:07:00
2020-01-11,7℃,100%,17,2020-01-11 14:59:00
2020-01-11,7℃,100%,19,2020-01-11 15:55:00
2020-01-11,7℃,100%,19,2020-01-11 16:44:00
2020-01-11,7℃,100%,19,2020-01-11 17:57:00
2020-01-11,7℃,99%,21,2020-01-11 19:00:00
2020-01-11,7℃,100%,23,2020-01-11 20:05:00
2020-01-11,6℃,100%,24,2020-01-11 20:41:00
2020-01-11,6℃,98%,25,2020-01-11 22:04:00
2020-01-11,6℃,96%,23,2020-01-11 22:50:00
2020-01-12,6℃,100%,30,2020-01-12 01:00:00
2020-01-12,6℃,98%,38,2020-01-12 02:00:00
2020-01-12,6℃,95%,38,2020-01-12 03:10:00
2020-01-12,6℃,99%,45,2020-01-12 04:00:00
2020-01-12,6℃,87%,53,2020-01-12 05:00:00
2020-01-12,5℃,83%,55,2020-01-12 05:53:00
2020-01-12,5℃,81%,55,2020-01-12 07:07:00
2020-01-12,5℃,80%,52,2020-01-12 08:02:00
2020-01-12,6℃,80%,50,2020-01-12 09:00:00
2020-01-12,6℃,74%,55,2020-01-12 10:10:00
2020-01-12,6℃,68%,59,2020-01-12 10:58:00
2020-01-12,7℃,61%,55,2020-01-12 11:46:00
2020-01-12,8℃,55%,55,2020-01-12 13:04:00
2020-01-12,8℃,52%,54,2020-01-12 13:53:00
2020-01-12,8℃,53%,57,2020-01-12 14:55:00
2020-01-12,8℃,51%,59,2020-01-12 16:00:00
2020-01-12,7℃,56%,59,2020-01-12 16:57:00
2020-01-12,6℃,61%,62,2020-01-12 18:03:00
2020-01-12,5℃,62%,72,2020-01-12 18:43:00
2020-01-12,5℃,68%,82,2020-01-12 20:00:00
2020-01-12,4℃,80%,88,2020-01-12 21:05:00
2020-01-12,3℃,90%,92,2020-01-12 22:04:00
2020-01-12,2℃,90%,93,2020-01-12 23:00:00
2020-01-13,2℃,88%,92,2020-01-13 00:01:00
2020-01-13,2℃,89%,94,2020-01-13 00:50:00
2020-01-13,2℃,91%,95,2020-01-13 02:00:00
2020-01-13,1℃,92%,92,2020-01-13 03:02:00
2020-01-13,1℃,95%,87,2020-01-13 03:51:00
2020-01-13,1℃,96%,87,2020-01-13 04:54:00
2020-01-13,1℃,92%,87,2020-01-13 06:04:00
2020-01-13,1℃,90%,88,2020-01-13 06:58:00
2020-01-13,2℃,89%,89,2020-01-13 08:02:00
2020-01-13,3℃,85%,89,2020-01-13 09:07:00
2020-01-13,4℃,77%,92,2020-01-13 09:55:00
2020-01-13,8℃,51%,97,2020-01-13 10:53:00
2020-01-13,9℃,51%,103,2020-01-13 12:00:00
2020-01-13,9℃,49%,97,2020-01-13 12:59:00
2020-01-13,10℃,48%,92,2020-01-13 13:36:00
2020-01-13,9℃,49%,94,2020-01-13 14:51:00
2020-01-13,9℃,52%,102,2020-01-13 15:55:00
2020-01-13,8℃,59%,118,2020-01-13 16:50:00
2020-01-13,8℃,62%,117,2020-01-13 18:00:00
2020-01-13,7℃,69%,118,2020-01-13 18:52:00
2020-01-13,7℃,69%,125,2020-01-13 19:52:00
2020-01-13,7℃,74%,128,2020-01-13 20:41:00
2020-01-13,7℃,77%,132,2020-01-13 22:00:00
2020-01-13,7℃,76%,138,2020-01-13 22:58:00
2020-01-14,7℃,74%,135,2020-01-14 00:53:00
2020-01-14,7℃,75%,123,2020-01-14 01:59:00
2020-01-14,6℃,76%,115,2020-01-14 03:03:00
2020-01-14,6℃,77%,102,2020-01-14 04:04:00
2020-01-14,6℃,77%,103,2020-01-14 05:09:00
2020-01-14,6℃,77%,110,2020-01-14 05:46:00
2020-01-14,7℃,79%,117,2020-01-14 06:56:00
2020-01-14,7℃,77%,117,2020-01-14 07:58:00
2020-01-14,7℃,72%,114,2020-01-14 09:04:00
2020-01-14,7℃,67%,117,2020-01-14 10:05:00
2020-01-14,8℃,61%,129,2020-01-14 10:57:00
2020-01-14,8℃,57%,125,2020-01-14 11:52:00
2020-01-14,8℃,56%,104,2020-01-14 12:56:00
2020-01-14,8℃,55%,99,2020-01-14 13:58:00
2020-01-14,8℃,58%,115,2020-01-14 15:02:00
2020-01-14,8℃,58%,128,2020-01-14 15:51:00
2020-01-14,7℃,60%,139,2020-01-14 16:54:00
2020-01-14,7℃,60%,144,2020-01-14 17:44:00
2020-01-14,6℃,59%,147,2020-01-14 19:03:00
2020-01-14,5℃,63%,150,2020-01-14 19:51:00
2020-01-14,5℃,66%,143,2020-01-14 20:56:00
2020-01-14,4℃,71%,149,2020-01-14 21:46:00
2020-01-14,3℃,77%,150,2020-01-14 22:43:00
2020-01-15,4℃,81%,145,2020-01-15 00:00:00
2020-01-15,2℃,86%,143,2020-01-15 00:57:00
2020-01-15,2℃,90%,134,2020-01-15 02:01:00
2020-01-15,2℃,87%,128,2020-01-15 02:56:00
2020-01-15,2℃,89%,127,2020-01-15 03:59:00
2020-01-15,3℃,84%,140,2020-01-15 04:45:00
2020-01-15,3℃,85%,144,2020-01-15 05:56:00
2020-01-15,4℃,86%,139,2020-01-15 06:53:00
2020-01-15,4℃,86%,139,2020-01-15 08:05:00
2020-01-15,4℃,82%,135,2020-01-15 09:04:00
2020-01-15,5℃,81%,134,2020-01-15 09:58:00
2020-01-15,6℃,90%,127,2020-01-15 11:00:00
2020-01-15,6℃,91%,118,2020-01-15 12:00:00
2020-01-15,6℃,87%,112,2020-01-15 13:10:00
2020-01-15,6℃,97%,105,2020-01-15 14:00:00
2020-01-15,6℃,100%,97,2020-01-15 15:00:00
2020-01-15,6℃,100%,95,2020-01-15 16:00:00
2020-01-15,6℃,100%,98,2020-01-15 17:00:00
2020-01-15,6℃,100%,94,2020-01-15 18:00:00
2020-01-15,7℃,100%,94,2020-01-15 19:00:00
2020-01-15,7℃,100%,92,2020-01-15 20:10:00
2020-01-15,6℃,100%,85,2020-01-15 21:03:00
2020-01-15,7℃,100%,78,2020-01-15 22:00:00
2020-01-15,7℃,100%,69,2020-01-15 23:00:00
2020-01-16,7℃,100%,64,2020-01-16 00:00:00
2020-01-16,7℃,100%,58,2020-01-16 01:00:00
2020-01-16,7℃,100%,55,2020-01-16 02:00:00
2020-01-16,7℃,100%,53,2020-01-16 03:00:00
2020-01-16,7℃,100%,50,2020-01-16 04:00:00
2020-01-16,7℃,100%,48,2020-01-16 04:49:00
2020-01-16,7℃,100%,45,2020-01-16 05:58:00
2020-01-16,8℃,100%,43,2020-01-16 07:10:00
2020-01-16,8℃,100%,40,2020-01-16 08:00:00
2020-01-16,8℃,100%,36,2020-01-16 09:00:00
2020-01-16,8℃,100%,34,2020-01-16 10:00:00
2020-01-16,9℃,100%,30,2020-01-16 11:00:00
2020-01-16,10℃,100%,25,2020-01-16 12:00:00
2020-01-16,9℃,100%,20,2020-01-16 12:44:00
2020-01-16,10℃,100%,17,2020-01-16 14:00:00
2020-01-16,10℃,100%,19,2020-01-16 15:00:00
2020-01-16,9℃,100%,19,2020-01-16 16:00:00
2020-01-16,9℃,100%,19,2020-01-16 17:00:00
2020-01-16,8℃,100%,18,2020-01-16 18:00:00
2020-01-16,8℃,100%,18,2020-01-16 19:00:00
2020-01-16,8℃,100%,17,2020-01-16 20:00:00
2020-01-16,7℃,100%,17,2020-01-16 20:47:00
2020-01-16,7℃,100%,17,2020-01-16 21:55:00
2020-01-16,7℃,100%,18,2020-01-16 23:00:00
2020-01-17,7℃,100%,19,2020-01-17 01:00:00
2020-01-17,7℃,100%,19,2020-01-17 02:00:00
2020-01-17,6℃,100%,19,2020-01-17 03:00:00
2020-01-17,6℃,100%,18,2020-01-17 04:00:00
2020-01-17,6℃,100%,17,2020-01-17 05:00:00
2020-01-17,5℃,96%,16,2020-01-17 05:40:00
2020-01-17,6℃,100%,16,2020-01-17 07:00:00
2020-01-17,6℃,100%,23,2020-01-17 08:00:00
2020-01-17,6℃,92%,26,2020-01-17 08:52:00
2020-01-17,6℃,97%,26,2020-01-17 09:40:00
2020-01-17,6℃,84%,25,2020-01-17 10:52:00
2020-01-17,7℃,79%,22,2020-01-17 12:01:00
2020-01-17,6℃,84%,20,2020-01-17 13:12:00
2020-01-17,6℃,83%,23,2020-01-17 13:55:00
2020-01-17,6℃,84%,29,2020-01-17 15:10:00
2020-01-17,6℃,81%,38,2020-01-17 16:02:00
2020-01-17,5℃,81%,40,2020-01-17 17:10:00
2020-01-17,5℃,81%,40,2020-01-17 18:04:00
2020-01-17,5℃,83%,46,2020-01-17 18:57:00
2020-01-17,5℃,82%,49,2020-01-17 20:07:00
2020-01-17,5℃,81%,46,2020-01-17 21:05:00
2020-01-17,5℃,80%,46,2020-01-17 22:02:00
2020-01-17,5℃,81%,43,2020-01-17 23:02:00
2020-01-18,5℃,80%,43,2020-01-18 00:01:00
2020-01-18,4℃,79%,45,2020-01-18 00:54:00
2020-01-18,4℃,78%,53,2020-01-18 01:54:00
2020-01-18,4℃,74%,60,2020-01-18 02:55:00
2020-01-18,4℃,71%,54,2020-01-18 03:54:00
2020-01-18,4℃,71%,54,2020-01-18 05:09:00
2020-01-18,4℃,69%,40,2020-01-18 05:54:00
2020-01-18,4℃,70%,29,2020-01-18 07:01:00
2020-01-18,4℃,72%,26,2020-01-18 08:09:00
2020-01-18,4℃,73%,28,2020-01-18 09:10:00
2020-01-18,5℃,72%,39,2020-01-18 09:59:00
2020-01-18,5℃,69%,46,2020-01-18 11:03:00
2020-01-18,5℃,71%,54,2020-01-18 12:01:00
2020-01-18,5℃,71%,63,2020-01-18 13:02:00
2020-01-18,5℃,67%,67,2020-01-18 13:59:00
2020-01-18,5℃,68%,65,2020-01-18 15:05:00
2020-01-18,4℃,69%,65,2020-01-18 15:55:00
2020-01-18,4℃,68%,63,2020-01-18 16:57:00
2020-01-18,4℃,68%,63,2020-01-18 18:04:00
2020-01-18,4℃,64%,65,2020-01-18 19:10:00
2020-01-18,4℃,64%,67,2020-01-18 20:05:00
2020-01-18,4℃,64%,65,2020-01-18 21:07:00
2020-01-18,4℃,67%,64,2020-01-18 22:01:00
2020-01-18,4℃,65%,64,2020-01-18 23:09:00
2020-01-19,4℃,71%,69,2020-01-19 00:59:00
2020-01-19,4℃,75%,70,2020-01-19 02:05:00
2020-01-19,4℃,76%,69,2020-01-19 02:52:00
2020-01-19,4℃,78%,68,2020-01-19 04:08:00
2020-01-19,4℃,82%,67,2020-01-19 04:58:00
2020-01-19,4℃,78%,68,2020-01-19 05:56:00
2020-01-19,4℃,74%,68,2020-01-19 06:58:00
2020-01-19,4℃,75%,69,2020-01-19 07:53:00
2020-01-19,5℃,67%,69,2020-01-19 09:05:00
2020-01-19,5℃,65%,69,2020-01-19 10:07:00
2020-01-19,6℃,61%,68,2020-01-19 11:09:00
2020-01-19,7℃,64%,72,2020-01-19 11:52:00
2020-01-19,7℃,62%,79,2020-01-19 12:55:00
2020-01-19,7℃,60%,74,2020-01-19 14:04:00
2020-01-19,8℃,53%,75,2020-01-19 15:06:00
2020-01-19,8℃,56%,70,2020-01-19 16:05:00
2020-01-19,7℃,60%,72,2020-01-19 16:54:00
2020-01-19,6℃,66%,74,2020-01-19 18:10:00
2020-01-19,6℃,68%,75,2020-01-19 18:56:00
2020-01-19,5℃,77%,79,2020-01-19 19:58:00
2020-01-19,3℃,91%,80,2020-01-19 21:08:00
2020-01-19,3℃,93%,84,2020-01-19 21:59:00
2020-01-19,2℃,95%,80,2020-01-19 22:54:00
2020-01-20,1℃,100%,75,2020-01-20 01:07:00
2020-01-20,1℃,99%,70,2020-01-20 01:54:00
2020-01-20,1℃,99%,63,2020-01-20 02:52:00
2020-01-20,1℃,98%,57,2020-01-20 03:56:00
2020-01-20,1℃,99%,54,2020-01-20 04:58:00
2020-01-20,1℃,100%,52,2020-01-20 06:06:00
2020-01-20,0℃,100%,49,2020-01-20 06:54:00
2020-01-20,1℃,100%,46,2020-01-20 07:54:00
2020-01-20,3℃,91%,45,2020-01-20 09:01:00
2020-01-20,6℃,80%,48,2020-01-20 09:54:00
2020-01-20,9℃,63%,52,2020-01-20 10:59:00
2020-01-20,11℃,47%,62,2020-01-20 11:53:00
2020-01-20,11℃,41%,79,2020-01-20 12:56:00
2020-01-20,12℃,40%,89,2020-01-20 13:55:00
2020-01-20,12℃,43%,89,2020-01-20 15:10:00
2020-01-20,11℃,44%,88,2020-01-20 15:58:00
2020-01-20,10℃,49%,97,2020-01-20 17:09:00
2020-01-20,9℃,52%,115,2020-01-20 18:09:00
2020-01-20,7℃,74%,127,2020-01-20 19:02:00
2020-01-20,6℃,75%,133,2020-01-20 20:04:00
2020-01-20,5℃,82%,133,2020-01-20 21:09:00
2020-01-20,4℃,90%,127,2020-01-20 22:08:00
2020-01-20,4℃,93%,123,2020-01-20 22:55:00
2020-01-21,3℃,94%,120,2020-01-21 00:10:00
2020-01-21,3℃,95%,117,2020-01-21 01:06:00
2020-01-21,3℃,98%,109,2020-01-21 01:54:00
2020-01-21,2℃,100%,100,2020-01-21 03:06:00
2020-01-21,2℃,99%,95,2020-01-21 03:55:00
2020-01-21,2℃,100%,92,2020-01-21 04:57:00
2020-01-21,2℃,100%,88,2020-01-21 06:00:00
2020-01-21,1℃,100%,85,2020-01-21 06:58:00
2020-01-21,2℃,100%,85,2020-01-21 08:04:00
2020-01-21,4℃,90%,88,2020-01-21 09:02:00
