日期,温度,湿度,aqi,更新日期
2020-01-02,2℃,17%,64,2020-01-02 13:08:00
2020-01-02,3℃,13%,55,2020-01-02 13:50:00
2020-01-02,3℃,13%,35,2020-01-02 15:10:00
2020-01-02,3℃,13%,21,2020-01-02 16:07:00
2020-01-02,3℃,12%,22,2020-01-02 17:04:00
2020-01-02,3℃,13%,22,2020-01-02 18:08:00
2020-01-02,1℃,17%,20,2020-01-02 19:02:00
2020-01-02,0℃,21%,20,2020-01-02 20:08:00
2020-01-02,-1℃,28%,39,2020-01-02 20:49:00
2020-01-02,-2℃,25%,57,2020-01-02 22:10:00
2020-01-02,-3℃,28%,68,2020-01-02 22:56:00
2020-01-03,0℃,18%,42,2020-01-03 01:07:00
2020-01-03,0℃,19%,25,2020-01-03 02:06:00
2020-01-03,-2℃,26%,23,2020-01-03 03:00:00
2020-01-03,-4℃,30%,18,2020-01-03 04:00:00
2020-01-03,-4℃,30%,19,2020-01-03 05:02:00
2020-01-03,-4℃,30%,19,2020-01-03 06:08:00
2020-01-03,-6℃,37%,17,2020-01-03 07:04:00
2020-01-03,-8℃,52%,16,2020-01-03 08:08:00
2020-01-03,-8℃,49%,18,2020-01-03 09:01:00
2020-01-03,-7℃,46%,27,2020-01-03 09:55:00
2020-01-03,-5℃,36%,51,2020-01-03 11:08:00
2020-01-03,-3℃,32%,70,2020-01-03 12:10:00
2020-01-03,-2℃,30%,68,2020-01-03 12:47:00
2020-01-03,-1℃,24%,66,2020-01-03 14:01:00
2020-01-03,0℃,19%,52,2020-01-03 15:06:00
2020-01-03,2℃,15%,32,2020-01-03 15:50:00
2020-01-03,1℃,21%,23,2020-01-03 17:05:00
2020-01-03,0℃,25%,24,2020-01-03 17:59:00
2020-01-03,0℃,28%,23,2020-01-03 18:54:00
2020-01-03,0℃,31%,21,2020-01-03 19:53:00
2020-01-03,-1℃,35%,24,2020-01-03 20:56:00
2020-01-03,-1℃,47%,23,2020-01-03 21:52:00
2020-01-03,-2℃,62%,32,2020-01-03 22:46:00
2020-01-04,-5℃,88%,39,2020-01-04 00:01:00
2020-01-04,-6℃,86%,21,2020-01-04 01:07:00
2020-01-04,-7℃,84%,19,2020-01-04 01:51:00
2020-01-04,-9℃,85%,21,2020-01-04 03:01:00
2020-01-04,-8℃,88%,23,2020-01-04 04:04:00
2020-01-04,-8℃,84%,24,2020-01-04 04:50:00
2020-01-04,-8℃,81%,23,2020-01-04 06:01:00
2020-01-04,-9℃,80%,24,2020-01-04 07:00:00
2020-01-04,-10℃,82%,25,2020-01-04 08:02:00
2020-01-04,-9℃,84%,28,2020-01-04 09:04:00
2020-01-04,-7℃,77%,38,2020-01-04 10:00:00
2020-01-04,-3℃,61%,50,2020-01-04 11:10:00
2020-01-04,0℃,49%,49,2020-01-04 12:10:00
2020-01-04,1℃,38%,47,2020-01-04 13:00:00
2020-01-04,-1℃,36%,52,2020-01-04 14:05:00
2020-01-04,0℃,38%,42,2020-01-04 15:05:00
2020-01-04,0℃,25%,34,2020-01-04 15:55:00
2020-01-04,0℃,28%,33,2020-01-04 17:02:00
2020-01-04,0℃,35%,36,2020-01-04 17:37:00
2020-01-04,0℃,37%,33,2020-01-04 18:51:00
2020-01-04,-1℃,40%,35,2020-01-04 19:54:00
2020-01-04,-1℃,32%,34,2020-01-04 21:03:00
2020-01-04,-2℃,33%,33,2020-01-04 22:04:00
2020-01-04,-2℃,31%,43,2020-01-04 22:56:00
2020-01-05,-3℃,32%,25,2020-01-05 00:49:00
2020-01-05,-3℃,32%,24,2020-01-05 02:03:00
2020-01-05,-4℃,39%,23,2020-01-05 03:02:00
2020-01-05,-4℃,35%,24,2020-01-05 04:04:00
2020-01-05,-3℃,30%,25,2020-01-05 04:55:00
2020-01-05,-6℃,40%,25,2020-01-05 05:55:00
2020-01-05,-6℃,36%,25,2020-01-05 06:56:00
2020-01-05,-5℃,31%,23,2020-01-05 07:56:00
2020-01-05,-5℃,33%,22,2020-01-05 08:47:00
2020-01-05,-3℃,28%,22,2020-01-05 09:57:00
2020-01-05,-1℃,22%,23,2020-01-05 11:04:00
2020-01-05,0℃,19%,24,2020-01-05 11:44:00
2020-01-05,0℃,19%,25,2020-01-05 13:03:00
2020-01-05,0℃,17%,25,2020-01-05 14:05:00
2020-01-05,0℃,17%,28,2020-01-05 15:05:00
2020-01-05,0℃,21%,28,2020-01-05 16:03:00
2020-01-05,-1℃,31%,28,2020-01-05 17:03:00
2020-01-05,-2℃,37%,28,2020-01-05 18:03:00
2020-01-05,-4℃,54%,28,2020-01-05 19:06:00
2020-01-05,-5℃,51%,27,2020-01-05 20:06:00
2020-01-05,-5℃,55%,30,2020-01-05 21:02:00
2020-01-05,-5℃,36%,31,2020-01-05 22:05:00
2020-01-05,-5℃,27%,54,2020-01-05 23:03:00
2020-01-06,-7℃,28%,28,2020-01-06 01:07:00
2020-01-06,-7℃,35%,28,2020-01-06 01:37:00
2020-01-06,-8℃,36%,30,2020-01-06 03:07:00
2020-01-06,-8℃,22%,30,2020-01-06 04:02:00
2020-01-06,-10℃,34%,31,2020-01-06 05:15:00
2020-01-06,-11℃,43%,29,2020-01-06 06:00:00
2020-01-06,-11℃,37%,27,2020-01-06 07:03:00
2020-01-06,-13℃,41%,24,2020-01-06 07:58:00
2020-01-06,-13℃,39%,24,2020-01-06 08:47:00
2020-01-06,-10℃,33%,22,2020-01-06 10:09:00
2020-01-06,-9℃,26%,32,2020-01-06 10:43:00
2020-01-06,-6℃,23%,40,2020-01-06 11:54:00
2020-01-06,-4℃,18%,46,2020-01-06 12:55:00
2020-01-06,-2℃,11%,33,2020-01-06 14:09:00
2020-01-06,0℃,11%,32,2020-01-06 15:04:00
2020-01-06,1℃,9%,32,2020-01-06 15:45:00
2020-01-06,1℃,9%,31,2020-01-06 16:42:00
2020-01-06,1℃,10%,30,2020-01-06 18:09:00
2020-01-06,0℃,13%,28,2020-01-06 19:05:00
2020-01-06,-2℃,19%,29,2020-01-06 19:54:00
2020-01-06,-3℃,18%,39,2020-01-06 20:51:00
2020-01-06,-5℃,24%,54,2020-01-06 22:07:00
2020-01-06,-5℃,25%,47,2020-01-06 23:06:00
2020-01-07,-6℃,27%,43,2020-01-07 00:00:00
2020-01-07,-6℃,29%,50,2020-01-07 01:10:00
2020-01-07,-7℃,31%,43,2020-01-07 02:03:00
2020-01-07,-8℃,33%,37,2020-01-07 02:56:00
2020-01-07,-9℃,36%,30,2020-01-07 04:08:00
2020-01-07,-9℃,40%,24,2020-01-07 05:03:00
2020-01-07,-8℃,45%,20,2020-01-07 06:10:00
2020-01-07,-10℃,43%,19,2020-01-07 06:59:00
2020-01-07,-10℃,43%,20,2020-01-07 07:48:00
2020-01-07,-11℃,44%,26,2020-01-07 09:04:00
2020-01-07,-8℃,37%,34,2020-01-07 10:05:00
2020-01-07,-6℃,29%,52,2020-01-07 11:10:00
2020-01-07,-4℃,25%,52,2020-01-07 12:00:00
2020-01-07,-1℃,19%,51,2020-01-07 12:55:00
2020-01-07,1℃,16%,45,2020-01-07 13:50:00
2020-01-07,3℃,13%,28,2020-01-07 14:55:00
2020-01-07,5℃,12%,26,2020-01-07 15:58:00
2020-01-07,7℃,11%,28,2020-01-07 17:05:00
2020-01-07,5℃,12%,27,2020-01-07 18:02:00
2020-01-07,4℃,13%,25,2020-01-07 19:01:00
2020-01-07,0℃,20%,30,2020-01-07 19:51:00
2020-01-07,-1℃,27%,48,2020-01-07 21:09:00
2020-01-07,-3℃,30%,71,2020-01-07 22:07:00
2020-01-07,-1℃,22%,71,2020-01-07 23:03:00
2020-01-08,-3℃,26%,82,2020-01-08 00:00:00
2020-01-08,-3℃,29%,85,2020-01-08 00:55:00
2020-01-08,-2℃,25%,73,2020-01-08 01:56:00
2020-01-08,-2℃,24%,66,2020-01-08 03:04:00
2020-01-08,-3℃,29%,61,2020-01-08 04:02:00
2020-01-08,-3℃,41%,60,2020-01-08 05:04:00
2020-01-08,-3℃,47%,52,2020-01-08 05:58:00
2020-01-08,-4℃,54%,48,2020-01-08 07:08:00
2020-01-08,-4℃,54%,41,2020-01-08 07:59:00
2020-01-08,-5℃,55%,48,2020-01-08 09:01:00
2020-01-08,-2℃,44%,57,2020-01-08 10:02:00
2020-01-08,0℃,37%,92,2020-01-08 11:20:00
2020-01-08,1℃,29%,92,2020-01-08 12:08:00
2020-01-08,1℃,26%,79,2020-01-08 13:00:00
2020-01-08,4℃,17%,77,2020-01-08 13:58:00
2020-01-08,5℃,12%,66,2020-01-08 14:53:00
2020-01-08,5℃,12%,62,2020-01-08 16:07:00
2020-01-08,5℃,11%,63,2020-01-08 17:10:00
2020-01-08,4℃,12%,60,2020-01-08 18:03:00
2020-01-08,3℃,13%,30,2020-01-08 18:56:00
2020-01-08,3℃,19%,39,2020-01-08 19:58:00
2020-01-08,2℃,22%,48,2020-01-08 20:48:00
2020-01-08,2℃,27%,53,2020-01-08 22:03:00
2020-01-08,0℃,33%,62,2020-01-08 23:04:00
2020-01-09,0℃,26%,72,2020-01-09 00:04:00
2020-01-09,0℃,25%,68,2020-01-09 01:09:00
2020-01-09,-3℃,39%,36,2020-01-09 01:57:00
2020-01-09,-4℃,40%,24,2020-01-09 02:55:00
2020-01-09,-1℃,33%,25,2020-01-09 04:05:00
2020-01-09,-2℃,36%,24,2020-01-09 05:01:00
2020-01-09,-4℃,40%,20,2020-01-09 06:02:00
2020-01-09,-5℃,41%,20,2020-01-09 07:01:00
2020-01-09,-5℃,48%,22,2020-01-09 08:06:00
2020-01-09,-6℃,50%,22,2020-01-09 08:59:00
2020-01-09,-5℃,46%,26,2020-01-09 10:04:00
2020-01-09,-3℃,41%,41,2020-01-09 10:53:00
2020-01-09,2℃,26%,58,2020-01-09 11:58:00
2020-01-09,4℃,23%,54,2020-01-09 12:58:00
2020-01-09,4℃,20%,35,2020-01-09 14:07:00
2020-01-09,5℃,15%,26,2020-01-09 15:01:00
2020-01-09,5℃,12%,30,2020-01-09 15:57:00
2020-01-09,6℃,12%,38,2020-01-09 16:55:00
2020-01-09,5℃,11%,38,2020-01-09 17:58:00
2020-01-09,4℃,10%,45,2020-01-09 19:05:00
2020-01-09,3℃,11%,56,2020-01-09 20:02:00
2020-01-09,3℃,11%,64,2020-01-09 21:04:00
2020-01-09,2℃,11%,67,2020-01-09 22:10:00
2020-01-09,1℃,12%,72,2020-01-09 23:00:00
2020-01-10,0℃,14%,47,2020-01-10 00:57:00
2020-01-10,0℃,16%,40,2020-01-10 01:57:00
2020-01-10,-2℃,21%,29,2020-01-10 02:42:00
2020-01-10,-5℃,32%,25,2020-01-10 03:56:00
2020-01-10,-6℃,24%,25,2020-01-10 04:57:00
2020-01-10,-7℃,25%,25,2020-01-10 05:55:00
2020-01-10,-7℃,27%,22,2020-01-10 06:58:00
2020-01-10,-6℃,24%,20,2020-01-10 08:02:00
2020-01-10,-7℃,30%,26,2020-01-10 09:07:00
2020-01-10,-6℃,31%,30,2020-01-10 10:04:00
2020-01-10,-2℃,23%,45,2020-01-10 11:05:00
2020-01-10,-1℃,21%,53,2020-01-10 11:56:00
2020-01-10,-2℃,18%,50,2020-01-10 13:06:00
2020-01-10,0℃,16%,32,2020-01-10 13:47:00
2020-01-10,0℃,15%,30,2020-01-10 14:57:00
2020-01-10,0℃,12%,30,2020-01-10 15:47:00
2020-01-10,1℃,10%,30,2020-01-10 16:55:00
2020-01-10,0℃,10%,30,2020-01-10 18:05:00
2020-01-10,-1℃,12%,29,2020-01-10 18:57:00
2020-01-10,-3℃,14%,29,2020-01-10 20:02:00
2020-01-10,-5℃,15%,27,2020-01-10 21:05:00
2020-01-10,-6℃,16%,25,2020-01-10 22:04:00
2020-01-10,-6℃,17%,27,2020-01-10 22:58:00
2020-01-11,-9℃,26%,25,2020-01-11 01:05:00
2020-01-11,-10℃,28%,29,2020-01-11 01:52:00
2020-01-11,-11℃,29%,23,2020-01-11 02:58:00
2020-01-11,-11℃,28%,22,2020-01-11 04:04:00
2020-01-11,-11℃,27%,21,2020-01-11 04:57:00
2020-01-11,-12℃,32%,21,2020-01-11 06:09:00
2020-01-11,-13℃,32%,20,2020-01-11 06:55:00
2020-01-11,-13℃,33%,19,2020-01-11 08:01:00
2020-01-11,-14℃,33%,19,2020-01-11 09:00:00
2020-01-11,-11℃,29%,18,2020-01-11 10:02:00
2020-01-11,-10℃,25%,23,2020-01-11 10:33:00
2020-01-11,-6℃,22%,28,2020-01-11 11:57:00
2020-01-11,-3℃,16%,29,2020-01-11 12:59:00
2020-01-11,0℃,11%,24,2020-01-11 14:03:00
2020-01-11,1℃,8%,26,2020-01-11 14:59:00
2020-01-11,2℃,5%,28,2020-01-11 15:55:00
2020-01-11,2℃,6%,28,2020-01-11 17:00:00
2020-01-11,2℃,6%,28,2020-01-11 17:52:00
2020-01-11,0℃,8%,28,2020-01-11 19:00:00
2020-01-11,-3℃,12%,25,2020-01-11 20:05:00
2020-01-11,-4℃,13%,30,2020-01-11 20:53:00
2020-01-11,-6℃,15%,42,2020-01-11 22:04:00
2020-01-11,-6℃,15%,60,2020-01-11 22:50:00
2020-01-12,-7℃,25%,75,2020-01-12 01:00:00
2020-01-12,-8℃,26%,62,2020-01-12 02:00:00
2020-01-12,-7℃,28%,49,2020-01-12 03:00:00
2020-01-12,-9℃,32%,36,2020-01-12 04:00:00
2020-01-12,-9℃,34%,32,2020-01-12 05:00:00
2020-01-12,-11℃,29%,29,2020-01-12 05:33:00
2020-01-12,-12℃,32%,26,2020-01-12 07:02:00
2020-01-12,-12℃,31%,24,2020-01-12 07:55:00
2020-01-12,-12℃,39%,26,2020-01-12 09:00:00
2020-01-12,-7℃,34%,33,2020-01-12 10:00:00
2020-01-12,-7℃,21%,33,2020-01-12 10:53:00
2020-01-12,-3℃,16%,38,2020-01-12 12:10:00
2020-01-12,0℃,14%,36,2020-01-12 13:04:00
2020-01-12,2℃,10%,26,2020-01-12 14:07:00
2020-01-12,4℃,7%,23,2020-01-12 14:55:00
2020-01-12,6℃,7%,25,2020-01-12 15:51:00
2020-01-12,8℃,5%,27,2020-01-12 16:57:00
2020-01-12,7℃,5%,27,2020-01-12 17:58:00
2020-01-12,3℃,9%,25,2020-01-12 19:07:00
2020-01-12,0℃,16%,25,2020-01-12 20:00:00
2020-01-12,-3℃,19%,40,2020-01-12 21:05:00
2020-01-12,-4℃,23%,65,2020-01-12 22:00:00
2020-01-12,-5℃,24%,45,2020-01-12 23:00:00
2020-01-13,-5℃,23%,92,2020-01-13 00:01:00
2020-01-13,-5℃,23%,83,2020-01-13 00:51:00
2020-01-13,-5℃,22%,72,2020-01-13 01:53:00
2020-01-13,-6℃,26%,65,2020-01-13 03:02:00
2020-01-13,-7℃,27%,60,2020-01-13 04:06:00
2020-01-13,-6℃,25%,54,2020-01-13 04:54:00
2020-01-13,-8℃,31%,49,2020-01-13 06:04:00
2020-01-13,-8℃,30%,45,2020-01-13 06:58:00
2020-01-13,-9℃,34%,38,2020-01-13 08:02:00
2020-01-13,-10℃,36%,35,2020-01-13 09:07:00
2020-01-13,-7℃,30%,47,2020-01-13 09:55:00
2020-01-13,-4℃,25%,52,2020-01-13 10:53:00
2020-01-13,-1℃,17%,49,2020-01-13 12:00:00
2020-01-13,2℃,14%,37,2020-01-13 12:59:00
2020-01-13,5℃,11%,33,2020-01-13 14:02:00
2020-01-13,7℃,8%,25,2020-01-13 14:50:00
2020-01-13,9℃,8%,23,2020-01-13 15:55:00
2020-01-13,10℃,8%,25,2020-01-13 16:50:00
2020-01-13,10℃,7%,26,2020-01-13 18:00:00
2020-01-13,7℃,9%,24,2020-01-13 18:52:00
2020-01-13,0℃,18%,25,2020-01-13 20:05:00
2020-01-13,-1℃,19%,41,2020-01-13 20:41:00
2020-01-13,-2℃,23%,74,2020-01-13 21:58:00
2020-01-13,-4℃,26%,113,2020-01-13 22:58:00
2020-01-14,-4℃,29%,123,2020-01-14 00:05:00
2020-01-14,-4℃,28%,112,2020-01-14 00:53:00
2020-01-14,-5℃,32%,87,2020-01-14 01:59:00
2020-01-14,-5℃,32%,67,2020-01-14 03:03:00
2020-01-14,-7℃,39%,55,2020-01-14 04:04:00
2020-01-14,-8℃,39%,55,2020-01-14 04:56:00
2020-01-14,-9℃,40%,51,2020-01-14 05:46:00
2020-01-14,-9℃,41%,43,2020-01-14 06:59:00
2020-01-14,-10℃,43%,35,2020-01-14 07:58:00
2020-01-14,-11℃,48%,39,2020-01-14 09:02:00
2020-01-14,-6℃,33%,46,2020-01-14 10:05:00
2020-01-14,-3℃,29%,57,2020-01-14 10:57:00
2020-01-14,0℃,21%,59,2020-01-14 12:02:00
2020-01-14,4℃,15%,50,2020-01-14 12:57:00
2020-01-14,7℃,11%,51,2020-01-14 13:58:00
2020-01-14,10℃,6%,42,2020-01-14 15:03:00
2020-01-14,12℃,3%,39,2020-01-14 15:51:00
2020-01-14,12℃,3%,33,2020-01-14 17:07:00
2020-01-14,11℃,2%,26,2020-01-14 17:58:00
2020-01-14,11℃,2%,27,2020-01-14 18:54:00
2020-01-14,7℃,5%,29,2020-01-14 20:06:00
2020-01-14,3℃,9%,30,2020-01-14 20:56:00
2020-01-14,-1℃,18%,57,2020-01-14 22:00:00
2020-01-14,-2℃,21%,78,2020-01-14 22:43:00
2020-01-15,-1℃,20%,83,2020-01-15 00:00:00
2020-01-15,-4℃,27%,70,2020-01-15 00:57:00
2020-01-15,-5℃,27%,55,2020-01-15 02:01:00
2020-01-15,-6℃,30%,48,2020-01-15 02:56:00
2020-01-15,-7℃,34%,44,2020-01-15 03:59:00
2020-01-15,-8℃,35%,38,2020-01-15 05:06:00
2020-01-15,-8℃,36%,32,2020-01-15 06:00:00
2020-01-15,-9℃,35%,32,2020-01-15 06:53:00
2020-01-15,-10℃,38%,32,2020-01-15 09:04:00
2020-01-15,-6℃,33%,49,2020-01-15 10:06:00
2020-01-15,-3℃,26%,79,2020-01-15 10:35:00
2020-01-15,6℃,15%,78,2020-01-15 12:00:00
2020-01-15,10℃,8%,73,2020-01-15 13:00:00
2020-01-15,11℃,4%,55,2020-01-15 14:00:00
2020-01-15,13℃,3%,30,2020-01-15 15:00:00
2020-01-15,13℃,3%,24,2020-01-15 16:00:00
2020-01-15,14℃,3%,24,2020-01-15 17:00:00
2020-01-15,13℃,3%,23,2020-01-15 18:00:00
2020-01-15,11℃,3%,48,2020-01-15 19:00:00
2020-01-15,7℃,5%,56,2020-01-15 20:00:00
2020-01-15,4℃,8%,32,2020-01-15 21:03:00
2020-01-15,3℃,12%,34,2020-01-15 21:32:00
2020-01-15,0℃,17%,44,2020-01-15 23:00:00
2020-01-16,-1℃,21%,52,2020-01-16 00:00:00
2020-01-16,-3℃,22%,46,2020-01-16 00:52:00
2020-01-16,-3℃,24%,34,2020-01-16 02:00:00
2020-01-16,-4℃,26%,26,2020-01-16 03:00:00
2020-01-16,-6℃,31%,25,2020-01-16 04:00:00
2020-01-16,-6℃,33%,26,2020-01-16 05:00:00
2020-01-16,-7℃,37%,19,2020-01-16 05:58:00
2020-01-16,-7℃,37%,17,2020-01-16 07:00:00
2020-01-16,-8℃,39%,16,2020-01-16 08:00:00
2020-01-16,-8℃,42%,18,2020-01-16 09:00:00
2020-01-16,-6℃,36%,23,2020-01-16 10:00:00
2020-01-16,0℃,21%,34,2020-01-16 11:00:00
2020-01-16,4℃,17%,43,2020-01-16 12:00:00
2020-01-16,7℃,14%,38,2020-01-16 13:00:00
2020-01-16,9℃,12%,37,2020-01-16 14:00:00
2020-01-16,10℃,10%,36,2020-01-16 15:00:00
2020-01-16,12℃,9%,28,2020-01-16 16:00:00
2020-01-16,12℃,8%,32,2020-01-16 17:00:00
2020-01-16,12℃,8%,32,2020-01-16 18:00:00
2020-01-16,12℃,7%,28,2020-01-16 18:38:00
2020-01-16,5℃,14%,25,2020-01-16 20:00:00
2020-01-16,4℃,17%,40,2020-01-16 21:00:00
2020-01-16,1℃,24%,57,2020-01-16 21:55:00
2020-01-16,0℃,27%,84,2020-01-16 23:00:00
2020-01-17,-1℃,30%,82,2020-01-17 00:50:00
2020-01-17,-2℃,35%,65,2020-01-17 02:00:00
2020-01-17,-1℃,35%,62,2020-01-17 03:00:00
2020-01-17,-3℃,38%,60,2020-01-17 04:00:00
2020-01-17,-3℃,40%,60,2020-01-17 05:00:00
2020-01-17,-2℃,40%,55,2020-01-17 05:40:00
2020-01-17,-4℃,41%,47,2020-01-17 07:00:00
2020-01-17,-5℃,40%,36,2020-01-17 08:00:00
2020-01-17,-4℃,41%,38,2020-01-17 08:38:00
2020-01-17,-3℃,40%,40,2020-01-17 09:40:00
2020-01-17,-2℃,32%,54,2020-01-17 10:52:00
2020-01-17,6℃,18%,59,2020-01-17 12:01:00
2020-01-17,8℃,16%,54,2020-01-17 12:54:00
2020-01-17,10℃,11%,48,2020-01-17 14:13:00
2020-01-17,12℃,9%,39,2020-01-17 15:10:00
2020-01-17,12℃,8%,34,2020-01-17 16:02:00
2020-01-17,12℃,9%,32,2020-01-17 17:09:00
2020-01-17,11℃,9%,33,2020-01-17 18:04:00
2020-01-17,10℃,10%,99,2020-01-17 18:57:00
2020-01-17,10℃,11%,128,2020-01-17 20:07:00
2020-01-17,8℃,13%,94,2020-01-17 21:05:00
2020-01-17,7℃,14%,74,2020-01-17 22:02:00
2020-01-17,6℃,17%,57,2020-01-17 23:02:00
2020-01-18,5℃,20%,54,2020-01-18 00:01:00
2020-01-18,3℃,24%,39,2020-01-18 01:15:00
2020-01-18,2℃,26%,29,2020-01-18 01:54:00
2020-01-18,1℃,28%,28,2020-01-18 02:55:00
2020-01-18,0℃,30%,27,2020-01-18 03:54:00
2020-01-18,0℃,33%,26,2020-01-18 05:09:00
2020-01-18,-3℃,41%,25,2020-01-18 05:54:00
2020-01-18,-4℃,44%,25,2020-01-18 07:01:00
2020-01-18,-4℃,46%,23,2020-01-18 08:09:00
2020-01-18,-4℃,46%,19,2020-01-18 09:10:00
2020-01-18,-2℃,44%,21,2020-01-18 09:54:00
2020-01-18,3℃,26%,28,2020-01-18 11:03:00
2020-01-18,6℃,20%,36,2020-01-18 12:00:00
2020-01-18,7℃,15%,26,2020-01-18 13:02:00
2020-01-18,8℃,14%,28,2020-01-18 13:59:00
2020-01-18,9℃,12%,27,2020-01-18 15:05:00
2020-01-18,10℃,12%,28,2020-01-18 16:06:00
2020-01-18,10℃,7%,28,2020-01-18 16:57:00
2020-01-18,10℃,7%,28,2020-01-18 18:04:00
2020-01-18,8℃,9%,27,2020-01-18 19:10:00
2020-01-18,6℃,12%,26,2020-01-18 20:05:00
2020-01-18,6℃,12%,25,2020-01-18 21:07:00
2020-01-18,5℃,14%,30,2020-01-18 22:05:00
2020-01-18,4℃,15%,48,2020-01-18 23:09:00
2020-01-19,3℃,16%,53,2020-01-19 00:59:00
2020-01-19,2℃,17%,38,2020-01-19 01:58:00
2020-01-19,2℃,17%,26,2020-01-19 03:07:00
2020-01-19,0℃,25%,26,2020-01-19 04:08:00
2020-01-19,-1℃,28%,26,2020-01-19 04:58:00
2020-01-19,-2℃,30%,26,2020-01-19 05:56:00
2020-01-19,-2℃,31%,26,2020-01-19 06:58:00
2020-01-19,-3℃,36%,25,2020-01-19 07:53:00
2020-01-19,-5℃,37%,24,2020-01-19 09:05:00
2020-01-19,-1℃,34%,22,2020-01-19 10:07:00
2020-01-19,1℃,25%,22,2020-01-19 11:05:00
2020-01-19,3℃,20%,24,2020-01-19 12:10:00
2020-01-19,5℃,13%,25,2020-01-19 12:55:00
2020-01-19,5℃,10%,24,2020-01-19 14:04:00
2020-01-19,6℃,11%,25,2020-01-19 15:05:00
2020-01-19,6℃,9%,26,2020-01-19 16:05:00
2020-01-19,6℃,8%,26,2020-01-19 16:54:00
2020-01-19,5℃,7%,25,2020-01-19 18:10:00
2020-01-19,4℃,10%,42,2020-01-19 19:06:00
2020-01-19,3℃,11%,94,2020-01-19 19:58:00
2020-01-19,2℃,12%,105,2020-01-19 21:08:00
2020-01-19,1℃,14%,99,2020-01-19 22:05:00
2020-01-19,0℃,15%,76,2020-01-19 23:04:00
2020-01-20,-1℃,19%,47,2020-01-20 01:07:00
2020-01-20,-1℃,19%,29,2020-01-20 01:54:00
2020-01-20,-3℃,31%,28,2020-01-20 03:06:00
2020-01-20,-3℃,33%,27,2020-01-20 03:56:00
2020-01-20,-3℃,34%,28,2020-01-20 04:58:00
2020-01-20,-4℃,36%,27,2020-01-20 06:06:00
2020-01-20,-4℃,36%,28,2020-01-20 06:54:00
2020-01-20,-5℃,37%,28,2020-01-20 08:03:00
2020-01-20,-5℃,45%,25,2020-01-20 09:01:00
2020-01-20,-4℃,35%,23,2020-01-20 09:54:00
2020-01-20,-2℃,23%,23,2020-01-20 10:59:00
2020-01-20,1℃,12%,25,2020-01-20 11:53:00
2020-01-20,2℃,10%,25,2020-01-20 12:56:00
2020-01-20,3℃,9%,27,2020-01-20 13:55:00
2020-01-20,3℃,7%,29,2020-01-20 15:10:00
2020-01-20,4℃,6%,28,2020-01-20 15:58:00
2020-01-20,3℃,5%,29,2020-01-20 17:09:00
2020-01-20,4℃,4%,28,2020-01-20 18:10:00
2020-01-20,3℃,4%,28,2020-01-20 19:02:00
2020-01-20,1℃,5%,25,2020-01-20 20:09:00
2020-01-20,-2℃,9%,25,2020-01-20 21:09:00
2020-01-20,-2℃,10%,23,2020-01-20 22:08:00
2020-01-20,-3℃,16%,24,2020-01-20 23:15:00
2020-01-21,-5℃,19%,27,2020-01-21 00:09:00
2020-01-21,-7℃,21%,34,2020-01-21 01:13:00
2020-01-21,-8℃,25%,26,2020-01-21 01:54:00
2020-01-21,-7℃,24%,24,2020-01-21 03:06:00
