日期,温度,湿度,aqi,更新日期
2020-01-07,16℃,39%,72,2020-01-07 14:00:00
2020-01-07,15℃,33%,68,2020-01-07 15:05:00
2020-01-07,14℃,38%,62,2020-01-07 16:05:00
2020-01-07,13℃,40%,59,2020-01-07 17:00:00
2020-01-07,11℃,48%,58,2020-01-07 18:10:00
2020-01-07,9℃,62%,58,2020-01-07 18:55:00
2020-01-07,6℃,78%,63,2020-01-07 20:00:00
2020-01-07,5℃,84%,67,2020-01-07 21:05:00
2020-01-07,5℃,87%,69,2020-01-07 22:05:00
2020-01-07,4℃,89%,73,2020-01-07 22:40:00
2020-01-08,3℃,93%,72,2020-01-08 00:00:00
2020-01-08,3℃,95%,73,2020-01-08 00:55:00
2020-01-08,5℃,93%,75,2020-01-08 02:05:00
2020-01-08,5℃,91%,78,2020-01-08 02:45:00
2020-01-08,6℃,87%,83,2020-01-08 03:45:00
2020-01-08,6℃,87%,88,2020-01-08 05:00:00
2020-01-08,6℃,90%,93,2020-01-08 06:00:00
2020-01-08,5℃,91%,99,2020-01-08 06:45:00
2020-01-08,5℃,91%,102,2020-01-08 08:05:00
2020-01-08,5℃,93%,105,2020-01-08 09:00:00
2020-01-08,8℃,72%,112,2020-01-08 10:00:00
2020-01-08,10℃,65%,122,2020-01-08 11:00:00
2020-01-08,11℃,60%,125,2020-01-08 11:50:00
2020-01-08,12℃,53%,118,2020-01-08 13:00:00
2020-01-08,12℃,47%,103,2020-01-08 13:50:00
2020-01-08,12℃,46%,94,2020-01-08 15:05:00
2020-01-08,12℃,47%,90,2020-01-08 16:10:00
2020-01-08,12℃,48%,93,2020-01-08 16:55:00
2020-01-08,11℃,63%,94,2020-01-08 18:00:00
2020-01-08,9℃,72%,90,2020-01-08 19:05:00
2020-01-08,9℃,75%,89,2020-01-08 19:50:00
2020-01-08,8℃,77%,102,2020-01-08 21:05:00
2020-01-08,8℃,75%,113,2020-01-08 22:10:00
2020-01-08,8℃,78%,123,2020-01-08 22:55:00
2020-01-09,8℃,75%,132,2020-01-09 01:00:00
2020-01-09,8℃,76%,119,2020-01-09 02:00:00
2020-01-09,8℃,79%,115,2020-01-09 03:05:00
2020-01-09,8℃,79%,112,2020-01-09 03:55:00
2020-01-09,8℃,80%,108,2020-01-09 05:00:00
2020-01-09,7℃,84%,100,2020-01-09 06:10:00
2020-01-09,7℃,85%,98,2020-01-09 07:00:00
2020-01-09,7℃,87%,95,2020-01-09 08:10:00
2020-01-09,7℃,84%,93,2020-01-09 08:50:00
2020-01-09,8℃,78%,94,2020-01-09 09:55:00
2020-01-09,9℃,69%,97,2020-01-09 11:10:00
2020-01-09,9℃,70%,94,2020-01-09 11:50:00
2020-01-09,10℃,63%,95,2020-01-09 13:00:00
2020-01-09,10℃,63%,92,2020-01-09 13:55:00
2020-01-09,10℃,64%,85,2020-01-09 15:00:00
2020-01-09,10℃,64%,83,2020-01-09 15:45:00
2020-01-09,9℃,66%,83,2020-01-09 16:55:00
2020-01-09,9℃,65%,83,2020-01-09 17:55:00
2020-01-09,9℃,64%,74,2020-01-09 19:00:00
2020-01-09,8℃,65%,67,2020-01-09 19:50:00
2020-01-09,8℃,67%,68,2020-01-09 21:00:00
2020-01-09,8℃,67%,69,2020-01-09 22:00:00
2020-01-09,8℃,68%,72,2020-01-09 22:50:00
2020-01-10,7℃,75%,70,2020-01-10 00:55:00
2020-01-10,7℃,80%,74,2020-01-10 02:05:00
2020-01-10,7℃,81%,65,2020-01-10 03:00:00
2020-01-10,7℃,80%,63,2020-01-10 04:10:00
2020-01-10,7℃,78%,63,2020-01-10 05:00:00
2020-01-10,7℃,76%,59,2020-01-10 05:45:00
2020-01-10,7℃,75%,57,2020-01-10 06:55:00
2020-01-10,7℃,72%,55,2020-01-10 08:00:00
2020-01-10,7℃,74%,52,2020-01-10 08:50:00
2020-01-10,8℃,72%,46,2020-01-10 10:00:00
2020-01-10,7℃,75%,45,2020-01-10 11:00:00
2020-01-10,9℃,58%,42,2020-01-10 12:00:00
2020-01-10,9℃,57%,42,2020-01-10 12:45:00
2020-01-10,10℃,54%,47,2020-01-10 14:05:00
2020-01-10,10℃,54%,48,2020-01-10 14:40:00
2020-01-10,9℃,55%,51,2020-01-10 16:00:00
2020-01-10,9℃,56%,44,2020-01-10 17:10:00
2020-01-10,9℃,58%,47,2020-01-10 17:55:00
2020-01-10,8℃,68%,48,2020-01-10 19:00:00
2020-01-10,7℃,76%,52,2020-01-10 20:05:00
2020-01-10,7℃,78%,54,2020-01-10 20:45:00
2020-01-10,7℃,82%,56,2020-01-10 21:55:00
2020-01-10,7℃,82%,60,2020-01-10 22:45:00
2020-01-11,6℃,85%,82,2020-01-11 00:55:00
2020-01-11,6℃,83%,74,2020-01-11 02:05:00
2020-01-11,6℃,83%,67,2020-01-11 03:00:00
2020-01-11,6℃,83%,64,2020-01-11 03:55:00
2020-01-11,4℃,89%,67,2020-01-11 05:10:00
2020-01-11,2℃,92%,68,2020-01-11 05:50:00
2020-01-11,1℃,95%,69,2020-01-11 07:05:00
2020-01-11,1℃,96%,72,2020-01-11 08:00:00
2020-01-11,2℃,98%,74,2020-01-11 09:00:00
2020-01-11,6℃,94%,78,2020-01-11 10:05:00
2020-01-11,10℃,58%,88,2020-01-11 10:55:00
2020-01-11,13℃,43%,74,2020-01-11 12:05:00
2020-01-11,14℃,40%,67,2020-01-11 13:05:00
2020-01-11,15℃,43%,63,2020-01-11 14:05:00
2020-01-11,15℃,38%,60,2020-01-11 15:05:00
2020-01-11,15℃,38%,59,2020-01-11 16:10:00
2020-01-11,14℃,41%,58,2020-01-11 16:50:00
2020-01-11,11℃,55%,57,2020-01-11 18:10:00
2020-01-11,7℃,71%,54,2020-01-11 19:00:00
2020-01-11,5℃,82%,55,2020-01-11 20:10:00
2020-01-11,4℃,87%,62,2020-01-11 21:05:00
2020-01-11,3℃,90%,65,2020-01-11 21:50:00
2020-01-11,3℃,92%,70,2020-01-11 23:00:00
2020-01-12,3℃,95%,74,2020-01-12 01:00:00
2020-01-12,2℃,95%,75,2020-01-12 02:00:00
2020-01-12,2℃,96%,77,2020-01-12 03:00:00
2020-01-12,2℃,97%,79,2020-01-12 04:00:00
2020-01-12,1℃,98%,85,2020-01-12 05:00:00
2020-01-12,2℃,98%,90,2020-01-12 06:00:00
2020-01-12,3℃,99%,95,2020-01-12 06:55:00
2020-01-12,2℃,97%,102,2020-01-12 08:00:00
2020-01-12,4℃,99%,98,2020-01-12 09:00:00
2020-01-12,7℃,98%,105,2020-01-12 10:00:00
2020-01-12,10℃,69%,112,2020-01-12 11:05:00
2020-01-12,13℃,57%,117,2020-01-12 11:55:00
2020-01-12,14℃,50%,105,2020-01-12 13:00:00
2020-01-12,15℃,48%,100,2020-01-12 13:50:00
2020-01-12,14℃,49%,90,2020-01-12 14:50:00
2020-01-12,14℃,52%,88,2020-01-12 16:00:00
2020-01-12,12℃,54%,87,2020-01-12 16:55:00
2020-01-12,11℃,62%,83,2020-01-12 18:05:00
2020-01-12,11℃,65%,93,2020-01-12 18:45:00
2020-01-12,10℃,70%,104,2020-01-12 19:50:00
2020-01-12,9℃,71%,109,2020-01-12 20:45:00
2020-01-12,9℃,73%,114,2020-01-12 21:55:00
2020-01-12,9℃,73%,112,2020-01-12 22:45:00
2020-01-13,8℃,75%,113,2020-01-13 00:00:00
2020-01-13,8℃,78%,112,2020-01-13 01:05:00
2020-01-13,8℃,79%,109,2020-01-13 02:05:00
2020-01-13,8℃,79%,108,2020-01-13 03:05:00
2020-01-13,8℃,82%,109,2020-01-13 04:05:00
2020-01-13,7℃,82%,109,2020-01-13 05:05:00
2020-01-13,7℃,83%,105,2020-01-13 06:10:00
2020-01-13,7℃,85%,107,2020-01-13 07:05:00
2020-01-13,7℃,84%,112,2020-01-13 08:10:00
2020-01-13,8℃,83%,112,2020-01-13 09:10:00
2020-01-13,8℃,80%,107,2020-01-13 10:00:00
2020-01-13,8℃,77%,102,2020-01-13 10:30:00
2020-01-13,10℃,68%,100,2020-01-13 11:50:00
2020-01-13,10℃,62%,113,2020-01-13 12:35:00
2020-01-13,10℃,63%,105,2020-01-13 14:00:00
2020-01-13,9℃,74%,102,2020-01-13 15:00:00
2020-01-13,10℃,57%,90,2020-01-13 16:00:00
2020-01-13,10℃,60%,85,2020-01-13 16:55:00
2020-01-13,9℃,60%,85,2020-01-13 18:05:00
2020-01-13,9℃,66%,89,2020-01-13 18:55:00
2020-01-13,8℃,72%,94,2020-01-13 19:45:00
2020-01-13,8℃,75%,95,2020-01-13 20:35:00
2020-01-13,7℃,81%,95,2020-01-13 21:55:00
2020-01-13,7℃,84%,99,2020-01-13 23:00:00
2020-01-14,7℃,91%,108,2020-01-14 01:00:00
2020-01-14,7℃,93%,115,2020-01-14 02:05:00
2020-01-14,7℃,94%,133,2020-01-14 03:00:00
2020-01-14,6℃,95%,142,2020-01-14 04:00:00
2020-01-14,6℃,96%,132,2020-01-14 05:05:00
2020-01-14,6℃,96%,128,2020-01-14 06:00:00
2020-01-14,6℃,96%,125,2020-01-14 06:55:00
2020-01-14,6℃,97%,127,2020-01-14 07:55:00
2020-01-14,6℃,97%,130,2020-01-14 08:30:00
2020-01-14,7℃,95%,125,2020-01-14 10:05:00
2020-01-14,8℃,88%,125,2020-01-14 11:00:00
2020-01-14,9℃,72%,128,2020-01-14 11:50:00
2020-01-14,10℃,67%,130,2020-01-14 12:45:00
2020-01-14,10℃,62%,132,2020-01-14 14:05:00
2020-01-14,10℃,60%,130,2020-01-14 14:50:00
2020-01-14,10℃,63%,133,2020-01-14 15:55:00
2020-01-14,9℃,64%,129,2020-01-14 16:55:00
2020-01-14,8℃,75%,124,2020-01-14 18:00:00
2020-01-14,8℃,78%,134,2020-01-14 19:00:00
2020-01-14,8℃,81%,135,2020-01-14 20:05:00
2020-01-14,7℃,85%,129,2020-01-14 21:10:00
2020-01-14,8℃,86%,124,2020-01-14 22:10:00
2020-01-14,7℃,83%,128,2020-01-14 23:05:00
2020-01-15,7℃,87%,133,2020-01-15 00:50:00
2020-01-15,7℃,96%,130,2020-01-15 02:00:00
2020-01-15,6℃,97%,129,2020-01-15 03:05:00
2020-01-15,6℃,98%,128,2020-01-15 03:55:00
2020-01-15,6℃,98%,110,2020-01-15 04:50:00
2020-01-15,6℃,98%,84,2020-01-15 06:05:00
2020-01-15,6℃,99%,63,2020-01-15 06:45:00
2020-01-15,6℃,99%,53,2020-01-15 08:00:00
2020-01-15,6℃,99%,50,2020-01-15 08:55:00
2020-01-15,7℃,98%,52,2020-01-15 09:55:00
2020-01-15,7℃,98%,50,2020-01-15 10:35:00
2020-01-15,7℃,98%,46,2020-01-15 11:35:00
2020-01-15,7℃,98%,45,2020-01-15 13:10:00
2020-01-15,7℃,96%,42,2020-01-15 14:00:00
2020-01-15,7℃,96%,42,2020-01-15 14:30:00
2020-01-15,7℃,96%,39,2020-01-15 16:00:00
2020-01-15,7℃,97%,43,2020-01-15 17:00:00
2020-01-15,6℃,97%,50,2020-01-15 18:10:00
2020-01-15,7℃,97%,57,2020-01-15 19:10:00
2020-01-15,7℃,97%,59,2020-01-15 19:50:00
2020-01-15,6℃,96%,63,2020-01-15 21:05:00
2020-01-15,6℃,96%,65,2020-01-15 21:50:00
2020-01-15,7℃,96%,67,2020-01-15 23:00:00
2020-01-16,6℃,98%,68,2020-01-16 01:10:00
2020-01-16,6℃,98%,70,2020-01-16 02:05:00
2020-01-16,6℃,98%,69,2020-01-16 02:55:00
2020-01-16,6℃,99%,70,2020-01-16 04:00:00
2020-01-16,6℃,99%,72,2020-01-16 04:30:00
2020-01-16,5℃,99%,72,2020-01-16 05:35:00
2020-01-16,5℃,99%,70,2020-01-16 07:05:00
2020-01-16,5℃,99%,69,2020-01-16 07:45:00
2020-01-16,5℃,99%,67,2020-01-16 09:15:00
2020-01-16,7℃,99%,68,2020-01-16 10:10:00
2020-01-16,8℃,84%,69,2020-01-16 10:50:00
2020-01-16,10℃,62%,57,2020-01-16 12:10:00
2020-01-16,11℃,61%,49,2020-01-16 12:35:00
2020-01-16,13℃,55%,52,2020-01-16 14:10:00
2020-01-16,13℃,51%,52,2020-01-16 15:00:00
2020-01-16,12℃,51%,46,2020-01-16 15:50:00
2020-01-16,11℃,54%,45,2020-01-16 16:55:00
2020-01-16,10℃,66%,40,2020-01-16 18:00:00
2020-01-16,8℃,78%,40,2020-01-16 18:45:00
2020-01-16,5℃,89%,45,2020-01-16 19:55:00
2020-01-16,4℃,93%,53,2020-01-16 20:45:00
2020-01-16,4℃,97%,55,2020-01-16 22:00:00
2020-01-16,4℃,98%,55,2020-01-16 22:45:00
2020-01-17,6℃,98%,57,2020-01-17 00:00:00
2020-01-17,6℃,97%,55,2020-01-17 00:40:00
2020-01-17,6℃,97%,62,2020-01-17 02:00:00
2020-01-17,6℃,97%,67,2020-01-17 02:30:00
2020-01-17,6℃,97%,74,2020-01-17 04:00:00
2020-01-17,6℃,97%,77,2020-01-17 05:00:00
2020-01-17,6℃,97%,83,2020-01-17 06:10:00
2020-01-17,6℃,97%,85,2020-01-17 07:00:00
2020-01-17,6℃,97%,82,2020-01-17 08:00:00
2020-01-17,7℃,97%,80,2020-01-17 09:10:00
2020-01-17,7℃,95%,83,2020-01-17 09:40:00
2020-01-17,8℃,89%,89,2020-01-17 11:00:00
2020-01-17,9℃,81%,94,2020-01-17 12:00:00
2020-01-17,9℃,75%,98,2020-01-17 13:05:00
2020-01-17,10℃,69%,95,2020-01-17 13:55:00
2020-01-17,10℃,67%,92,2020-01-17 15:10:00
2020-01-17,9℃,69%,84,2020-01-17 16:10:00
2020-01-17,9℃,76%,78,2020-01-17 17:10:00
2020-01-17,8℃,83%,87,2020-01-17 18:05:00
2020-01-17,8℃,87%,90,2020-01-17 19:10:00
2020-01-17,8℃,85%,95,2020-01-17 20:05:00
2020-01-17,8℃,83%,94,2020-01-17 21:15:00
2020-01-17,8℃,83%,94,2020-01-17 22:10:00
2020-01-17,8℃,84%,97,2020-01-17 23:00:00
2020-01-18,7℃,86%,98,2020-01-18 00:15:00
2020-01-18,7℃,88%,98,2020-01-18 00:55:00
2020-01-18,7℃,90%,98,2020-01-18 02:05:00
2020-01-18,6℃,92%,102,2020-01-18 03:05:00
2020-01-18,6℃,93%,103,2020-01-18 03:55:00
2020-01-18,6℃,95%,105,2020-01-18 05:05:00
2020-01-18,6℃,96%,105,2020-01-18 06:05:00
2020-01-18,6℃,96%,109,2020-01-18 07:05:00
2020-01-18,6℃,95%,108,2020-01-18 08:00:00
2020-01-18,7℃,93%,108,2020-01-18 09:10:00
2020-01-18,7℃,89%,114,2020-01-18 10:05:00
2020-01-18,7℃,84%,120,2020-01-18 11:00:00
2020-01-18,8℃,83%,124,2020-01-18 12:00:00
2020-01-18,8℃,81%,117,2020-01-18 12:50:00
2020-01-18,8℃,79%,110,2020-01-18 14:05:00
2020-01-18,8℃,75%,103,2020-01-18 15:00:00
2020-01-18,8℃,75%,93,2020-01-18 16:05:00
2020-01-18,9℃,73%,95,2020-01-18 17:00:00
2020-01-18,8℃,75%,97,2020-01-18 18:00:00
2020-01-18,7℃,82%,90,2020-01-18 19:00:00
2020-01-18,7℃,88%,93,2020-01-18 20:05:00
2020-01-18,6℃,92%,95,2020-01-18 21:00:00
2020-01-18,6℃,94%,97,2020-01-18 22:10:00
2020-01-18,6℃,96%,95,2020-01-18 23:10:00
2020-01-19,5℃,97%,100,2020-01-19 01:05:00
2020-01-19,5℃,97%,105,2020-01-19 02:00:00
2020-01-19,5℃,98%,107,2020-01-19 03:05:00
2020-01-19,5℃,98%,107,2020-01-19 03:55:00
2020-01-19,5℃,98%,109,2020-01-19 05:05:00
2020-01-19,4℃,98%,107,2020-01-19 06:10:00
2020-01-19,4℃,99%,103,2020-01-19 07:10:00
2020-01-19,4℃,99%,100,2020-01-19 08:10:00
2020-01-19,5℃,99%,97,2020-01-19 08:55:00
2020-01-19,6℃,97%,98,2020-01-19 10:05:00
2020-01-19,8℃,88%,95,2020-01-19 11:00:00
2020-01-19,12℃,45%,83,2020-01-19 12:10:00
2020-01-19,13℃,34%,57,2020-01-19 13:05:00
2020-01-19,14℃,28%,43,2020-01-19 14:10:00
2020-01-19,13℃,31%,36,2020-01-19 15:05:00
2020-01-19,13℃,33%,36,2020-01-19 16:00:00
2020-01-19,12℃,37%,32,2020-01-19 17:00:00
2020-01-19,11℃,46%,36,2020-01-19 18:10:00
2020-01-19,9℃,59%,38,2020-01-19 19:05:00
2020-01-19,8℃,70%,42,2020-01-19 20:10:00
2020-01-19,7℃,73%,50,2020-01-19 21:10:00
2020-01-19,7℃,76%,59,2020-01-19 22:05:00
2020-01-19,7℃,79%,65,2020-01-19 23:05:00
2020-01-20,6℃,83%,79,2020-01-20 01:10:00
2020-01-20,6℃,84%,82,2020-01-20 01:55:00
2020-01-20,6℃,87%,85,2020-01-20 03:10:00
2020-01-20,6℃,87%,87,2020-01-20 04:00:00
2020-01-20,6℃,89%,89,2020-01-20 05:05:00
2020-01-20,5℃,90%,92,2020-01-20 06:00:00
2020-01-20,5℃,91%,100,2020-01-20 07:10:00
2020-01-20,5℃,93%,105,2020-01-20 08:10:00
2020-01-20,6℃,93%,108,2020-01-20 09:10:00
2020-01-20,7℃,86%,123,2020-01-20 09:55:00
2020-01-20,9℃,72%,133,2020-01-20 11:00:00
2020-01-20,11℃,59%,138,2020-01-20 12:10:00
2020-01-20,13℃,48%,123,2020-01-20 13:00:00
2020-01-20,13℃,49%,99,2020-01-20 13:55:00
2020-01-20,13℃,46%,97,2020-01-20 15:05:00
2020-01-20,12℃,47%,83,2020-01-20 16:05:00
2020-01-20,12℃,51%,80,2020-01-20 16:55:00
2020-01-20,11℃,58%,77,2020-01-20 17:55:00
2020-01-20,10℃,69%,87,2020-01-20 18:55:00
2020-01-20,9℃,76%,93,2020-01-20 20:05:00
2020-01-20,8℃,77%,104,2020-01-20 21:05:00
2020-01-20,8℃,82%,122,2020-01-20 22:00:00
2020-01-20,8℃,84%,128,2020-01-20 23:05:00
2020-01-21,9℃,72%,125,2020-01-21 00:00:00
2020-01-21,8℃,78%,119,2020-01-21 01:00:00
2020-01-21,8℃,77%,120,2020-01-21 02:10:00
2020-01-21,8℃,78%,119,2020-01-21 02:55:00
2020-01-21,7℃,85%,117,2020-01-21 03:55:00
2020-01-21,7℃,88%,117,2020-01-21 04:55:00
2020-01-21,6℃,90%,115,2020-01-21 06:00:00
2020-01-21,4℃,93%,115,2020-01-21 07:05:00
2020-01-21,3℃,96%,118,2020-01-21 08:10:00
2020-01-21,4℃,98%,119,2020-01-21 09:05:00
2020-01-21,9℃,70%,123,2020-01-21 10:10:00
2020-01-21,10℃,64%,133,2020-01-21 11:00:00
2020-01-21,11℃,58%,130,2020-01-21 12:10:00
