日期,类别,省份,城市,新增确诊,新增死亡,新增治愈,累计确诊,累计死亡,累计治愈
20200215,地区级,甘肃,陇南,,,,4,,3
20200215,地区级,甘肃,张掖,,,,2,,2
20200215,地区级,甘肃,金昌,,,,1,,1
20200215,地区级,甘肃,天水,,,,12,,9
20200215,地区级,甘肃,平凉,,,,9,,1
20200215,地区级,甘肃,甘南州,,,,8,,2
20200215,地区级,甘肃,庆阳,,,,3,,2
20200215,地区级,甘肃,嘉峪关,,,,,,
20200215,地区级,甘肃,酒泉,,,,,,
20200215,地区级,甘肃,武威,,,,,,
20200215,地区级,广西,北海,,,,43,1,7
20200215,地区级,广西,柳州,,,1,24,,8
20200215,地区级,广西,梧州,,,,5,,5
20200215,地区级,广西,百色,,,,3,,
20200215,地区级,广西,桂林,,,5,31,,10
20200215,地区级,广西,河池,,,,22,1,
20200215,地区级,广西,防城港,1,,,18,,1
20200215,地区级,广西,玉林,,,,10,,1
20200215,地区级,广西,南宁,1,,,50,,11
20200215,地区级,广西,贺州,,,,4,,
20200215,地区级,广西,钦州,,,,8,,1
20200215,地区级,广西,贵港,,,,8,,2
20200215,地区级,广西,来宾,,,,11,,
20200215,地区级,广西,崇左,,,,,,
20200215,地区级,贵州,贵阳,,,2,34,,6
20200215,地区级,贵州,黔南州,,,,17,,5
20200215,地区级,贵州,铜仁,,,1,10,,7
20200215,地区级,贵州,黔西南州,,,,4,,4
20200215,地区级,贵州,六盘水,,,,10,1,3
20200215,地区级,贵州,毕节,,,1,23,,6
20200215,地区级,贵州,黔东南州,,,,10,,3
20200215,地区级,贵州,遵义,1,,,32,,3
20200215,地区级,贵州,安顺,,,,4,,
20200215,地区级,海南,海口,,,,34,,8
20200215,地区级,海南,临高县,,,,6,,3
20200215,地区级,海南,三亚,,,,54,1,15
20200215,地区级,海南,万宁,,,,13,,3
20200215,地区级,海南,儋州,,,,15,,2
20200215,地区级,海南,陵水县,,,,5,,
20200215,地区级,海南,琼海,,,,6,1,1
20200215,地区级,海南,澄迈县,,,,9,1,2
20200215,地区级,海南,东方,,,1,3,,2
20200215,地区级,海南,琼中县,,,,1,,1
20200215,地区级,海南,昌江县,,,,7,,
20200215,地区级,海南,定安县,,,,3,1,1
20200215,地区级,海南,乐东,,,,2,,
20200215,地区级,海南,文昌,,,,3,,1
20200215,地区级,海南,保亭,,,,3,,
20200215,地区级,河北,石家庄,1,,,28,,7
20200215,地区级,河北,沧州,1,,,47,2,14
20200215,地区级,河北,保定,,,2,32,,19
20200215,地区级,河北,承德,,,,7,,2
20200215,地区级,河北,邯郸,,,,31,,9
20200215,地区级,河北,廊坊,1,,2,30,,14
20200215,地区级,河北,邢台,,,2,22,1,10
20200215,地区级,河北,衡水,,,,8,,4
20200215,地区级,河北,唐山,5,,5,51,,9
20200215,地区级,河北,张家口,1,,2,34,,9
20200215,地区级,河北,秦皇岛,,,1,10,,3
20200215,地区级,吉林,长春,1,,1,45,,14
20200215,地区级,吉林,吉林,,,,5,,3
20200215,地区级,吉林,松原,,,,2,,1
20200215,地区级,吉林,四平,,,2,20,1,6
20200215,地区级,吉林,通化,,,,4,,1
20200215,地区级,吉林,延边,,,,5,,2
20200215,地区级,吉林,辽源,,,,7,,1
20200215,地区级,吉林,白城,,,,1,,
20200215,地区级,吉林,白山,,,,,,
20200215,地区级,内蒙古,呼伦贝尔,,,,6,,1
20200215,地区级,内蒙古,锡林郭勒,,,,6,,1
20200215,地区级,内蒙古,赤峰,2,,,9,,2
20200215,地区级,内蒙古,鄂尔多斯,,,1,11,,3
20200215,地区级,内蒙古,包头,,,,11,,
20200215,地区级,内蒙古,通辽,,,,6,,
20200215,地区级,内蒙古,兴安盟,,,,1,,
20200215,地区级,内蒙古,呼和浩特,,,,7,,
20200215,地区级,内蒙古,巴彦淖尔,,,,8,,
20200215,地区级,内蒙古,乌兰察布,,,,3,,
20200215,地区级,内蒙古,乌海,,,,2,,
20200215,地区级,山西,太原,,,3,19,,6
20200215,地区级,山西,大同,,,,12,,4
20200215,地区级,山西,运城,,,3,19,,13
20200215,地区级,山西,长治,,,,8,,
20200215,地区级,山西,晋中,,,1,36,,12
20200215,地区级,山西,阳泉,,,,4,,
20200215,地区级,山西,临汾,,,,2,,1
20200215,地区级,山西,吕梁,,,1,6,,6
20200215,地区级,山西,朔州,,,,7,,2
20200215,地区级,山西,晋城,1,,,9,,2
20200215,地区级,山西,忻州,,,,7,,
20200215,地区级,陕西,西安,,,7,115,,30
20200215,地区级,陕西,咸阳,,,,18,,5
20200215,地区级,陕西,安康,,,,24,,5
20200215,地区级,陕西,延安,,,,8,,6
20200215,地区级,陕西,商洛,,,2,7,,3
20200215,地区级,陕西,铜川,,,,8,,4
20200215,地区级,陕西,汉中,4,,,25,,1
20200215,地区级,陕西,渭南,,,2,16,,2
20200215,地区级,陕西,宝鸡,,,,13,,7
20200215,地区级,陕西,榆林,,,,3,,1
20200215,地区级,新疆,乌鲁木齐,,,1,23,,3
20200215,地区级,新疆,伊犁州,,,3,16,,4
20200215,地区级,新疆,兵团第七师,,,,1,,1
20200215,地区级,新疆,兵团第八师,,,1,3,1,1
20200215,地区级,新疆,吐鲁番,1,,,3,,1
20200215,地区级,新疆,阿克苏,,,,1,,1
20200215,地区级,新疆,兵团第九师,,,,4,,
20200215,地区级,新疆,兵团第六师,,,,2,,
20200215,地区级,新疆,昌吉州,,,,4,,
20200215,地区级,新疆,巴州,,,,3,,
20200215,地区级,新疆,兵团第十二师,,,,1,,
20200215,地区级,新疆,兵团第四师,,,,10,,
20200215,地区级,新疆,兵团第一师,,,,,,
20200215,地区级,新疆,兵团第二师,,,,,,
20200215,地区级,新疆,兵团第三师,,,,,,
20200215,地区级,新疆,兵团第五师,,,,,,
20200215,地区级,新疆,兵团第十师,,,,,,
20200215,地区级,新疆,兵团第十一师,,,,,,
20200215,地区级,新疆,兵团第十三师,,,,,,
20200215,地区级,新疆,兵团第十四师,,,,,,
20200215,地区级,青海,西宁,,,2,15,,11
20200215,地区级,青海,海北州,,,,3,,2
20200215,地区级,西藏,拉萨,,,,1,,1
20200215,国家级,,,2013,142,1329,69785,1774,9699
20200216,省级,安徽,,11,,34,974,6,266
20200216,省级,澳门,,,,2,10,,5
20200216,省级,澳门,澳门,,,,,,
20200216,省级,福建,,3,,7,290,,84
20200216,省级,甘肃,,,,5,91,2,54
20200216,省级,广西,,1,,5,238,2,51
20200216,省级,贵州,,2,,10,146,1,47
20200216,省级,海南,,,,13,164,4,52
20200216,省级,河北,,1,,9,301,3,109
20200216,省级,黑龙江,,12,,10,472,11,80
20200216,省级,湖北,,1944,100,1016,59350,1804,6909
20200216,省级,湖南,,2,,37,1006,3,467
20200216,省级,吉林,,,,2,89,1,30
20200216,省级,江苏,,9,,36,626,,226
20200216,省级,江西,,5,,36,932,1,275
20200216,省级,辽宁,,1,,9,121,1,41
20200216,省级,内蒙古,,2,,1,72,,8
20200216,省级,宁夏,,,,,71,,33
20200216,省级,青海,,,,,18,,13
20200216,省级,山东,,4,,11,541,2,175
20200216,省级,山西,,1,,4,130,,50
20200216,省级,陕西,,4,,10,241,,74
20200216,省级,上海,,3,,16,331,1,140
20200216,省级,四川,,14,,9,496,3,136
20200216,省级,台湾,,2,1,,20,1,2
20200216,省级,天津,,2,,8,124,3,45
20200216,省级,西藏,,,,,1,,1
20200216,省级,香港,,1,,1,57,1,2
20200216,省级,新疆,,4,,1,75,1,12
20200216,省级,云南,,2,,,171,,42
20200216,省级,浙江,,4,,33,1183,,470
20200216,省级,重庆,,7,,23,551,5,207
20200216,省级,北京,,1,,9,387,4,114
20200216,省级,河南,,15,3,41,1247,16,441
20200216,省级,广东,,6,2,37,1322,4,473
20200216,地区级,湖北,武汉,1690,76,543,42066,1417,3694
20200216,地区级,湖北,黄冈,8,3,122,2869,78,840
20200216,地区级,湖北,荆门,6,3,15,1001,33,132
20200216,地区级,湖北,荆州,11,1,42,1551,37,305
20200216,地区级,湖北,十堰,10,,10,613,2,126
20200216,地区级,湖北,仙桃,8,2,20,531,19,107
20200216,地区级,湖北,孝感,78,5,96,3279,70,449
20200216,地区级,湖北,宜昌,,3,16,913,24,156
20200216,地区级,湖北,鄂州,44,1,22,1286,35,244
20200216,地区级,湖北,恩施州,2,,5,254,4,81
20200216,地区级,湖北,随州,13,2,27,1269,24,140
20200216,地区级,湖北,天门,38,,12,487,10,39
20200216,地区级,湖北,黄石,,1,14,995,15,206
20200216,地区级,湖北,咸宁,9,2,29,863,10,181
20200216,地区级,湖北,襄阳,11,1,37,1181,20,150
20200216,地区级,湖北,潜江,16,,6,182,6,18
20200216,地区级,湖北,神农架,,,,10,,8
20200216,地区级,湖北,地区待确认,,,,,,33
20200216,地区级,上海,地区待确认,,,,52,,10
20200216,地区级,上海,外地来沪,,,5,87,1,50
20200216,地区级,上海,黄浦,,,,5,,1
20200216,地区级,上海,浦东,2,,4,52,,28
20200216,地区级,上海,长宁,,,1,8,,7
20200216,地区级,上海,静安,,,,11,,5
20200216,地区级,上海,徐汇,,,,15,,4
20200216,地区级,上海,虹口,,,1,5,,4
20200216,地区级,上海,闵行,,,1,16,,7
20200216,地区级,上海,青浦,,,1,3,,5
20200216,地区级,上海,宝山,,,1,20,,6
20200216,地区级,上海,嘉定,,,,8,,2
20200216,地区级,上海,奉贤,,,,8,,1
20200216,地区级,上海,金山,,,,3,,2
20200216,地区级,上海,松江,,,,14,,2
20200216,地区级,上海,杨浦,,,1,9,,3
20200216,地区级,上海,普陀,,,1,11,,3
20200216,地区级,上海,崇明,1,,,4,,
20200216,地区级,四川,成都,,,4,140,3,53
20200216,地区级,四川,广安,,,,30,,10
20200216,地区级,四川,达州,2,,1,38,,6
20200216,地区级,四川,绵阳,,,,22,,6
20200216,地区级,四川,德阳,,,,17,,
20200216,地区级,四川,遂宁,5,,,17,,4
20200216,地区级,四川,雅安,,,,7,,2
20200216,地区级,四川,泸州,,,1,19,,3
20200216,地区级,四川,内江,,,,22,,5
20200216,地区级,四川,自贡,,,,9,,2
20200216,地区级,四川,甘孜,7,,,57,,3
20200216,地区级,四川,乐山,,,,3,,2
20200216,地区级,四川,眉山,,,,8,,2
20200216,地区级,四川,南充,,,,35,,9
20200216,地区级,四川,凉山,,,,13,,5
20200216,地区级,四川,宜宾,,,,11,,6
20200216,地区级,四川,资阳,,,,3,,2
20200216,地区级,四川,巴中,,,2,24,,3
20200216,地区级,四川,广元,,,1,7,,3
20200216,地区级,四川,阿坝,,,,1,,
20200216,地区级,四川,攀枝花,,,,13,,10
20200216,地区级,北京,大兴,,,,39,,2
20200216,地区级,北京,昌平,,,,25,,
20200216,地区级,北京,外地来京,,,,27,,
20200216,地区级,北京,丰台,,,,39,,
20200216,地区级,北京,海淀,,,,60,,
20200216,地区级,北京,通州,,,,18,,
20200216,地区级,北京,西城,,,,45,,
20200216,地区级,北京,朝阳,,,,62,,
20200216,地区级,北京,石景山,,,,14,,
20200216,地区级,北京,顺义,,,,11,,7
20200216,地区级,北京,东城,,,,13,,
20200216,地区级,北京,地区待确认,,,9,,4,105
20200216,地区级,北京,门头沟,,,,3,,
20200216,地区级,北京,怀柔,,,,7,,
20200216,地区级,北京,房山,1,,,16,,
20200216,地区级,北京,延庆,,,,1,,
20200216,地区级,北京,密云,,,,7,,
20200216,地区级,北京,平谷,,,,,,
20200216,地区级,广东,深圳,1,2,16,415,2,131
20200216,地区级,广东,惠州,,,,58,,26
20200216,地区级,广东,湛江,,,,22,,11
20200216,地区级,广东,珠海,1,,4,97,,28
20200216,地区级,广东,佛山,,,,84,,23
20200216,地区级,广东,广州,1,,10,339,,131
20200216,地区级,广东,韶关,,,,10,,4
20200216,地区级,广东,肇庆,,,,17,1,8
20200216,地区级,广东,中山,1,,3,66,,36
20200216,地区级,广东,清远,,,,12,,7
20200216,地区级,广东,阳江,,,,13,,7
20200216,地区级,广东,东莞,,,3,89,1,15
20200216,地区级,广东,汕头,,,2,25,,13
20200216,地区级,广东,揭阳,,,,8,,4
20200216,地区级,广东,梅州,,,,16,,7
20200216,地区级,广东,汕尾,,,,5,,1
20200216,地区级,广东,地区待确认,,,-1,,,13
20200216,地区级,广东,河源,1,,,4,,1
20200216,地区级,广东,茂名,1,,,14,,3
20200216,地区级,广东,江门,,,,23,,3
20200216,地区级,广东,潮州,,,,5,,1
20200216,地区级,黑龙江,牡丹江,,,,13,,1
20200216,地区级,黑龙江,哈尔滨,6,,2,189,3,32
20200216,地区级,黑龙江,大庆,1,,1,20,1,3
20200216,地区级,黑龙江,绥化,,,1,55,4,13
20200216,地区级,黑龙江,齐齐哈尔,4,,2,42,1,10
20200216,地区级,黑龙江,佳木斯,,,2,15,,11
20200216,地区级,黑龙江,七台河,,,,16,,4
20200216,地区级,黑龙江,双鸭山,1,,,51,2,1
20200216,地区级,黑龙江,大兴安岭,,,1,2,,1
20200216,地区级,黑龙江,鸡西,,,1,49,,2
20200216,地区级,黑龙江,鹤岗,,,,5,,2
20200216,地区级,黑龙江,黑河,,,,14,,
20200216,地区级,黑龙江,伊春,,,,1,,
20200216,地区级,黑龙江,地区待确认,,,,,,
20200216,地区级,香港,香港,1,,1,57,1,2
20200216,地区级,浙江,杭州,2,,6,180,,81
20200216,地区级,浙江,台州,,,3,146,,63
20200216,地区级,浙江,温州,1,,13,503,,182
20200216,地区级,浙江,舟山,,,,10,,5
20200216,地区级,浙江,宁波,1,,9,156,,62
20200216,地区级,浙江,金华,,,,55,,24
20200216,地区级,浙江,衢州,,,,21,,9
20200216,地区级,浙江,绍兴,,,1,42,,18
20200216,地区级,浙江,嘉兴,,,,43,,11
20200216,地区级,浙江,湖州,,,,10,,4
20200216,地区级,浙江,丽水,,,1,17,,11
20200216,地区级,安徽,合肥,2,,6,171,1,49
20200216,地区级,安徽,亳州,,,10,108,,35
20200216,地区级,安徽,滁州,,,,13,,7
20200216,地区级,安徽,阜阳,1,,5,153,,37
20200216,地区级,安徽,六安,3,,1,68,,16
20200216,地区级,安徽,安庆,1,,1,83,,34
20200216,地区级,安徽,蚌埠,1,,4,158,5,13
20200216,地区级,安徽,池州,,,2,17,,6
20200216,地区级,安徽,马鞍山,,,,36,,10
20200216,地区级,安徽,铜陵,,,,28,,10
20200216,地区级,安徽,芜湖,,,2,31,,13
20200216,地区级,安徽,淮北,1,,,27,,10
20200216,地区级,安徽,淮南,1,,1,26,,8
20200216,地区级,安徽,黄山,,,,9,,1
20200216,地区级,安徽,宿州,1,,2,40,,13
20200216,地区级,安徽,宣城,,,,6,,4
20200216,地区级,安徽,宿松,,,,,,
20200216,地区级,澳门,澳门,,,2,10,,5
20200216,地区级,湖南,长沙,,,15,241,1,88
20200216,地区级,湖南,郴州,,,,39,,22
20200216,地区级,湖南,怀化,,,2,40,,32
20200216,地区级,湖南,永州,,,1,43,,28
20200216,地区级,湖南,娄底,1,,1,76,,35
20200216,地区级,湖南,湘潭,,,1,35,,15
20200216,地区级,湖南,岳阳,,,3,154,1,54
20200216,地区级,湖南,株洲,,,4,78,,33
20200216,地区级,湖南,常德,,,3,79,,31
20200216,地区级,湖南,衡阳,1,,,48,,28
20200216,地区级,湖南,邵阳,,,5,101,1,64
20200216,地区级,湖南,益阳,,,2,59,,27
20200216,地区级,湖南,湘西自治州,,,,8,,6
20200216,地区级,湖南,张家界,,,,5,,4
20200216,地区级,江苏,扬州,1,,1,23,,8
20200216,地区级,江苏,苏州,,,,86,,26
20200216,地区级,江苏,连云港,,,1,48,,13
20200216,地区级,江苏,南京,,,3,92,,32
20200216,地区级,江苏,南通,,,1,40,,16
20200216,地区级,江苏,无锡,2,,1,55,,19
20200216,地区级,江苏,常州,3,,9,49,,20
20200216,地区级,江苏,宿迁,,,,13,,7
20200216,地区级,江苏,盐城,,,3,27,,12
20200216,地区级,江苏,淮安,2,,8,65,,21
20200216,地区级,江苏,泰州,,,4,37,,20
20200216,地区级,江苏,徐州,1,,5,79,,28
20200216,地区级,江苏,镇江,,,,12,,4
20200216,地区级,江苏,地区待确认,,,,,,
20200216,地区级,江西,抚州,,,2,72,,22
20200216,地区级,江西,萍乡,1,,1,33,,5
20200216,地区级,江西,南昌,1,,14,229,,90
20200216,地区级,江西,赣州,,,1,77,1,18
20200216,地区级,江西,吉安,,,1,21,,9
20200216,地区级,江西,景德镇,1,,2,6,,3
20200216,地区级,江西,九江,,,,118,,22
20200216,地区级,江西,上饶,,,4,122,,35
20200216,地区级,江西,新余,,,7,129,,44
20200216,地区级,江西,宜春,2,,4,107,,24
20200216,地区级,江西,鹰潭,,,,18,,3
20200216,地区级,江西,宿迁,,,,,,
20200216,地区级,江西,扬州,,,,,,
20200216,地区级,江西,赣江新区,,,,,,
20200216,地区级,辽宁,沈阳,,,2,28,,11
20200216,地区级,辽宁,大连,1,,,19,,5
20200216,地区级,辽宁,朝阳市,,,1,6,,3
20200216,地区级,辽宁,本溪,,,,3,,1
20200216,地区级,辽宁,葫芦岛,,,,12,1,
20200216,地区级,辽宁,铁岭,,,1,7,,2
20200216,地区级,辽宁,营口,,,,1,,1
20200216,地区级,辽宁,丹东,,,,7,,4
20200216,地区级,辽宁,盘锦,,,2,11,,2
20200216,地区级,辽宁,辽阳,,,,3,,2
20200216,地区级,辽宁,锦州,,,,12,,7
20200216,地区级,辽宁,鞍山,,,,4,,
20200216,地区级,辽宁,阜新,,,3,8,,3
20200216,地区级,辽宁,抚顺,,,,,,
20200216,地区级,宁夏,银川,,,,34,,20
20200216,地区级,宁夏,中卫,,,,3,,3
20200216,地区级,宁夏,固原,,,,5,,2
20200216,地区级,宁夏,吴忠,,,,27,,6
20200216,地区级,宁夏,宁东,,,,1,,1
20200216,地区级,宁夏,石嘴山,,,,1,,1
20200216,地区级,宁夏,地区待确认,,,,,,
20200216,地区级,山东,青岛,,,4,57,1,26
20200216,地区级,山东,威海,,,,38,,9
20200216,地区级,山东,临沂,,,3,47,,32
20200216,地区级,山东,济南,,,,47,,11
20200216,地区级,山东,济宁,1,,,52,,18
20200216,地区级,山东,日照,,,,16,,3
20200216,地区级,山东,潍坊,1,,1,44,,10
20200216,地区级,山东,烟台,1,,,47,,13
20200216,地区级,山东,滨州,1,,,15,,9
20200216,地区级,山东,德州,,,,37,1,7
20200216,地区级,山东,菏泽,,,2,18,,13
20200216,地区级,山东,聊城,,,1,38,,11
20200216,地区级,山东,淄博,,,,29,,4
20200216,地区级,山东,枣庄,,,,24,,4
20200216,地区级,山东,泰安,,,,32,,5
20200216,地区级,山东,东营,,,,,,
20200216,地区级,台湾,台湾,2,1,,20,1,2
20200216,地区级,天津,西青区,,,1,4,,3
20200216,地区级,天津,河东区,1,,,16,1,7
20200216,地区级,天津,和平区,,,2,6,,4
20200216,地区级,天津,南开区,,,,5,,1
20200216,地区级,天津,河北区,,,,12,,7
20200216,地区级,天津,滨海新区,,,1,3,,1
20200216,地区级,天津,外地来津,,,1,6,,3
20200216,地区级,天津,河西区,,,,4,,2
20200216,地区级,天津,红桥区,,,,2,,2
20200216,地区级,天津,宁河区,,,,4,,
20200216,地区级,天津,宝坻区,1,,2,49,2,11
20200216,地区级,天津,东丽区,,,,4,,1
20200216,地区级,天津,津南区,,,1,1,,1
20200216,地区级,天津,北辰区,,,,6,,1
20200216,地区级,天津,武清区,,,,2,,1
20200216,地区级,云南,昆明,2,,,51,,8
20200216,地区级,云南,丽江,,,,7,,5
20200216,地区级,云南,西双版纳州,,,,15,,3
20200216,地区级,云南,大理,,,,13,,6
20200216,地区级,云南,红河,,,,8,,3
20200216,地区级,云南,曲靖,,,,13,,5
20200216,地区级,云南,玉溪,,,,14,,3
20200216,地区级,云南,保山,,,,9,,2
20200216,地区级,云南,德宏州,,,,5,,2
20200216,地区级,云南,昭通,,,,25,,2
20200216,地区级,云南,普洱,,,,4,,1
20200216,地区级,云南,临沧,,,,1,,1
20200216,地区级,云南,楚雄州,,,,4,,1
20200216,地区级,云南,文山州,,,,2,,
20200216,地区级,云南,地区待确认,,,,,,
20200216,地区级,重庆,垫江县,,,1,20,,6
20200216,地区级,重庆,万州区,3,,1,108,3,35
20200216,地区级,重庆,巫山县,,,,10,,5
20200216,地区级,重庆,长寿区,1,,,21,,9
20200216,地区级,重庆,涪陵区,,,,3,,1
20200216,地区级,重庆,永川区,,,,5,,2
20200216,地区级,重庆,大渡口区,,,1,7,,5
20200216,地区级,重庆,奉节县,,,1,20,,6
20200216,地区级,重庆,九龙坡区,,,1,20,1,8
20200216,地区级,重庆,开州区,,,1,20,1,13
20200216,地区级,重庆,两江新区,,,,17,,7
20200216,地区级,重庆,巫溪县,,,,13,,8
20200216,地区级,重庆,秀山县,,,,1,,1
20200216,地区级,重庆,渝北区,,,2,15,,7
20200216,地区级,重庆,云阳县,1,,,24,,16
20200216,地区级,重庆,忠县,,,1,20,,10
20200216,地区级,重庆,璧山区,1,,1,9,,5
20200216,地区级,重庆,城口县,,,,2,,2
20200216,地区级,重庆,丰都县,,,,10,,3
20200216,地区级,重庆,合川区,,,,23,,6
20200216,地区级,重庆,梁平区,,,,4,,4
20200216,地区级,重庆,石柱县,,,,14,,5
20200216,地区级,重庆,大足区,,,1,14,,3
20200216,地区级,重庆,江北区,1,,,28,,3
20200216,地区级,重庆,铜梁区,,,1,9,,3
20200216,地区级,重庆,巴南区,,,,6,,1
20200216,地区级,重庆,江津区,,,,4,,2
20200216,地区级,重庆,綦江区,,,1,23,,6
20200216,地区级,重庆,潼南区,,,,18,,2
20200216,地区级,重庆,南岸区,,,1,15,,3
20200216,地区级,重庆,黔江区,,,,2,,2
20200216,地区级,重庆,渝中区,,,5,20,,12
20200216,地区级,重庆,武隆区,,,,1,,1
20200216,地区级,重庆,荣昌区,,,3,9,,3
20200216,地区级,重庆,沙坪坝区,,,1,8,,1
20200216,地区级,重庆,高新区,,,,4,,1
20200216,地区级,重庆,彭水县,,,,2,,
20200216,地区级,重庆,酉阳县,,,,1,,
20200216,地区级,重庆,万盛经开区,,,,1,,
20200216,地区级,重庆,北碚区,,,,,,
20200216,地区级,重庆,南川区,,,,,,
20200216,地区级,河南,郑州,3,,,151,,36
20200216,地区级,河南,洛阳,,,1,31,,11
20200216,地区级,河南,三门峡,,,,7,,1
20200216,地区级,河南,信阳,1,,10,262,1,61
20200216,地区级,河南,周口,4,,,75,,1
20200216,地区级,河南,南阳,3,,,154,2,2
20200216,地区级,河南,平顶山,,,4,58,1,24
20200216,地区级,河南,新乡,1,,9,57,2,21
20200216,地区级,河南,驻马店,,,,138,,20
20200216,地区级,河南,安阳,,,1,51,,14
20200216,地区级,河南,漯河,,,,34,,12
20200216,地区级,河南,鹤壁,,,1,19,,4
20200216,地区级,河南,开封,,,,26,,
20200216,地区级,河南,商丘,,,,92,,
20200216,地区级,河南,许昌,,,1,38,,9
20200216,地区级,河南,焦作,2,,,32,,3
20200216,地区级,河南,濮阳,,,,17,,2
20200216,地区级,河南,地区待确认,,3,14,,10,220
20200216,地区级,河南,济源示范区,1,,,5,,
20200216,地区级,福建,福州,1,,3,69,,23
20200216,地区级,福建,宁德,,,,25,,6
20200216,地区级,福建,泉州,,,,46,,13
20200216,地区级,福建,厦门,1,,,35,,6
20200216,地区级,福建,三明,1,,,14,,3
20200216,地区级,福建,漳州,,,2,20,,8
20200216,地区级,福建,南平,,,2,20,,7
20200216,地区级,福建,莆田,,,,55,,17
20200216,地区级,福建,龙岩,,,,6,,1
20200216,地区级,福建,平潭,,,,,,
20200216,地区级,甘肃,白银,,,,4,,1
20200216,地区级,甘肃,兰州,,,3,36,2,20
20200216,地区级,甘肃,临夏,,,,3,,3
20200216,地区级,甘肃,定西,,,,9,,8
20200216,地区级,甘肃,陇南,,,,4,,3
20200216,地区级,甘肃,张掖,,,,2,,2
20200216,地区级,甘肃,金昌,,,,1,,1
20200216,地区级,甘肃,天水,,,,12,,9
20200216,地区级,甘肃,平凉,,,,9,,1
20200216,地区级,甘肃,甘南州,,,2,8,,4
20200216,地区级,甘肃,庆阳,,,,3,,2
20200216,地区级,甘肃,嘉峪关,,,,,,
20200216,地区级,甘肃,酒泉,,,,,,
20200216,地区级,甘肃,武威,,,,,,
20200216,地区级,广西,北海,,,2,43,1,9
20200216,地区级,广西,柳州,,,,24,,8
20200216,地区级,广西,梧州,,,,5,,5
20200216,地区级,广西,百色,,,,3,,
20200216,地区级,广西,桂林,,,,31,,10
20200216,地区级,广西,河池,,,,22,1,
20200216,地区级,广西,防城港,,,,18,,1
20200216,地区级,广西,玉林,,,,10,,1
20200216,地区级,广西,南宁,1,,3,51,,14
20200216,地区级,广西,贺州,,,,4,,
20200216,地区级,广西,钦州,,,,8,,1
20200216,地区级,广西,贵港,,,,8,,2
20200216,地区级,广西,来宾,,,,11,,
20200216,地区级,广西,崇左,,,,,,
20200216,地区级,广西,地区待确认,,,,,,
20200216,地区级,贵州,贵阳,2,,4,36,,10
20200216,地区级,贵州,黔南州,,,1,17,,6
20200216,地区级,贵州,铜仁,,,,10,,7
20200216,地区级,贵州,黔西南州,,,,4,,4
20200216,地区级,贵州,六盘水,,,,10,1,3
20200216,地区级,贵州,毕节,,,1,23,,7
20200216,地区级,贵州,黔东南州,,,1,10,,4
20200216,地区级,贵州,遵义,,,2,32,,5
20200216,地区级,贵州,安顺,,,1,4,,1
20200216,地区级,海南,海口,,,3,34,,11
20200216,地区级,海南,临高县,,,,6,,3
20200216,地区级,海南,三亚,,,,54,1,15
20200216,地区级,海南,万宁,,,1,13,,4
20200216,地区级,海南,儋州,,,5,15,,7
20200216,地区级,海南,陵水县,,,,5,,
20200216,地区级,海南,琼海,,,2,6,1,3
20200216,地区级,海南,澄迈县,,,,9,1,2
20200216,地区级,海南,东方,,,,3,,2
20200216,地区级,海南,琼中县,,,,1,,1
20200216,地区级,海南,昌江县,,,,7,,
20200216,地区级,海南,定安县,,,1,3,1,2
20200216,地区级,海南,乐东,,,,2,,
20200216,地区级,海南,文昌,,,,3,,1
20200216,地区级,海南,保亭,,,1,3,,1
20200216,地区级,海南,三沙,,,,,,
20200216,地区级,海南,五指山,,,,,,
20200216,地区级,海南,屯昌县,,,,,,
20200216,地区级,海南,白沙县,,,,,,
20200216,地区级,河北,石家庄,,,,28,,7
20200216,地区级,河北,沧州,,,4,47,2,18
20200216,地区级,河北,保定,,,2,32,,21
20200216,地区级,河北,承德,,,2,7,,4
20200216,地区级,河北,邯郸,,,1,31,,10
20200216,地区级,河北,廊坊,,,,30,,14
20200216,地区级,河北,邢台,1,,,23,1,10
20200216,地区级,河北,衡水,,,,8,,4
20200216,地区级,河北,唐山,,,,51,,9
20200216,地区级,河北,张家口,,,,34,,9
20200216,地区级,河北,秦皇岛,,,,10,,3
20200216,地区级,河北,地区待确认,,,,,,
20200216,地区级,吉林,长春,,,2,45,,16
20200216,地区级,吉林,吉林,,,,5,,3
20200216,地区级,吉林,松原,,,,2,,1
20200216,地区级,吉林,四平,,,,20,1,6
20200216,地区级,吉林,通化,,,,4,,1
20200216,地区级,吉林,延边,,,,5,,2
20200216,地区级,吉林,辽源,,,,7,,1
20200216,地区级,吉林,白城,,,,1,,
20200216,地区级,吉林,白山,,,,,,
20200216,地区级,吉林,地区待确认,,,,,,
20200216,地区级,内蒙古,呼伦贝尔,,,,6,,1
20200216,地区级,内蒙古,锡林郭勒,2,,,8,,1
20200216,地区级,内蒙古,赤峰,,,,9,,2
20200216,地区级,内蒙古,鄂尔多斯,,,,11,,3
20200216,地区级,内蒙古,包头,,,,11,,
20200216,地区级,内蒙古,通辽,,,,6,,
20200216,地区级,内蒙古,兴安盟,,,,1,,
20200216,地区级,内蒙古,呼和浩特,,,,7,,
20200216,地区级,内蒙古,巴彦淖尔,,,,8,,
20200216,地区级,内蒙古,乌兰察布,,,1,3,,1
20200216,地区级,内蒙古,乌海,,,,2,,
